% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500       2.6389378       2.5120551       2.3387667
2.500       2.7017697       2.4771631       2.4749694
2.500       2.7646015       2.4372905       2.6090067
2.500       2.8274334       2.3351159       2.6739658
2.500       2.8902652       2.2584946       2.7625009
2.500       2.9530971       2.1648250       2.8244001
2.500       3.0159289       2.1028125       2.9223628
2.500       3.0787608       2.0431622       3.0206538
2.500       3.1415927       2.0003075       3.1420757
2.500       3.2044245       1.9272103       3.2125470
2.500       3.2672564       1.9157302       3.3849655
2.500       3.3300882       1.8250210       3.4143289
2.500       3.3929201       1.7739882       3.5102809
2.500       3.4557519       1.7214046       3.5989921
2.500       3.5185838       1.6916596       3.7332486
2.500       3.5814156       1.6357140       3.8066400
2.500       3.6442475       1.6177816       3.9665573
2.500       3.7070793       1.5854161       4.0917508
2.500       3.7699112       1.5172101       4.1182182
2.500       3.8327430       1.5036678       4.2889529
2.500       3.8955749       1.4590571       4.3697564
2.500       3.9584067       1.4267735       4.4831840
2.500       4.0212386       1.4161369       4.6650364
2.500       4.1469023       1.3509674       4.8807498
2.500       4.2725660       1.2824000       5.0671075
2.500       4.3982297       1.2326657       5.3131160
2.500       4.5238934       1.2025521       5.6404177
2.500       4.6495571       1.1421757       5.8161813
2.500       4.7752208       1.1058653       6.1003235
2.500       4.9008845       1.0589422       6.3148921
2.500       5.0265482       1.0245566       6.5919784
2.500       5.1522120      0.97324239       6.7432994
2.500       5.2778757      0.94888069       7.0673945
2.500       5.4035394      0.91215367       7.2907671
2.500       5.5292031      0.89941926       7.7022935
2.500       5.6548668      0.86618855       7.9350530
2.500       5.7805305      0.85378537       8.3545306
2.500       5.9061942      0.81157589       8.4707636
2.500       6.0318579      0.78776387       8.7582961
2.500       6.1575216      0.75475441       8.9267578
2.500       6.2831853      0.73458264       9.2310377
2.500       6.4088490      0.72593787       9.6807684
2.500       6.5345127      0.69812616       9.8683329
2.500       6.6601764      0.68225873       10.211195
2.500       6.7858401      0.66067615       10.458509
2.500       6.9115038      0.64735595       10.827572
2.500       7.0371675      0.63111506       11.142239
2.500       7.1628313      0.60495119       11.262758
2.500       7.2884950      0.59564665       11.683489
2.500       7.4141587      0.58361211       12.049809
2.500       7.5398224      0.56615266       12.293829
2.500       7.6654861      0.55195395       12.594827
2.500       7.7911498      0.54528615       13.064698
2.500       7.9168135      0.53322271       13.403868
2.500       8.0424772      0.51489104       13.569227
2.500       8.2938046      0.49738537       14.375557
2.500       8.5451320      0.46417101       14.672516
2.500       8.7964594      0.44262803       15.262753
2.500       9.0477868      0.42960184       16.119942
2.500       9.2991143      0.41032870       16.715790
2.500       9.5504417      0.39183565       17.291974
2.500       9.8017691      0.37040273       17.670866
2.500       10.053096      0.36246411       18.656700
2.500       10.304424      0.34675034       19.220218
2.500       10.555751      0.32615330       19.433879
2.500       10.807079      0.31887265       20.389777
2.500       11.058406      0.31166013       21.351536
2.500       11.309734      0.29947591       21.947713
2.500       11.561061      0.28822268       22.562722
2.500       11.812388      0.27879805       23.279473
2.500       12.063716      0.26489995       23.561093
2.500       12.315043      0.25464695       24.094424
2.500       12.566371      0.24745576       24.876967
2.500       12.817698      0.23874656       25.470501
2.500       13.069025      0.23266313       26.310400
2.500       13.320353      0.22631435       27.097519
2.500       13.571680      0.21664106       27.435438
2.500       13.823008      0.21124309       28.265744
2.500       14.074335      0.20240242       28.587068
2.500       14.325663      0.19830525       29.535791
2.500       14.576990      0.19206323       30.138252
2.500       14.828317      0.18465070       30.499789
2.500       15.079645      0.18091403       31.427935
2.500       15.330972      0.17701166       32.313292
2.500       15.582300      0.17098680       32.773852
2.500       15.833627      0.16800285       33.785327
2.500       16.084954      0.16446389       34.673710
2.500       16.587609      0.15144349       35.016462
2.500       17.090264      0.14541581       36.772926
2.500       17.592919      0.14042312       38.736697
2.500       18.095574      0.13075098       39.249333
2.500       18.598229      0.12591483       41.035705
2.500       19.100883      0.12004809       42.382431
2.500       19.603538      0.11650313       44.464277
2.500       20.106193      0.11205315       46.140667
2.500       20.608848      0.10464594       46.403824
2.500       21.111503      0.10173930       48.497176
2.500       21.614157     0.098938331       50.611566
2.500       22.116812     0.095372901       52.271245
2.500       22.619467     0.090840678       53.259580
2.500       23.122122     0.087481517       54.786004
2.500       23.624777     0.083397897       55.709402
2.500       24.127432     0.083257163       59.241377
2.500       24.630086     0.080151113       60.670506
2.500       25.132741     0.077241655       62.121425
2.500       25.635396     0.074618892       63.685293
2.500       26.138051     0.071875593       65.023643
2.500       26.640706     0.068485942       65.600759
2.500       27.143361     0.067557925       68.444319
2.500       27.646015     0.064736648       69.297586
2.500       28.148670     0.062940535       71.117149
2.500       28.651325     0.061710664       73.530007
2.500       29.153980     0.059398795       74.566102
2.500       29.656635     0.058547997       77.365601
2.500       30.159289     0.057333867       79.679172
2.500       30.661944     0.054499265       79.590270
2.500       31.164599     0.053818738       82.525545
2.500       31.667254     0.052786960       84.923547
2.500       32.169909     0.050436478       85.067662
2.500       33.175218     0.048287552       89.319610
2.500       34.180528     0.045623069       92.297738
2.500       35.185838     0.044275913       97.710552
2.500       36.191147     0.042515251       102.09913
2.500       37.196457     0.039523812       103.04663
2.500       38.201767     0.038693766       109.28526
2.500       39.207076     0.037252911       113.74278
2.500       40.212386     0.035239099       116.08459
2.500       41.217696     0.033883649       120.20196
2.500       42.223005     0.033090073       126.18723
2.500       43.228315     0.031872621       130.43464
2.500       44.233625     0.030820702       135.13578
2.500       45.238934     0.029317518       137.51008
2.500       46.244244     0.028572298       143.14905
2.500       47.249554     0.027625872       147.63162
2.500       48.254863     0.026706438       152.02307
2.500       49.260173     0.025821509       156.36504
2.500       50.265482     0.025359775       163.16433
2.500       51.270792     0.024127653       164.73862
2.500       52.276102     0.024014815       173.80373
2.500       53.281411     0.022713841       174.05560
2.500       54.286721     0.022639717       183.49409
2.500       55.292031     0.021527930       184.35723
2.500       56.297340     0.020925012       189.14707
2.500       57.302650     0.020723799       197.54396
2.500       58.307960     0.019796279       198.80960
2.500       59.313269     0.019345941       204.51055
2.500       60.318579     0.019044903       211.73972
2.500       61.323889     0.018532822       216.52142
2.500       62.329198     0.017929565       219.94527
2.500       63.334508     0.017603840       226.56815
2.500       64.339818     0.017114310       230.92403
2.500       66.350437     0.016531775       244.63642
2.500       68.361056     0.015808071       255.84411
2.500       70.371675     0.014590289       257.58930
2.500       72.382295     0.014619639       280.86909
2.500       74.392914     0.013842935       288.73082
2.500       76.403533     0.013246921       299.31297
2.500       78.414153     0.012758450       311.63881
2.500       80.424772     0.012155271       320.33501
2.500       82.435391     0.011789867       334.59563
2.500       84.446011     0.011482876       350.31468
2.500       86.456630     0.010933581       357.95432
2.500       88.467249     0.010726943       376.26499
2.500       90.477868     0.010069548       377.83947
2.500       92.488488    0.0098328413       394.10534
2.500       94.499107    0.0099000162       423.24251
2.500       96.509726    0.0094286744       429.37242
2.500       98.520346    0.0090324716       437.57716
2.500       100.53096    0.0089648660       461.43827
2.500       102.54158    0.0085367955       466.29977
2.500       104.55220    0.0084872542       491.40214
2.500       106.56282    0.0079954566       490.15188
2.500       108.57344    0.0078565401       509.41580
2.500       110.58406    0.0077795519       532.96961
2.500       112.59468    0.0074406684       538.06635
2.500       114.60530    0.0072544319       553.20713
2.500       116.61592    0.0070400335       565.61185
2.500       118.62654    0.0067622550       571.88325
2.500       120.63716    0.0066664971       592.94067
2.500       122.64778    0.0064527191       603.10380
2.500       124.65840    0.0065036622       638.25297
2.500       126.66902    0.0061155563       629.67640
2.500       128.67964    0.0060586703       653.99894
2.500       132.70087    0.0059091127       699.54214
2.500       136.72211    0.0051568884       667.68908
2.500       140.74335    0.0051309754       724.69264
2.500       144.76459    0.0049769399       764.92646
2.500       148.78583    0.0048335713       806.53476
2.500       152.80707    0.0047273520       854.51269
2.500       156.82831    0.0046027438       899.41558
2.500       160.84954    0.0041564647       876.30211
2.500       164.87078    0.0039278910       891.78627
2.500       168.89202    0.0039218137       957.16016
2.500       172.91326    0.0037417753       980.01530
2.500       176.93450    0.0036634369       1028.0081
2.500       180.95574    0.0034912532       1048.0178
2.500       184.97698    0.0033671661       1079.6620
2.500       188.99821    0.0033161657       1134.1737
2.500       193.01945    0.0030726649       1119.4087
2.500       197.04069    0.0030650959       1187.9060
2.500       201.06193    0.0029138284       1199.8412
2.500       205.08317    0.0028900657       1262.8973
2.500       209.10441    0.0028129760       1302.9443
2.500       213.12565    0.0025843038       1267.4212
2.500       217.14688    0.0025099263       1301.9432
2.500       221.16812    0.0025126788       1377.1296
2.500       225.18936    0.0023421385       1354.9599
2.500       229.21060    0.0022883296       1396.0241
2.500       233.23184    0.0021447564       1378.5158
2.500       237.25308    0.0020948240       1417.2725
2.500       241.27432    0.0021266667       1513.2231
2.500       245.29555    0.0020075815       1501.1099
2.500       249.31679    0.0019192109       1506.7721
2.500       253.33803    0.0018472697       1521.6043
2.500       257.35927    0.0017860235       1542.3285
2.500       265.40175    0.0017697891       1676.1123
2.500       273.44422    0.0017419899       1804.3557
2.500       281.48670    0.0015861478       1792.2045
2.500       289.52918    0.0013812855       1698.3638
2.500       297.57166    0.0013936347       1860.3467
2.500       305.61413    0.0012675451       1832.9641
2.500       313.65661    0.0011137484       1741.0878
2.500       321.69909    0.0011305724       1906.8570
2.500       329.74156    0.0012288164       2231.9186
2.500       337.78404    0.0010183153       1988.2451
2.500       345.82652   0.00096600508       2024.0654
2.500       353.86900   0.00088450474       1985.6284
2.500       361.91147   0.00090682132       2177.7049
2.500       369.95395   0.00077090965       1977.5012
2.500       377.99643   0.00073361273       2007.2442
2.500       386.03891   0.00079105552       2305.5283
2.500       394.08138   0.00066749885       2069.5625
2.500       402.12386   0.00068028044       2240.9789
2.500       410.16634   0.00070316288       2458.1379
2.500       418.20881   0.00061497872       2278.8193
2.500       426.25129   0.00064575335       2533.5767
2.500       434.29377   0.00051360959       2131.3471
2.500       442.33625   0.00056026437       2456.5231
2.500       450.37872   0.00044745408       2070.8676
2.500       458.42120   0.00045050107       2198.6706
2.500       466.46368   0.00042706998       2195.9518
2.500       474.50615   0.00045309983       2452.3910
2.500       482.54863   0.00041003599       2334.0787
2.500       490.59111   0.00036899889       2207.2643
2.500       498.63359   0.00034846344       2188.6286
2.500       506.67606   0.00045547932       3001.4429
2.500       514.71854   0.00036724401       2537.0815
2.750     0.062831853       326.64309    0.0041047181
2.750      0.12566371       501.38636     0.050404854
2.750      0.18849556       189.05355     0.064144360
2.750      0.25132741       129.60847      0.10423731
2.750      0.31415927       81.903846      0.12865426
2.750      0.37699112       59.754004      0.16219245
2.750      0.43982297       43.535236      0.18764841
2.750      0.50265482       34.124173      0.21955430
2.750      0.56548668       25.975778      0.23796110
2.750      0.62831853       22.658702      0.28473764
2.750      0.69115038       19.382578      0.32418988
2.750      0.75398224       15.589599      0.33852329
2.750      0.81681409       13.992757      0.38631645
2.750      0.87964594       12.436091      0.42882278
2.750      0.94247780       10.832067      0.45940424
2.750       1.0053096       9.7636363      0.50255246
2.750       1.0681415       8.5715362      0.52919446
2.750       1.1309734       7.8277632      0.57367386
2.750       1.1938052       7.2276620      0.62297196
2.750       1.2566371       6.5519359      0.65867244
2.750       1.3194689       6.0691777      0.70631366
2.750       1.3823008       5.5638659      0.74448262
2.750       1.4451326       5.0774788      0.77632129
2.750       1.5079645       4.7695200      0.82854912
2.750       1.5707963       4.4557667      0.87488774
2.750       1.6336282       4.1305417      0.91229840
2.750       1.6964600       3.9061317      0.96615775
2.750       1.7592919       3.7475008       1.0337742
2.750       1.8221237       3.4170127       1.0472502
2.750       1.8849556       3.3117577       1.1236529
2.750       1.9477874       3.1117667       1.1649358
2.750       2.0106193       2.9765724       1.2256776
2.750       2.0734512       2.8183260       1.2727494
2.750       2.1362830       2.7157376       1.3413262
2.750       2.1991149       2.5251212       1.3604927
2.750       2.2619467       2.4095123       1.4126888
2.750       2.3247786       2.4118642       1.5352104
2.750       2.3876104       2.2811931       1.5729782
2.750       2.4504423       2.2433233       1.6722282
2.750       2.5132741       2.1084822       1.6957420
2.750       2.5761060       2.0324014       1.7602361
2.750       2.6389378       1.9519132       1.8172649
2.750       2.7017697       1.9174815       1.9157834
2.750       2.7646015       1.8760404       2.0082144
2.750       2.8274334       1.7896694       2.0493693
2.750       2.8902652       1.7264162       2.1116836
2.750       2.9530971       1.6540180       2.1579614
2.750       3.0159289       1.6091630       2.2363183
2.750       3.0787608       1.5611830       2.3080856
2.750       3.1415927       1.5213609       2.3897481
2.750       3.2044245       1.4694348       2.4494620
2.750       3.2672564       1.4624205       2.5839980
2.750       3.3300882       1.3852464       2.5915794
2.750       3.3929201       1.3551374       2.6814794
2.750       3.4557519       1.3209556       2.7617614
2.750       3.5185838       1.2880114       2.8424554
2.750       3.5814156       1.2477558       2.9037822
2.750       3.6442475       1.2274508       3.0095249
2.750       3.7070793       1.2063283       3.1133750
2.750       3.7699112       1.1528428       3.1292028
2.750       3.8327430       1.1513765       3.2841027
2.750       3.8955749       1.1097651       3.3236556
2.750       3.9584067       1.0880156       3.4187446
2.750       4.0212386       1.0753038       3.5422643
2.750       4.1469023       1.0337103       3.7345694
2.750       4.2725660      0.96800231       3.8248376
2.750       4.3982297      0.94190424       4.0598570
2.750       4.5238934      0.92235612       4.3261940
2.750       4.6495571      0.86925230       4.4264022
2.750       4.7752208      0.84633345       4.6686589
2.750       4.9008845      0.80672683       4.8108318
2.750       5.0265482      0.78333272       5.0399484
2.750       5.1522120      0.74694907       5.1753820
2.750       5.2778757      0.73176186       5.4502634
2.750       5.4035394      0.70152057       5.6071945
2.750       5.5292031      0.68939270       5.9037039
2.750       5.6548668      0.65998838       6.0460771
2.750       5.7805305      0.64986403       6.3591027
2.750       5.9061942      0.61935687       6.4644917
2.750       6.0318579      0.60705958       6.7492401
2.750       6.1575216      0.58707168       6.9435125
2.750       6.2831853      0.56149483       7.0559521
2.750       6.4088490      0.55535979       7.4060189
2.750       6.5345127      0.53549421       7.5694559
2.750       6.6601764      0.52130453       7.8022338
2.750       6.7858401      0.50293901       7.9615284
2.750       6.9115038      0.48992696       8.1944395
2.750       7.0371675      0.47869401       8.4512690
2.750       7.1628313      0.46492925       8.6558812
2.750       7.2884950      0.45553507       8.9352281
2.750       7.4141587      0.44654933       9.2198814
2.750       7.5398224      0.43338748       9.4108740
2.750       7.6654861      0.42803899       9.7672586
2.750       7.7911498      0.41710531       9.9935695
2.750       7.9168135      0.40502401       10.181277
2.750       8.0424772      0.39620027       10.441299
2.750       8.2938046      0.37980328       10.977170
2.750       8.5451320      0.35799950       11.316419
2.750       8.7964594      0.33692671       11.617948
2.750       9.0477868      0.33100109       12.420148
2.750       9.2991143      0.31858038       12.978187
2.750       9.5504417      0.30452561       13.438922
2.750       9.8017691      0.28882915       13.779222
2.750       10.053096      0.27925241       14.373640
2.750       10.304424      0.26827929       14.870602
2.750       10.555751      0.25407869       15.139305
2.750       10.807079      0.24753191       15.828013
2.750       11.058406      0.24029725       16.462533
2.750       11.309734      0.23178527       16.986864
2.750       11.561061      0.22321305       17.473621
2.750       11.812388      0.21575454       18.015377
2.750       12.063716      0.20771891       18.475218
2.750       12.315043      0.20128412       19.045290
2.750       12.566371      0.19494446       19.597954
2.750       12.817698      0.18862942       20.123791
2.750       13.069025      0.18421926       20.832188
2.750       13.320353      0.17775009       21.282727
2.750       13.571680      0.17274260       21.876133
2.750       13.823008      0.16747960       22.409895
2.750       14.074335      0.16335890       23.072609
2.750       14.325663      0.15631772       23.282125
2.750       14.576990      0.15241413       23.916578
2.750       14.828317      0.14740040       24.346949
2.750       15.079645      0.14426198       25.060831
2.750       15.330972      0.13867633       25.315219
2.750       15.582300      0.13634371       26.133647
2.750       15.833627      0.13189593       26.524235
2.750       16.084954      0.12728155       26.834605
2.750       16.587609      0.11905441       27.527523
2.750       17.090264      0.11841835       29.945778
2.750       17.592919      0.11042576       30.461715
2.750       18.095574      0.10368704       31.125175
2.750       18.598229     0.098460540       32.088337
2.750       19.100883     0.094918981       33.510714
2.750       19.603538     0.092529816       35.314686
2.750       20.106193     0.089298902       36.771041
2.750       20.608848     0.083711365       37.120671
2.750       21.111503     0.081262622       38.736335
2.750       21.614157     0.077702700       39.748551
2.750       22.116812     0.075445798       41.349752
2.750       22.619467     0.071255849       41.777061
2.750       23.122122     0.068665429       43.002277
2.750       23.624777     0.067353251       44.991654
2.750       24.127432     0.064898773       46.178522
2.750       24.630086     0.061429527       46.499174
2.750       25.132741     0.060642103       48.771273
2.750       25.635396     0.058669281       50.072713
2.750       26.138051     0.056978570       51.546763
2.750       26.640706     0.055323970       52.993277
2.750       27.143361     0.053597203       54.300425
2.750       27.646015     0.052157280       55.831954
2.750       28.148670     0.049872458       56.351396
2.750       28.651325     0.048864526       58.223469
2.750       29.153980     0.046439288       58.297423
2.750       29.656635     0.045660816       60.336418
2.750       30.159289     0.045272777       62.917391
2.750       30.661944     0.043497091       63.522786
2.750       31.164599     0.042139344       64.616387
2.750       31.667254     0.041373226       66.561156
2.750       32.169909     0.039850968       67.213827
2.750       33.175218     0.037597678       69.546081
2.750       34.180528     0.036834689       74.518408
2.750       35.185838     0.034755666       76.700740
2.750       36.191147     0.032854894       78.900070
2.750       37.196457     0.031590713       82.363428
2.750       38.201767     0.030873097       87.196852
2.750       39.207076     0.029026359       88.624990
2.750       40.212386     0.028055760       92.421246
2.750       41.217696     0.026474205       93.917022
2.750       42.223005     0.025970362       99.036592
2.750       43.228315     0.024534083       100.40261
2.750       44.233625     0.023705051       103.93665
2.750       45.238934     0.022812096       106.99723
2.750       46.244244     0.022335987       111.90473
2.750       47.249554     0.021262839       113.62781
2.750       48.254863     0.020923537       119.10462
2.750       49.260173     0.019992127       121.06457
2.750       50.265482     0.019323766       124.32876
2.750       51.270792     0.018948436       129.37600
2.750       52.276102     0.018277402       132.28003
2.750       53.281411     0.017382738       133.20349
2.750       54.286721     0.017152416       139.01971
2.750       55.292031     0.016758098       143.51015
2.750       56.297340     0.016252636       146.91214
2.750       57.302650     0.016006049       152.57329
2.750       58.307960     0.015658985       157.25968
2.750       59.313269     0.015079577       159.40980
2.750       60.318579     0.014414736       160.26188
2.750       61.323889     0.014232435       166.27943
2.750       62.329198     0.014206771       174.27708
2.750       63.334508     0.013643483       175.59685
2.750       64.339818     0.013397035       180.76670
2.750       66.350437     0.012607265       186.56170
2.750       68.361056     0.012277684       198.70693
2.750       70.371675     0.011641371       205.52661
2.750       72.382295     0.010975606       210.86078
2.750       74.392914     0.011173274       233.04801
2.750       76.403533     0.010442389       235.94483
2.750       78.414153    0.0098158338       239.76226
2.750       80.424772    0.0094303593       248.52382
2.750       82.435391    0.0089329887       253.51762
2.750       84.446011    0.0088176441       269.00493
2.750       86.456630    0.0084160196       275.53191
2.750       88.467249    0.0082903560       290.79773
2.750       90.477868    0.0077402420       290.43696
2.750       92.488488    0.0075525816       302.71136
2.750       94.499107    0.0072204179       308.68513
2.750       96.509726    0.0070627438       321.63030
2.750       98.520346    0.0067545554       327.22374
2.750       100.53096    0.0068343630       351.77734
2.750       102.54158    0.0064769641       353.78695
2.750       104.55220    0.0062753147       363.33341
2.750       106.56282    0.0061389451       376.34068
2.750       108.57344    0.0058571575       379.77640
2.750       110.58406    0.0058864937       403.27802
2.750       112.59468    0.0056353609       407.51689
2.750       114.60530    0.0054260726       413.78045
2.750       116.61592    0.0054510010       437.94547
2.750       118.62654    0.0052250915       441.88548
2.750       120.63716    0.0049424325       439.59657
2.750       122.64778    0.0050064093       467.92436
2.750       124.65840    0.0047001432       461.26017
2.750       126.66902    0.0046064872       474.29802
2.750       128.67964    0.0044526879       480.64228
2.750       132.70087    0.0042118742       498.61691
2.750       136.72211    0.0040625828       526.00365
2.750       140.74335    0.0039839774       562.69206
2.750       144.76459    0.0038735275       595.33845
2.750       148.78583    0.0036519456       609.36745
2.750       152.80707    0.0033758292       610.21242
2.750       156.82831    0.0033998443       664.35871
2.750       160.84954    0.0030658459       646.36836
2.750       164.87078    0.0030419104       690.63370
2.750       168.89202    0.0028948539       706.51976
2.750       172.91326    0.0028284571       740.80645
2.750       176.93450    0.0026207471       735.41576
2.750       180.95574    0.0025496586       765.36633
2.750       184.97698    0.0024641757       790.12344
2.750       188.99821    0.0024910535       851.97413
2.750       193.01945    0.0022246345       810.46109
2.750       197.04069    0.0021902444       848.84933
2.750       201.06193    0.0021116364       869.51874
2.750       205.08317    0.0019546592       854.14454
2.750       209.10441    0.0019324526       895.09403
2.750       213.12565    0.0018408055       902.78702
2.750       217.14688    0.0018256405       946.99205
2.750       221.16812    0.0017112941       937.91290
2.750       225.18936    0.0016865876       975.71450
2.750       229.21060    0.0017359497       1059.0379
2.750       233.23184    0.0016286832       1046.8161
2.750       237.25308    0.0015407750       1042.4256
2.750       241.27432    0.0014450698       1028.2350
2.750       245.29555    0.0013774510       1029.9483
2.750       249.31679    0.0013897314       1091.0778
2.750       253.33803    0.0013382228       1102.3001
2.750       257.35927    0.0012514313       1080.6790
2.750       265.40175    0.0013296139       1259.2360
2.750       273.44422    0.0010463267       1083.7867
2.750       281.48670    0.0010859550       1227.0315
2.750       289.52918   0.00096454812       1185.9631
2.750       297.57166   0.00088149201       1176.6934
2.750       305.61413   0.00079831011       1154.4156
2.750       313.65661   0.00082488331       1289.5141
2.750       321.69909   0.00071807428       1211.1254
2.750       329.74156   0.00071836260       1304.7733
2.750       337.78404   0.00069031641       1347.8322
2.750       345.82652   0.00066625075       1395.9917
2.750       353.86900   0.00072047163       1617.3898
2.750       361.91147   0.00058639274       1408.2050
2.750       369.95395   0.00058698457       1505.7052
2.750       377.99643   0.00057451401       1571.9328
2.750       386.03891   0.00051945150       1513.9394
2.750       394.08138   0.00052582388       1630.3030
2.750       402.12386   0.00049304078       1624.1743
2.750       410.16634   0.00044118419       1542.3049
2.750       418.20881   0.00045742247       1694.9906
2.750       426.25129   0.00040881985       1603.9815
2.750       434.29377   0.00033192597       1377.4070
2.750       442.33625   0.00034948221       1532.3322
2.750       450.37872   0.00036980596       1711.5034
2.750       458.42120   0.00042049281       2052.2153
2.750       466.46368   0.00037475241       1926.9400
2.750       474.50615   0.00032457375       1756.7469
2.750       482.54863   0.00032291196       1838.1361
2.750       490.59111   0.00027760602       1660.5737
2.750       498.63359   0.00038374597       2410.2310
2.750       506.67606   0.00023590344       1554.5178
2.750       514.71854   0.00022733278       1570.5138
3.000     0.062831853       288.46171    0.0036249168
3.000      0.12566371       442.10653     0.044445396
3.000      0.18849556       166.73256     0.056571024
3.000      0.25132741       113.48161     0.091267327
3.000      0.31415927       71.356594      0.11208668
3.000      0.37699112       51.951673      0.14101430
3.000      0.43982297       37.749795      0.16271162
3.000      0.50265482       29.558287      0.19017748
3.000      0.56548668       22.288568      0.20418299
3.000      0.62831853       19.352068      0.24318526
3.000      0.69115038       16.464392      0.27538078
3.000      0.75398224       13.303128      0.28887328
3.000      0.81681409       11.836001      0.32677206
3.000      0.87964594       10.546139      0.36365323
3.000      0.94247780       9.1048562      0.38615062
3.000       1.0053096       8.2113985      0.42265590
3.000       1.0681415       7.1597812      0.44203472
3.000       1.1309734       6.5464841      0.47977266
3.000       1.1938052       5.9904875      0.51633650
3.000       1.2566371       5.4263963      0.54552086
3.000       1.3194689       5.0104707      0.58310434
3.000       1.3823008       4.5472958      0.60845871
3.000       1.4451326       4.1592510      0.63592881
3.000       1.5079645       3.9010948      0.67768846
3.000       1.5707963       3.6204252      0.71086883
3.000       1.6336282       3.3535754      0.74069255
3.000       1.6964600       3.1556879      0.78054006
3.000       1.7592919       3.0048453      0.82890751
3.000       1.8221237       2.7499187      0.84279842
3.000       1.8849556       2.6620974      0.90322835
3.000       1.9477874       2.4934593      0.93346325
3.000       2.0106193       2.3702915      0.97602640
3.000       2.0734512       2.2567437       1.0191402
3.000       2.1362830       2.1571004       1.0654105
3.000       2.1991149       2.0085970       1.0821982
3.000       2.2619467       1.9145873       1.1225160
3.000       2.3247786       1.9111194       1.2164741
3.000       2.3876104       1.8069362       1.2459582
3.000       2.4504423       1.7693935       1.3189493
3.000       2.5132741       1.6651360       1.3391819
3.000       2.5761060       1.5917956       1.3786332
3.000       2.6389378       1.5422547       1.4358657
3.000       2.7017697       1.5054797       1.5041465
3.000       2.7646015       1.4617817       1.5647696
3.000       2.8274334       1.3931485       1.5953090
3.000       2.8902652       1.3404437       1.6395774
3.000       2.9530971       1.2849608       1.6764605
3.000       3.0159289       1.2481099       1.7345483
3.000       3.0787608       1.2122899       1.7922747
3.000       3.1415927       1.1755584       1.8465628
3.000       3.2044245       1.1365112       1.8944979
3.000       3.2672564       1.1320773       2.0003039
3.000       3.3300882       1.0712085       2.0040635
3.000       3.3929201       1.0497673       2.0772280
3.000       3.4557519       1.0239244       2.1407494
3.000       3.5185838      0.99126851       2.1875866
3.000       3.5814156      0.96004603       2.2342228
3.000       3.6442475      0.94134457       2.3080354
3.000       3.7070793      0.92537823       2.3882796
3.000       3.7699112      0.88635601       2.4058681
3.000       3.8327430      0.88318430       2.5191307
3.000       3.8955749      0.85032097       2.5466415
3.000       3.9584067      0.83583435       2.6263447
3.000       4.0212386      0.81717345       2.6919317
3.000       4.1469023      0.79362858       2.8672065
3.000       4.2725660      0.73589271       2.9077101
3.000       4.3982297      0.71727899       3.0916626
3.000       4.5238934      0.70229910       3.2940445
3.000       4.6495571      0.65905073       3.3560148
3.000       4.7752208      0.64165661       3.5395929
3.000       4.9008845      0.61144791       3.6463062
3.000       5.0265482      0.59210832       3.8096141
3.000       5.1522120      0.57378340       3.9755700
3.000       5.2778757      0.55308014       4.1194173
3.000       5.4035394      0.53382549       4.2668220
3.000       5.5292031      0.52094178       4.4611525
3.000       5.6548668      0.49035903       4.4921223
3.000       5.7805305      0.47946188       4.6916697
3.000       5.9061942      0.46460163       4.8492453
3.000       6.0318579      0.45893355       5.1023868
3.000       6.1575216      0.44067561       5.2120324
3.000       6.2831853      0.42170714       5.2993282
3.000       6.4088490      0.41316443       5.5097679
3.000       6.5345127      0.39833437       5.6306387
3.000       6.6601764      0.38872248       5.8179115
3.000       6.7858401      0.37727680       5.9722948
3.000       6.9115038      0.36638365       6.1280740
3.000       7.0371675      0.35871087       6.3329852
3.000       7.1628313      0.35585184       6.6251183
3.000       7.2884950      0.33916584       6.6526693
3.000       7.4141587      0.33728924       6.9639937
3.000       7.5398224      0.32511175       7.0597003
3.000       7.6654861      0.32094437       7.3235072
3.000       7.7911498      0.31112013       7.4542341
3.000       7.9168135      0.29706035       7.4673446
3.000       8.0424772      0.29691386       7.8247459
3.000       8.2938046      0.28206840       8.1524114
3.000       8.5451320      0.26469428       8.3670264
3.000       8.7964594      0.25571266       8.8175148
3.000       9.0477868      0.24925678       9.3528577
3.000       9.2991143      0.23970669       9.7650656
3.000       9.5504417      0.22701508       10.018330
3.000       9.8017691      0.22007261       10.499041
3.000       10.053096      0.20689901       10.649476
3.000       10.304424      0.20209770       11.202186
3.000       10.555751      0.19334819       11.520672
3.000       10.807079      0.18538415       11.854079
3.000       11.058406      0.18274750       12.519856
3.000       11.309734      0.17752537       13.010315
3.000       11.561061      0.16570833       12.972022
3.000       11.812388      0.16256746       13.574287
3.000       12.063716      0.15699529       13.963689
3.000       12.315043      0.15012069       14.204260
3.000       12.566371      0.14718899       14.797052
3.000       12.817698      0.14344474       15.303297
3.000       13.069025      0.13717481       15.512230
3.000       13.320353      0.13393139       16.036139
3.000       13.571680      0.12860727       16.286833
3.000       13.823008      0.12612379       16.876210
3.000       14.074335      0.12255039       17.308866
3.000       14.325663      0.11721343       17.457892
3.000       14.576990      0.11455410       17.975643
3.000       14.828317      0.11221440       18.535080
3.000       15.079645      0.10806616       18.772984
3.000       15.330972      0.10557401       19.272425
