% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       25.635396     0.044217245       37.738274
2.750       26.138051     0.043257945       39.134135
2.750       26.640706     0.041715334       39.957947
2.750       27.143361     0.040589758       41.122316
2.750       27.646015     0.038859819       41.597638
2.750       28.148670     0.037489306       42.359547
2.750       28.651325     0.036392870       43.363138
2.750       29.153980     0.034651124       43.499187
2.750       29.656635     0.033954128       44.867146
2.750       30.159289     0.033511603       46.572417
2.750       30.661944     0.032196966       47.020180
2.750       31.164599     0.031055703       47.620752
2.750       31.667254     0.030493201       49.057396
2.750       32.169909     0.029287941       49.397911
2.750       33.175218     0.027638937       51.124958
2.750       34.180528     0.026902741       54.425583
2.750       35.185838     0.025012792       55.199624
2.750       36.191147     0.023691629       56.894756
2.750       37.196457     0.022590101       58.896998
2.750       38.201767     0.022103943       62.429571
2.750       39.207076     0.020690709       63.174092
2.750       40.212386     0.019976903       65.807886
2.750       41.217696     0.018450676       65.453618
2.750       42.223005     0.018368129       70.045880
2.750       43.228315     0.017387077       71.154398
2.750       44.233625     0.016686894       73.164997
2.750       45.238934     0.015897940       74.567263
2.750       46.244244     0.015485400       77.582851
2.750       47.249554     0.014662947       78.358236
2.750       48.254863     0.014423596       82.104520
2.750       49.260173     0.013720174       83.084052
2.750       50.265482     0.012999820       83.640605
2.750       51.270792     0.012805443       87.432914
2.750       52.276102     0.012325817       89.206305
2.750       53.281411     0.011735738       89.930668
2.750       54.286721     0.011698160       94.813166
2.750       55.292031     0.011179103       95.733701
2.750       56.297340     0.010781432       97.456399
2.750       57.302650     0.010656853       101.58354
2.750       58.307960     0.010433087       104.77716
2.750       59.313269     0.010008132       105.79835
2.750       60.318579    0.0094885177       105.49259
2.750       61.323889    0.0093406719       109.12831
2.750       62.329198    0.0092103651       112.98524
2.750       63.334508    0.0087967116       113.21704
2.750       64.339818    0.0086597418       116.84622
2.750       66.350437    0.0081079009       119.98033
2.750       68.361056    0.0078985181       127.83276
2.750       70.371675    0.0073442204       129.66108
2.750       72.382295    0.0069226143       132.99565
2.750       74.392914    0.0069497954       144.95627
2.750       76.403533    0.0064458786       145.64404
2.750       78.414153    0.0059947851       146.42905
2.750       80.424772    0.0059050885       155.62028
2.750       82.435391    0.0054401161       154.39013
2.750       84.446011    0.0052998155       161.68451
2.750       86.456630    0.0049503190       162.06840
2.750       88.467249    0.0048491870       170.09312
2.750       90.477868    0.0044664736       167.59541
2.750       92.488488    0.0044708706       179.19480
2.750       94.499107    0.0042835105       183.12735
2.750       96.509726    0.0041324145       188.18603
2.750       98.520346    0.0039014655       189.00609
2.750       100.53096    0.0039089294       201.19984
2.750       102.54158    0.0037971826       207.41101
2.750       104.55220    0.0035164833       203.60029
2.750       106.56282    0.0034694435       212.69008
2.750       108.57344    0.0033133163       214.83447
2.750       110.58406    0.0032493957       222.61297
2.750       112.59468    0.0030951139       223.82083
2.750       114.60530    0.0029558525       225.40686
2.750       116.61592    0.0029615989       237.94141
2.750       118.62654    0.0028860130       244.06984
2.750       120.63716    0.0027196087       241.89114
2.750       122.64778    0.0027444418       256.50943
2.750       124.65840    0.0025324363       248.52690
2.750       126.66902    0.0025266724       260.15392
2.750       128.67964    0.0024067255       259.79230
2.750       132.70087    0.0021078128       249.53051
2.750       136.72211    0.0022168653       287.02904
2.750       140.74335    0.0021808871       308.02581
2.750       144.76459    0.0020386213       313.32413
2.750       148.78583    0.0019671622       328.24275
2.750       152.80707    0.0017335420       313.35378
2.750       156.82831    0.0017469032       341.35985
2.750       160.84954    0.0015490158       326.57701
2.750       164.87078    0.0014195784       322.30032
2.750       168.89202    0.0014204326       346.67161
2.750       172.91326    0.0012949139       339.15329
2.750       176.93450    0.0013018755       365.32321
2.750       180.95574    0.0012298886       369.19271
2.750       184.97698    0.0011297775       362.25653
2.750       188.99821    0.0012924703       442.04242
2.750       193.01945    0.0010928452       398.13663
2.750       197.04069   0.00099747651       386.58118
2.750       201.06193    0.0010388519       427.77308
2.750       205.08317   0.00099812697       436.16027
2.750       209.10441   0.00089376894       413.98545
2.750       213.12565   0.00087348880       428.38547
2.750       217.14688   0.00082984382       430.45468
2.750       221.16812   0.00080873142       443.24329
2.750       225.18936   0.00074608619       431.62130
2.750       229.21060   0.00076241661       465.12181
2.750       233.23184   0.00074013237       475.71097
2.750       237.25308   0.00066558689       450.30895
2.750       241.27432   0.00067068642       477.22485
2.750       245.29555   0.00060791366       454.54951
2.750       249.31679   0.00061316459       481.39538
2.750       253.33803   0.00057909893       477.00639
2.750       257.35927   0.00053025726       457.90599
2.750       265.40175   0.00049402188       467.87278
2.750       273.44422   0.00046959230       486.40439
2.750       281.48670   0.00033998274       384.14994
2.750       289.52918   0.00045601338       560.69265
2.750       297.57166   0.00037694794       503.18342
2.750       305.61413   0.00035541550       513.95716
2.750       313.65661   0.00037051962       579.22167
2.750       321.69909   0.00026324745       444.00098
2.750       329.74156   0.00024973552       453.59855
2.750       337.78404   0.00024383905       476.09202
2.750       345.82652   0.00027960957       585.86448
2.750       353.86900   0.00029442651       660.95930
2.750       361.91147   0.00024645120       591.84536
2.750       369.95395   0.00023299277       597.66209
2.750       377.99643   0.00023244354       635.99080
2.750       386.03891   0.00023402133       682.05426
2.750       394.08138   0.00016819079       521.47107
2.750       402.12386   0.00017592548       579.53346
2.750       410.16634   0.00020529255       717.66783
2.750       418.20881   0.00026123490       968.01257
2.750       426.25129   0.00025704566       1008.5041
2.750       434.29377   0.00010084271       418.47118
2.750       442.33625   0.00021397482       938.18940
2.750       450.37872   0.00013760151       636.83517
2.750       458.42120   0.00018093813       883.06858
2.750       466.46368   0.00020609565       1059.7235
2.750       474.50615   9.7923415e-05       530.00792
2.750       482.54863   0.00014442814       822.13919
2.750       490.59111   0.00017335483       1036.9677
2.750       498.63359   0.00015597109       979.62295
2.750       506.67606   0.00010058185       662.79780
2.750       514.71854   0.00016588905       1146.0338
3.000     0.062831853       288.45307    0.0036248082
3.000      0.12566371       442.08920     0.044443654
3.000      0.18849556       166.71696     0.056565730
3.000      0.25132741       113.44885     0.091240980
3.000      0.31415927       71.322295      0.11203280
3.000      0.37699112       51.918092      0.14092315
3.000      0.43982297       37.709830      0.16253937
3.000      0.50265482       29.514493      0.18989571
3.000      0.56548668       22.243892      0.20377372
3.000      0.62831853       19.303263      0.24257196
3.000      0.69115038       16.411802      0.27450116
3.000      0.75398224       13.253053      0.28778591
3.000      0.81681409       11.782110      0.32528421
3.000      0.87964594       10.493523      0.36183892
3.000      0.94247780       9.0509767      0.38386551
3.000       1.0053096       8.1521843      0.41960804
3.000       1.0681415       7.1009968      0.43840545
3.000       1.1309734       6.4850492      0.47527027
3.000       1.1938052       5.9283642      0.51098193
3.000       1.2566371       5.3628080      0.53912827
3.000       1.3194689       4.9457497      0.57557229
3.000       1.3823008       4.4824385      0.59978036
3.000       1.4451326       4.0940795      0.62596441
3.000       1.5079645       3.8355032      0.66629405
3.000       1.5707963       3.5563703      0.69829167
3.000       1.6336282       3.2873406      0.72606350
3.000       1.6964600       3.0881635      0.76383831
3.000       1.7592919       2.9357950      0.80985951
3.000       1.8221237       2.6825200      0.82214197
3.000       1.8849556       2.5927604      0.87970289
3.000       1.9477874       2.4264029      0.90835969
3.000       2.0106193       2.3029567      0.94829963
3.000       2.0734512       2.1895841      0.98881104
3.000       2.1362830       2.0879210       1.0312422
3.000       2.1991149       1.9428837       1.0467930
3.000       2.2619467       1.8482938       1.0836484
3.000       2.3247786       1.8416554       1.1722585
3.000       2.3876104       1.7403369       1.2000352
3.000       2.4504423       1.6993804       1.2667598
3.000       2.5132741       1.5985688       1.2856454
3.000       2.5761060       1.5252148       1.3209684
3.000       2.6389378       1.4768058       1.3749317
3.000       2.7017697       1.4396669       1.4383920
3.000       2.7646015       1.3949771       1.4932585
3.000       2.8274334       1.3278298       1.5205119
3.000       2.8902652       1.2756321       1.5603025
3.000       2.9530971       1.2220932       1.5944385
3.000       3.0159289       1.1853311       1.6473021
3.000       3.0787608       1.1491724       1.6989605
3.000       3.1415927       1.1133888       1.7489070
3.000       3.2044245       1.0750371       1.7920240
3.000       3.2672564       1.0700004       1.8906182
3.000       3.3300882       1.0108229       1.8910916
3.000       3.3929201      0.98987516       1.9587165
3.000       3.4557519      0.96399899       2.0154615
3.000       3.5185838      0.93270811       2.0583523
3.000       3.5814156      0.90178439       2.0986361
3.000       3.6442475      0.88261796       2.1640466
3.000       3.7070793      0.86725226       2.2382641
3.000       3.7699112      0.83006685       2.2530804
3.000       3.8327430      0.82602815       2.3561027
3.000       3.8955749      0.79440822       2.3791875
3.000       3.9584067      0.78025036       2.4516896
3.000       4.0212386      0.76242733       2.5115871
3.000       4.1469023      0.73907574       2.6701190
3.000       4.2725660      0.68370180       2.7014897
3.000       4.3982297      0.66644684       2.8725626
3.000       4.5238934      0.65007345       3.0490868
3.000       4.6495571      0.60863551       3.0992907
3.000       4.7752208      0.59145853       3.2626835
3.000       4.9008845      0.56274317       3.3558605
3.000       5.0265482      0.54417002       3.5011800
3.000       5.1522120      0.52630178       3.6465843
3.000       5.2778757      0.50642914       3.7719542
3.000       5.4035394      0.48803811       3.9008473
3.000       5.5292031      0.47548794       4.0719027
3.000       5.6548668      0.44728870       4.0975600
3.000       5.7805305      0.43631694       4.2694843
3.000       5.9061942      0.42203262       4.4049344
3.000       6.0318579      0.41705600       4.6367954
3.000       6.1575216      0.39897201       4.7187886
3.000       6.2831853      0.38135433       4.7922399
3.000       6.4088490      0.37333164       4.9785765
3.000       6.5345127      0.35954923       5.0823931
3.000       6.6601764      0.35038936       5.2441895
3.000       6.7858401      0.33975488       5.3783225
3.000       6.9115038      0.32871594       5.4980501
3.000       7.0371675      0.32217326       5.6879193
3.000       7.1628313      0.31872200       5.9338486
3.000       7.2884950      0.30368878       5.9567941
3.000       7.4141587      0.30148856       6.2248190
3.000       7.5398224      0.29040972       6.3061566
3.000       7.6654861      0.28638641       6.5349423
3.000       7.7911498      0.27730089       6.6439474
3.000       7.9168135      0.26411993       6.6393059
3.000       8.0424772      0.26393129       6.9555369
3.000       8.2938046      0.25006299       7.2273830
3.000       8.5451320      0.23419636       7.4029828
3.000       8.7964594      0.22567898       7.7818900
3.000       9.0477868      0.21923094       8.2261987
3.000       9.2991143      0.21085772       8.5898290
3.000       9.5504417      0.19888790       8.7770584
3.000       9.8017691      0.19266762       9.1916268
3.000       10.053096      0.18050592       9.2909741
3.000       10.304424      0.17618882       9.7660682
3.000       10.555751      0.16790953       10.004907
3.000       10.807079      0.16084075       10.284692
3.000       11.058406      0.15790960       10.818235
3.000       11.309734      0.15319382       11.227127
3.000       11.561061      0.14321688       11.211340
3.000       11.812388      0.13953031       11.650698
3.000       12.063716      0.13473699       11.983961
3.000       12.315043      0.12857899       12.166008
3.000       12.566371      0.12601642       12.668552
3.000       12.817698      0.12225582       13.042772
3.000       13.069025      0.11686216       13.215201
3.000       13.320353      0.11386008       13.632921
3.000       13.571680      0.10932806       13.845312
3.000       13.823008      0.10691972       14.306576
3.000       14.074335      0.10395786       14.682880
3.000       14.325663     0.098888884       14.728614
3.000       14.576990     0.096332881       15.116400
3.000       14.828317     0.094471102       15.604320
3.000       15.079645     0.090751453       15.765116
3.000       15.330972     0.088405462       16.138324
3.000       15.582300     0.084909713       16.275048
3.000       15.833627     0.083859004       16.864023
3.000       16.084954     0.079832931       16.831074
3.000       16.587609     0.075118569       17.368765
3.000       17.090264     0.072589756       18.356586
3.000       17.592919     0.068673563       18.944081
3.000       18.095574     0.064660434       19.410018
3.000       18.598229     0.062094022       20.236472
3.000       19.100883     0.061408404       21.679958
3.000       19.603538     0.056763911       21.664365
3.000       20.106193     0.054688605       22.519391
3.000       20.608848     0.051808188       22.973639
3.000       21.111503     0.050587499       24.114092
3.000       21.614157     0.048122272       24.616784
3.000       22.116812     0.046742565       25.618305
3.000       22.619467     0.044344743       25.999171
3.000       23.122122     0.043224094       27.069437
3.000       23.624777     0.041874842       27.972197
3.000       24.127432     0.040698765       28.959080
3.000       24.630086     0.039119043       29.611219
3.000       25.132741     0.037516395       30.172475
3.000       25.635396     0.036924270       31.513909
3.000       26.138051     0.034858119       31.535070
3.000       26.640706     0.034290432       32.845842
3.000       27.143361     0.032713918       33.143141
3.000       27.646015     0.032157688       34.423317
3.000       28.148670     0.030785577       34.784936
3.000       28.651325     0.030046008       35.800671
3.000       29.153980     0.029338955       36.830571
3.000       29.656635     0.028533949       37.704895
3.000       30.159289     0.027542151       38.276430
3.000       30.661944     0.026577240       38.813178
3.000       31.164599     0.025847461       39.634445
3.000       31.667254     0.025051036       40.302052
3.000       32.169909     0.024596163       41.484620
3.000       33.175218     0.023088696       42.708177
3.000       34.180528     0.022283393       45.080413
3.000       35.185838     0.021322189       47.054995
3.000       36.191147     0.019337532       46.438519
3.000       37.196457     0.019077049       49.737755
3.000       38.201767     0.018039717       50.950719
3.000       39.207076     0.017082245       52.156517
3.000       40.212386     0.016529166       54.450357
3.000       41.217696     0.015577989       55.262784
3.000       42.223005     0.015035181       57.335860
3.000       43.228315     0.014899677       60.975031
3.000       44.233625     0.013901584       60.952586
3.000       45.238934     0.013297946       62.372321
3.000       46.244244     0.012765317       63.955059
3.000       47.249554     0.012683943       67.782514
3.000       48.254863     0.012080036       68.764096
3.000       49.260173     0.011887390       71.985425
3.000       50.265482     0.011399649       73.345137
3.000       51.270792     0.010646272       72.690537
3.000       52.276102     0.010656617       77.125711
3.000       53.281411     0.010266562       78.672411
3.000       54.286721    0.0098337103       79.701868
3.000       55.292031    0.0095752658       81.999031
3.000       56.297340    0.0094053156       85.017292
3.000       57.302650    0.0089591871       85.401006
3.000       58.307960    0.0084905146       85.268340
3.000       59.313269    0.0086618427       91.566400
3.000       60.318579    0.0083641049       92.991453
3.000       61.323889    0.0079321305       92.672135
3.000       62.329198    0.0078195261       95.923566
3.000       63.334508    0.0075585261       97.281124
3.000       64.339818    0.0073617904       99.332915
3.000       66.350437    0.0069832259       103.33744
3.000       68.361056    0.0067311081       108.93893
3.000       70.371675    0.0063978797       112.95358
3.000       72.382295    0.0059778726       114.84549
3.000       74.392914    0.0058160166       121.30833
3.000       76.403533    0.0055121343       124.54617
3.000       78.414153    0.0051311303       125.33336
3.000       80.424772    0.0050866233       134.05078
3.000       82.435391    0.0047752154       135.52029
3.000       84.446011    0.0045381868       138.44907
3.000       86.456630    0.0043976762       143.97544
3.000       88.467249    0.0042433142       148.84115
3.000       90.477868    0.0041138495       154.36390
3.000       92.488488    0.0038832524       155.64276
3.000       94.499107    0.0036995861       158.16359
3.000       96.509726    0.0035510425       161.71093
3.000       98.520346    0.0034347084       166.39409
3.000       100.53096    0.0033298597       171.39405
3.000       102.54158    0.0032516175       177.61097
3.000       104.55220    0.0029921432       173.24161
3.000       106.56282    0.0029273974       179.46059
3.000       108.57344    0.0028958783       187.76792
3.000       110.58406    0.0029225609       200.22184
3.000       112.59468    0.0027103123       195.99420
3.000       114.60530    0.0025756879       196.41633
3.000       116.61592    0.0026233992       210.76969
3.000       118.62654    0.0025113903       212.38804
3.000       120.63716    0.0023772110       211.43715
3.000       122.64778    0.0023862041       223.02671
3.000       124.65840    0.0022046917       216.36287
3.000       126.66902    0.0022089083       227.43596
3.000       128.67964    0.0021437461       231.40518
3.000       132.70087    0.0020060535       237.48387
3.000       136.72211    0.0018576344       240.51756
3.000       140.74335    0.0017989802       254.08574
3.000       144.76459    0.0019016623       292.27434
3.000       148.78583    0.0016575946       276.58797
3.000       152.80707    0.0015931748       287.98111
3.000       156.82831    0.0015978047       312.22472
3.000       160.84954    0.0014814179       312.32544
3.000       164.87078    0.0013114522       297.75140
3.000       168.89202    0.0012223824       298.33536
3.000       172.91326    0.0012359809       323.71805
3.000       176.93450    0.0011453406       321.39748
3.000       180.95574    0.0011271384       338.34874
3.000       184.97698    0.0010478369       335.98273
3.000       188.99821    0.0010605636       362.72717
3.000       193.01945   0.00095953326       349.56950
3.000       197.04069   0.00095459512       369.96210
3.000       201.06193   0.00091346861       376.14338
3.000       205.08317   0.00094252837       411.86487
3.000       209.10441   0.00084754234       392.57372
3.000       213.12565   0.00079331276       389.06471
3.000       217.14688   0.00075708499       392.71338
3.000       221.16812   0.00066861098       366.44716
3.000       225.18936   0.00064129902       371.00046
3.000       229.21060   0.00072397694       441.67120
3.000       233.23184   0.00060796644       390.76294
3.000       237.25308   0.00059203673       400.54791
3.000       241.27432   0.00060584249       431.08535
3.000       245.29555   0.00053525594       400.22184
3.000       249.31679   0.00053096504       416.86053
3.000       253.33803   0.00045578875       375.43524
3.000       257.35927   0.00042959484       370.97852
3.000       265.40175   0.00034189016       323.79355
3.000       273.44422   0.00042562965       440.86782
3.000       281.48670   0.00044735623       505.47234
3.000       289.52918   0.00041788518       513.81200
3.000       297.57166   0.00038089307       508.44972
3.000       305.61413   0.00045524938       658.32436
3.000       313.65661   0.00024712070       386.31601
3.000       321.69909   0.00031512803       531.50429
3.000       329.74156   0.00026482612       481.00786
3.000       337.78404   0.00024511823       478.58960
3.000       345.82652   0.00023410296       490.51473
3.000       353.86900   0.00029966066       672.70945
3.000       361.91147   0.00024774529       594.95307
3.000       369.95395   0.00016444141       421.81737
3.000       377.99643   0.00015125203       413.84199
3.000       386.03891   0.00016101474       469.27684
3.000       394.08138   0.00024479230       758.97203
3.000       402.12386   0.00019136558       630.39625
3.000       410.16634   0.00017554084       613.66094
3.000       418.20881   0.00014238043       527.59430
3.000       426.25129   0.00018634875       731.12877
3.000       434.29377   0.00024791916       1028.8005
3.000       442.33625   0.00016751410       734.47871
3.000       450.37872   0.00016046306       742.64101
3.000       458.42120   0.00012607061       615.28763
3.000       466.46368   0.00018505418       951.53039
3.000       474.50615   6.3297405e-05       342.59555
3.000       482.54863   0.00022171448       1262.0820
3.000       490.59111   0.00012500439       747.74677
3.000       498.63359   5.9911582e-05       376.29256
3.000       506.67606   0.00017120773       1128.1966
3.000       514.71854   0.00016608696       1147.4010
3.250     0.062831853       256.49684    0.0032232343
3.250      0.12566371       392.55740     0.039464174
3.250      0.18849556       148.10273     0.050250071
3.250      0.25132741       100.13519     0.080533497
3.250      0.31415927       62.692104     0.098476527
3.250      0.37699112       45.556977      0.12365694
3.250      0.43982297       33.024883      0.14234600
3.250      0.50265482       25.835036      0.16622215
3.250      0.56548668       19.302820      0.17683090
3.250      0.62831853       16.686105      0.20968378
3.250      0.69115038       14.120957      0.23618485
3.250      0.75398224       11.459174      0.24883239
3.250      0.81681409       10.108384      0.27907545
3.250      0.87964594       9.0211095      0.31106699
3.250      0.94247780       7.7240417      0.32758820
3.250       1.0053096       6.9642249      0.35846157
3.250       1.0681415       6.0333974      0.37249338
3.250       1.1309734       5.5156215      0.40422376
3.250       1.1938052       5.0039553      0.43130460
3.250       1.2566371       4.5193918      0.45433882
3.250       1.3194689       4.1574496      0.48383217
3.250       1.3823008       3.7352621      0.49980315
3.250       1.4451326       3.4226770      0.52331031
3.250       1.5079645       3.2023100      0.55629731
3.250       1.5707963       2.9491008      0.57905460
3.250       1.6336282       2.7304858      0.60307293
3.250       1.6964600       2.5526303      0.63137746
3.250       1.7592919       2.4097195      0.66473791
3.250       1.8221237       2.2160709      0.67918408
3.250       1.8849556       2.1355928      0.72458958
3.250       1.9477874       1.9936898      0.74636719
3.250       2.0106193       1.8823376      0.77509923
3.250       2.0734512       1.7984528      0.81217708
3.250       2.1362830       1.7016067      0.84043825
3.250       2.1991149       1.5909498      0.85717693
3.250       2.2619467       1.5095913      0.88506823
3.250       2.3247786       1.4976248      0.95327467
3.250       2.3876104       1.4153759      0.97596100
3.250       2.4504423       1.3744802       1.0245713
3.250       2.5132741       1.2958660       1.0421972
3.250       2.5761060       1.2308447       1.0660183
3.250       2.6389378       1.1954151       1.1129521
3.250       2.7017697       1.1576661       1.1566409
3.250       2.7646015       1.1170004       1.1956973
3.250       2.8274334       1.0622288       1.2163694
3.250       2.8902652       1.0189681       1.2463613
3.250       2.9530971      0.97691093       1.2745545
3.250       3.0159289      0.94506465       1.3133942
3.250       3.0787608      0.91847637       1.3578947
3.250       3.1415927      0.88804686       1.3949407
3.250       3.2044245      0.85467378       1.4246913
3.250       3.2672564      0.85116867       1.5039574
3.250       3.3300882      0.80541670       1.5068086
3.250       3.3929201      0.78657527       1.5564366
3.250       3.4557519      0.76597704       1.6014511
3.250       3.5185838      0.73696855       1.6263833
3.250       3.5814156      0.71266491       1.6585165
3.250       3.6442475      0.69587068       1.7061703
3.250       3.7070793      0.68308575       1.7629546
3.250       3.7699112      0.65610854       1.7808991
3.250       3.8327430      0.64780708       1.8477579
3.250       3.8955749      0.62607527       1.8750441
3.250       3.9584067      0.61586112       1.9351485
3.250       4.0212386      0.59436571       1.9579587
3.250       4.1469023      0.58124910       2.0999259
3.250       4.2725660      0.53524503       2.1148971
3.250       4.3982297      0.51933288       2.2384624
3.250       4.5238934      0.50903374       2.3875579
3.250       4.6495571      0.47489716       2.4182689
3.250       4.7752208      0.45988667       2.5368890
3.250       4.9008845      0.43662752       2.6037829
3.250       5.0265482      0.41590947       2.6759539
3.250       5.1522120      0.41185414       2.8536116
3.250       5.2778757      0.38928458       2.8994453
3.250       5.4035394      0.37893122       3.0287652
3.250       5.5292031      0.36925143       3.1621326
3.250       5.6548668      0.34332920       3.1451990
3.250       5.7805305      0.33298502       3.2583523
3.250       5.9061942      0.32734614       3.4166512
3.250       6.0318579      0.32135632       3.5728141
3.250       6.1575216      0.30672411       3.6277388
3.250       6.2831853      0.29412036       3.6960255
3.250       6.4088490      0.28888482       3.8524331
3.250       6.5345127      0.27799109       3.9295313
3.250       6.6601764      0.27007141       4.0420908
3.250       6.7858401      0.26202042       4.1477853
3.250       6.9115038      0.25536555       4.2712031
3.250       7.0371675      0.24925569       4.4005708
3.250       7.1628313      0.24699614       4.5984831
3.250       7.2884950      0.23255039       4.5614289
3.250       7.4141587      0.23192720       4.7885891
3.250       7.5398224      0.22357047       4.8547631
3.250       7.6654861      0.21813977       4.9776482
3.250       7.7911498      0.21178849       5.0743133
3.250       7.9168135      0.20302290       5.1034812
3.250       8.0424772      0.20251515       5.3370011
3.250       8.2938046      0.19233297       5.5588558
3.250       8.5451320      0.17755205       5.6124473
3.250       8.7964594      0.17449060       6.0168061
3.250       9.0477868      0.16800737       6.3041375
3.250       9.2991143      0.16047174       6.5372271
3.250       9.5504417      0.15194677       6.7055145
3.250       9.8017691      0.14556708       6.9445937
3.250       10.053096      0.14082231       7.2483853
3.250       10.304424      0.13470644       7.4667184
3.250       10.555751      0.12891745       7.6815600
3.250       10.807079      0.12445016       7.9577568
3.250       11.058406      0.11988513       8.2132152
3.250       11.309734      0.11678417       8.5587701
3.250       11.561061      0.11038719       8.6413585
3.250       11.812388      0.10756682       8.9817658
3.250       12.063716      0.10438658       9.2844937
3.250       12.315043      0.10028156       9.4885352
3.250       12.566371     0.097845760       9.8365287
3.250       12.817698     0.094969875       10.131791
3.250       13.069025     0.090043582       10.182458
3.250       13.320353     0.088551950       10.602678
3.250       13.571680     0.084555933       10.708169
3.250       13.823008     0.081832498       10.949738
3.250       14.074335     0.079481882       11.225923
3.250       14.325663     0.076363255       11.373623
3.250       14.576990     0.074810675       11.739170
3.250       14.828317     0.072540966       11.981997
3.250       15.079645     0.071213489       12.371030
3.250       15.330972     0.068429058       12.491653
3.250       15.582300     0.066513984       12.749051
3.250       15.833627     0.064685509       13.008238
3.250       16.084954     0.062815501       13.243311
3.250       16.587609     0.058570257       13.542498
3.250       17.090264     0.056588289       14.310115
3.250       17.592919     0.053512379       14.761763
3.250       18.095574     0.051083408       15.334414
3.250       18.598229     0.048609410       15.841830
3.250       19.100883     0.047476477       16.761354
3.250       19.603538     0.045868883       17.506197
3.250       20.106193     0.043070022       17.735151
3.250       20.608848     0.041420848       18.367514
3.250       21.111503     0.039794283       18.969172
3.250       21.614157     0.038248698       19.565991
3.250       22.116812     0.037032645       20.296567
3.250       22.619467     0.036022990       21.120156
3.250       23.122122     0.034736753       21.754171
3.250       23.624777     0.032886369       21.967939
3.250       24.127432     0.032434988       23.079016
3.250       24.630086     0.031347086       23.728224
3.250       25.132741     0.030191299       24.281283
3.250       25.635396     0.030126995       25.712611
3.250       26.138051     0.028718177       25.980453
3.250       26.640706     0.027633728       26.469572
3.250       27.143361     0.026946932       27.300489
3.250       27.646015     0.026250168       28.099590
3.250       28.148670     0.025495449       28.807567
3.250       28.651325     0.024871685       29.635319
3.250       29.153980     0.023898183       30.000514
3.250       29.656635     0.023114752       30.543943
3.250       30.159289     0.022467629       31.224164
3.250       30.661944     0.022208405       32.432969
3.250       31.164599     0.021627371       33.163367
3.250       31.667254     0.020697233       33.297663
3.250       32.169909     0.020365366       34.348831
3.250       33.175218     0.018973872       35.096806
3.250       34.180528     0.017983107       36.380720
3.250       35.185838     0.017028196       37.578772
3.250       36.191147     0.016427298       39.449676
3.250       37.196457     0.015915706       41.495489
3.250       38.201767     0.015357652       43.375592
3.250       39.207076     0.014660024       44.760850
3.250       40.212386     0.013835427       45.576647
3.250       41.217696     0.013205979       46.848099
3.250       42.223005     0.012873892       49.093900
3.250       43.228315     0.012127391       49.629804
3.250       44.233625     0.012044493       52.810023
3.250       45.238934     0.011420354       53.565716
3.250       46.244244     0.011026802       55.244988
3.250       47.249554     0.010773488       57.573116
3.250       48.254863     0.010416486       59.294548
3.250       49.260173     0.010169037       61.579746
3.250       50.265482    0.0096167391       61.873924
3.250       51.270792    0.0091435996       62.430604
3.250       52.276102    0.0089997685       65.134515
3.250       53.281411    0.0086841570       66.546480
3.250       54.286721    0.0085073311       68.951612
3.250       55.292031    0.0081586583       69.867728
3.250       56.297340    0.0079533120       71.892223
3.250       57.302650    0.0074985050       71.477452
3.250       58.307960    0.0075330525       75.652761
3.250       59.313269    0.0072293816       76.423513
3.250       60.318579    0.0071427489       79.412515
3.250       61.323889    0.0069091284       80.720265
3.250       62.329198    0.0066098369       81.084085
3.250       63.334508    0.0066041943       84.998508
3.250       64.339818    0.0063483828       85.658969
3.250       66.350437    0.0061591353       91.142589
3.250       68.361056    0.0058617498       94.868892
3.250       70.371675    0.0055388721       97.787933
3.250       72.382295    0.0051953255       99.811380
3.250       74.392914    0.0049480509       103.20462
3.250       76.403533    0.0049211010       111.19183
3.250       78.414153    0.0046497725       113.57568
3.250       80.424772    0.0044635715       117.63113
3.250       82.435391    0.0041116346       116.68791
3.250       84.446011    0.0038655985       117.93003
3.250       86.456630    0.0039443518       129.13406
3.250       88.467249    0.0037286687       130.78912
3.250       90.477868    0.0037034395       138.96409
3.250       92.488488    0.0034014641       136.33243
3.250       94.499107    0.0034199452       146.20847
3.250       96.509726    0.0032454107       147.79277
3.250       98.520346    0.0032513330       157.51049
3.250       100.53096    0.0029461858       151.64564
3.250       102.54158    0.0030569096       166.97556
3.250       104.55220    0.0028323435       163.98939
3.250       106.56282    0.0026995577       165.49315
3.250       108.57344    0.0026447627       171.48565
3.250       110.58406    0.0025610694       175.45640
3.250       112.59468    0.0025763461       186.30653
3.250       114.60530    0.0024521489       186.99552
3.250       116.61592    0.0023674306       190.20461
3.250       118.62654    0.0022099378       186.89423
3.250       120.63716    0.0021846898       194.31366
3.250       122.64778    0.0021815412       203.89788
3.250       124.65840    0.0020401727       200.21739
3.250       126.66902    0.0019967940       205.59602
3.250       128.67964    0.0019296725       208.29715
3.250       132.70087    0.0019589515       231.90777
3.250       136.72211    0.0018773497       243.07020
3.250       140.74335    0.0015887014       224.38623
3.250       144.76459    0.0016769031       257.73017
3.250       148.78583    0.0015784196       263.37675
3.250       152.80707    0.0013787617       249.22396
3.250       156.82831    0.0014427384       281.92345
3.250       160.84954    0.0013402586       282.56499
3.250       164.87078    0.0012732117       289.06931
3.250       168.89202    0.0011550187       281.89456
