alpha,ACF+APS,ACF,APS,ACF_NW+APSNW,ACFNW,APSNW
0.9080999999999881,95.37283078489335,96.76324218092124,93.98241938886545,108.54312885376075,110.3916984921044,106.6945592154171
0.9081999999999881,95.3627555163029,96.75347223645936,93.97203879614644,108.54242263468521,110.39041795539752,106.69442731397288
0.9082999999999881,95.35269480740251,96.74369953189041,93.96169008291463,108.54172290246618,110.38915065134168,106.69429515359069
0.9083999999999881,95.34265334802336,96.73393343248928,93.95137326355744,108.54102578954439,110.387888841399,106.69416273768978
0.9084999999999881,95.33263582472543,96.72418330353088,93.94108834591997,108.54032743675715,110.38662478703162,106.69403008648268
0.9085999999999881,95.322646920166,96.71445851029011,93.93083533004186,108.5396239678449,110.38535074970179,106.69389718598804
0.9086999999999881,95.31269132636285,96.70476841804187,93.92061423468382,108.53891150742318,110.38405899087155,106.69376402397481
0.9087999999999881,95.30277374018715,96.69512239206102,93.91042508831329,108.5381861910056,110.3827417720031,106.6936306100081
0.908899999999988,95.29289885410194,96.68552979762248,93.90026791058138,108.53744414789435,110.38139135455856,106.69349694123012
0.908999999999988,95.28307135723372,96.67600000000115,93.89014271446631,108.53668150402773,110.38000000000017,106.69336300805529
0.909099999999988,95.27329382280104,96.6665381482627,93.88004949733936,108.5358953311376,110.37856183735514,106.69322882492004
0.909199999999988,95.26356039379141,96.65713252663599,93.86998826094684,108.53508643471238,110.37707846591157,106.69309440351319
0.909299999999988,95.2538631191299,96.64776720314066,93.85995903511913,108.53425653801618,110.37555335252267,106.69295972350969
0.909399999999988,95.2441940477964,96.63842624579635,93.84996184979644,108.53340736402215,110.37398996404164,106.69282476400267
0.909499999999988,95.23454522121398,96.62909372262268,93.83999671980527,108.53254065068792,110.37239176732169,106.69268953405415
0.909599999999988,95.22490867835685,96.61975370163928,93.83006365507443,108.53165814091204,110.37076222921598,106.6925540526081
0.909699999999988,95.21527644581728,96.6103902508658,93.82016264076876,108.53076156363274,110.3691048165778,106.69241831068767
0.909799999999988,95.20564055491513,96.60098743832185,93.8102936715084,108.5298526436971,110.36742299626027,106.6922822911339
0.9098999999999879,95.19599306154423,96.59152933202714,93.80045679106132,108.52893312017062,110.36572023511671,106.69214600522453
0.9099999999999879,95.18632602003419,96.58200000000117,93.79065204006722,108.5280047296047,110.36400000000019,106.69200945920923
0.9100999999999879,95.1766348185503,96.57239022603484,93.78087941106577,108.52706939710983,110.36226615847599,106.69187263574366
0.9101999999999879,95.16692827840119,96.56271765700353,93.77113889979884,108.52612984982717,110.36052418095711,106.69173551869723
0.9102999999999879,95.15721858719667,96.55300665555377,93.76143051883957,108.52518903048005,110.35877993856857,106.69159812239151
0.9103999999999879,95.14751793033722,96.54328158433214,93.75175427634228,108.52424988820061,110.3570393024354,106.69146047396582
0.9104999999999879,95.1378384917688,96.53356680598525,93.74211017755238,108.52331534863254,110.35530814368263,106.69132255358245
0.9105999999999879,95.12819245744868,96.52388668315963,93.73249823173772,108.52238833091094,110.35359233343524,106.69118432838664
0.9106999999999879,95.11859201727933,96.51426557850183,93.72291845605682,108.52147177810272,110.35189774281832,106.69104581338713
0.9107999999999878,95.10904936029445,96.50472785465844,93.71337086593046,108.5205686363629,110.3502302429568,106.690907029769
0.9108999999999878,95.09957667025338,96.49529787427602,93.70385546623073,108.51968183620882,110.34859570497575,106.69076796744189
0.9109999999999878,95.09018612795184,96.4860000000011,93.69437225590258,108.51881429930575,110.34700000000018,106.69062859861133
0.9110999999999878,95.08088659552968,96.4768519476049,93.68492124345444,108.51797072310313,110.34545252874206,106.69048891746421
0.9111999999999878,95.07167364987521,96.46784484535688,93.67550245439354,108.51716287656892,110.34397681026114,106.6903489428767
0.9112999999999878,95.06253953915778,96.45896317465117,93.66611590366439,108.51640429213532,110.34259989320417,106.69020869106646
0.9113999999999878,95.05347649960503,96.45019141688189,93.65676158232816,108.515708494758,110.3413488262178,106.69006816329819
0.9114999999999878,95.0444767693516,96.44151405344314,93.64743948526005,108.51508899449232,110.34025065794886,106.68992733103578
0.9115999999999878,95.03553259277302,96.43291556572902,93.63814961981704,108.51455930346887,110.339332437044,106.68978616989374
0.9116999999999877,95.02663621749608,96.42438043513364,93.6288919998585,108.51413295244691,110.33862121214996,106.68964469274385
0.9117999999999877,95.01777988305679,96.41589314305111,93.61966662306249,108.51382347722779,110.33814403191344,106.68950292254212
0.9118999999999877,95.00895582383994,96.40743817087555,93.61047347680433,108.5136443999298,110.33792794498122,106.68936085487839
0.9119999999999877,95.00015629009027,96.39900000000102,93.60131258017954,108.51360923398035,110.33799999999997,106.68921846796073
0.9120999999999877,94.99137546903907,96.39056698355215,93.592183954526,108.51372574006292,110.33837572655666,106.68907575356918
0.9121999999999877,94.9826152821628,96.38214296157545,93.58308760275014,108.51397864819764,110.33902457799911,106.68893271839616
0.9122999999999877,94.97387958997949,96.37373564584796,93.57402353411102,108.51434693466587,110.33990448861552,106.68878938071623
0.9123999999999877,94.9651722474039,96.3653527481466,93.5649917466612,108.51480956803708,110.3409733926939,106.68864574338026
0.9124999999999877,94.95649710046584,96.35700198024848,93.5559922206832,108.51534551242659,110.34218922452239,106.68850180033078
0.9125999999999876,94.94785514811403,96.34869105393054,93.54701924229751,108.51593373511083,110.34350991838909,106.68835755183258
0.9126999999999876,94.93925592032105,96.34042768096982,93.53808415967228,108.51655319428986,110.3448934085821,106.68821297999762
0.9127999999999876,94.9307004695203,96.33221957314332,93.5291813658973,108.51718285710297,110.34629762938947,106.68806808481646
0.9128999999999876,94.92219264767765,96.32407444222804,93.52031085312726,108.51780170201965,110.34768051509937,106.68792288893992
0.9129999999999876,94.91373631247106,96.316000000001,93.51147262494113,108.51838868624637,110.34899999999982,106.68777737249293
0.9130999999999876,94.90533440296443,96.30800211819268,93.50266668773618,108.51892803582336,110.35022456503114,106.68763150661559
0.9131999999999876,94.89698617346326,96.30007930834745,93.49389303857906,108.51942508613917,110.35136487774201,106.6874852945363
0.9132999999999876,94.88868995628687,96.29222824196319,93.48515167061056,108.51989044688465,110.35244215233334,106.68733874143595
0.9133999999999876,94.88044408230729,96.28444559053777,93.4764425740768,108.52033473242021,110.35347760300598,106.68719186183444
0.9134999999999875,94.87224689014481,96.27672802556901,93.4677657547206,108.52076855886976,110.3544924439609,106.68704467377863
0.9135999999999875,94.86409673068334,96.26907221855484,93.45912124281186,108.5212025267331,110.35550788939891,106.68689716406732
0.9136999999999875,94.85599193977812,96.26147484099309,93.45050903856315,108.52164722652785,110.35654515352094,106.68674929953475
0.9137999999999875,94.84793083520975,96.25393256438161,93.44192910603789,108.52211326581107,110.35762545052782,106.68660108109434
0.9138999999999875,94.83991174827491,96.24644206021824,93.43338143633157,108.52261126758587,110.3587699946205,106.68645254055124
0.9139999999999875,94.83193302690344,96.2390000000009,93.42486605380599,108.52315183706014,110.35999999999984,106.68630367412045
0.9140999999999875,94.82399275075446,96.23160254368305,93.41638295782586,108.523742225653,110.36133001331797,106.68615443798804
0.9141999999999875,94.8160879680728,96.2242438050406,93.40793213110497,108.52437637148506,110.36274791103199,106.68600483193812
0.9142999999999875,94.80821548408784,96.2169173863051,93.3995135818706,108.52504489301178,110.36423490205033,106.68585488397324
0.9143999999999874,94.8003721053994,96.20961688970809,93.39112732109072,108.52573838882606,110.36577219528122,106.68570458237089
0.9144999999999874,94.79255462600273,96.20233591748112,93.38277333452433,108.5264474631833,110.36734099963313,106.68555392673348
0.9145999999999874,94.78475983988359,96.19506807185573,93.37445160791145,108.52716273234971,110.36892252401437,106.68540294068505
0.9146999999999874,94.77698455151955,96.1878069550635,93.36616214797561,108.52787480735162,110.37049797733332,106.68525163736992
0.9147999999999874,94.76922555721282,96.18054616933588,93.35790494508977,108.52857429108586,110.37204856849827,106.68510001367345
0.9148999999999874,94.76147965240176,96.17327931690453,93.349679987899,108.52925178236472,110.37355550641766,106.68494805831178
0.9149999999999874,94.75374364266335,96.16600000000092,93.3414872853258,108.52989787147541,110.37499999999983,106.68479574295098
0.9150999999999874,94.74601527019715,96.15870370708068,93.33332683331363,108.53050571820162,110.37636838169597,106.68464305470728
0.9151999999999874,94.73829604302071,96.1513934714957,93.32519861454573,108.53107874338389,110.37766747812893,106.68449000863886
0.9152999999999873,94.73058841946107,96.14407421282196,93.31710262610017,108.53162292172601,110.37890923946435,106.68433660398769
0.9153999999999873,94.72289486077501,96.13675085063538,93.30903887091465,108.5321442341851,110.38010561586798,106.68418285250222
0.9154999999999873,94.71521782412367,96.12942830451198,93.30100734373536,108.53264866417325,110.38126855750548,106.68402877084101
0.9155999999999873,94.70755976072024,96.12211149402766,93.29300802741281,108.53314217547039,110.38241001454249,106.68387433639829
0.9156999999999873,94.69992312314344,96.11480533875846,93.28504090752843,108.53363073279748,110.38354193714476,106.6837195284502
0.9157999999999873,94.6923103741737,96.10751475828027,93.27710599006713,108.53412031549817,110.38467627547794,106.68356435551841
0.9158999999999873,94.68472397407699,96.10024467216911,93.26920327598486,108.53461690859336,110.38582497970775,106.68340883747896
0.9159999999999873,94.67716637400065,96.0930000000009,93.26133274800041,108.53512648330403,110.38699999999983,106.68325296660822
0.9160999999999873,94.66963900965067,96.08578362799973,93.25349439130159,108.53565258577456,110.38820845989713,106.68309671165197
0.9161999999999872,94.66213925544366,96.07859030898209,93.24568820190522,108.53618912472731,110.38943817645128,106.68294007300334
0.9162999999999872,94.6546634728078,96.07141276241259,93.237914183203,108.53672760125858,110.39067214009121,106.68278306242595
0.9163999999999872,94.64720802497176,96.06424370775582,93.2301723421877,108.5372595155993,110.39189334124583,106.68262568995277
0.9164999999999872,94.63976926178724,96.05707586447645,93.22246265909803,108.53777636458305,110.39308477034403,106.68246795882207
0.9165999999999872,94.63234352744672,96.049901952039,93.21478510285445,108.53826964171371,110.39422941781469,106.68230986561274
0.9166999999999872,94.62492718000416,96.04271468990814,93.20713967010018,108.53873084274042,110.39531027408671,106.68215141139412
0.9167999999999872,94.61751657871679,96.03550679754844,93.19952635988516,108.5391514699246,110.396310329589,106.68199261026021
0.9168999999999872,94.6101080806877,96.02827099442449,93.19194516695089,108.53952303312697,110.39721257475041,106.68183349150353
0.9169999999999872,94.60269804377995,96.02100000000092,93.18439608755898,108.53983701774766,110.3979999999999,106.68167403549543
0.9170999999999871,94.59528444350086,96.01368978092584,93.17687910607587,108.54008848473191,110.39866277871464,106.68151419074918
0.9171999999999871,94.58787174371358,96.00634929258138,93.1693941948458,108.54028688986065,110.39921981606503,106.68135396365628
0.9172999999999871,94.58046604290533,95.9989907375331,93.16194134827755,108.54044529242273,110.39969720016983,106.68119338467562
0.9173999999999871,94.57307343981057,95.9916263183467,93.15452056127445,108.5405767474243,110.4001210191478,106.68103247570077
0.9174999999999871,94.56570003175247,95.98426823758771,93.14713182591724,108.5406942995762,110.4005173611176,106.68087123803481
0.9175999999999871,94.55835191965383,95.97692869782176,93.13977514148591,108.54081098393047,110.40091231419795,106.68070965366299
0.9176999999999871,94.55103519703563,95.96961990161454,93.13245049245673,108.54093983808818,110.40133196650768,106.68054770966869
0.9177999999999871,94.54375595174831,95.96235405153153,93.12515785196508,108.54109390767198,110.40180240616539,106.68038540917858
0.9178999999999871,94.53652027692281,95.95514335013846,93.11789720370717,108.54128624686601,110.40234972128991,106.6802227724421
0.917999999999987,94.52933427494692,95.94800000000092,93.11066854989292,108.54152989933934,110.40299999999992,106.68005979867877
0.918099999999987,94.52220206776809,95.94093224830239,93.1034718872338,108.5418319421359,110.40376742524373,106.67989645902806
0.918199999999987,94.51511985291991,95.93393252069794,93.09630718514188,108.5421756462571,110.404618559288,106.6797327332262
0.918299999999987,94.50808185218904,95.92698928746047,93.0891744169176,108.54253835183628,110.40550805922886,106.6795686444437
0.918399999999987,94.50108230383857,95.92009101886299,93.08207358881415,108.54289739915643,110.40639058216256,106.67940421615032
0.918499999999987,94.4941154433474,95.91322618517832,93.07500470151649,108.54323011514379,110.40722078518517,106.6792394451024
0.918599999999987,94.48717549880192,95.90638325667949,93.06796774092433,108.54351382257542,110.40795332539302,106.67907431975783
0.918699999999987,94.4802566993682,95.89955070363939,93.06096269509699,108.54372584792682,110.40854285988226,106.6789088359714
0.918799999999987,94.47335326688815,95.89271699633096,93.05398953744536,108.54384352625031,110.40894404574904,106.67874300675159
0.918899999999987,94.46645942176653,95.88587060502715,93.0470482385059,108.54384419558698,110.40911154008957,106.67857685108439
0.9189999999999869,94.45956939519164,95.87900000000089,93.04013879038237,108.54370518472771,110.40900000000003,106.67841036945538
0.9190999999999869,94.45267970974885,95.87209822587006,93.03326119362762,108.54340852713074,110.40857352031006,106.6782435339514
0.9191999999999869,94.44579603305394,95.86517662463231,93.02641544147555,108.5429551467802,110.40783394678263,106.67807634677779
0.9192999999999869,94.43892631545458,95.85825111263037,93.0196015182788,108.542350690866,110.4067925629144,106.6779088188176
0.9193999999999869,94.43207850451589,95.85133760620684,93.01281940282493,108.54160080165727,110.40546065220185,106.6777409511127
0.9194999999999869,94.42526055055012,95.8444520217044,93.00606907939583,108.54071112347037,110.4038494981415,106.67757274879925
0.9195999999999869,94.41848039793234,95.83761027546565,92.99935052039902,108.53968729776273,110.4019703842298,106.67740421129564
0.9196999999999869,94.4117459941467,95.83082828383328,92.99266370446011,108.53853496907277,110.39983459396335,106.67723534418221
0.9197999999999869,94.40506529529122,95.8241219631499,92.98600862743253,108.53725978164988,110.3974534108386,106.67706615246115
0.9198999999999868,94.39844625384669,95.8175072297582,92.97938527793517,108.53586738476557,110.3948381183521,106.67689665117905
0.9199999999999868,94.3918968170294,95.81100000000086,92.97279363405795,108.53436341976479,110.3920000000004,106.67672683952917
0.9200999999999868,94.38542326632083,95.80461284822273,92.96623368441892,108.53275458295093,110.38895249351684,106.67655667238503
0.9201999999999868,94.37902519680284,95.79834498077807,92.9597054128276,108.53105190190118,110.38571765358226,106.67638615022008
0.9202999999999868,94.37270052864378,95.79219226202329,92.95320879526427,108.52926749871901,110.38231968911448,106.67621530832353
0.9203999999999868,94.36644718564531,95.78615055631487,92.94674381497576,108.52741347255883,110.37878280903121,106.67604413608645
0.9204999999999868,94.36026309148232,95.78021572800932,92.94031045495534,108.52550193098818,110.37513122225022,106.67587263972615
0.9205999999999868,94.35414617683142,95.77438364146309,92.93390871219974,108.52354498442395,110.37138913768925,106.67570083115864
0.9206999999999868,94.34809436569935,95.76865016103264,92.92753857036608,108.52155472777537,110.36758076426604,106.67552869128471
0.9207999999999867,94.34210557393669,95.76301115107447,92.9211999967989,108.51954325832313,110.36373031089833,106.67535620574792
0.9208999999999867,94.33617772705615,95.75746247594499,92.91489297816732,108.51752269951976,110.3598619865039,106.67518341253562
0.9209999999999867,94.33030874878881,95.75200000000073,92.9086174975769,108.51550517038288,110.3560000000005,106.67501034076524
0.9210999999999867,94.32449545819874,95.74661738124394,92.90237353515354,108.51350071595564,110.35216450562496,106.67483692628633
0.9211999999999867,94.31873026234203,95.74129945226035,92.89616107242371,108.51151129484275,110.34835943889071,106.67466315079479
0.9212999999999867,94.31300446428949,95.73602883928133,92.88998008929764,108.5095368720807,110.34458468063018,106.67448906353121
0.9213999999999867,94.30730937793953,95.7307881685384,92.88383058734067,108.50757739111363,110.34084011167587,106.67431467055138
0.9214999999999867,94.30163630865962,95.72556006626301,92.87771255105623,108.5056327849966,110.3371256128603,106.67413995713292
0.9215999999999867,94.29597654946876,95.72032715868666,92.87162594025087,108.50370299660095,110.33344106501595,106.67396492818595
0.9216999999999866,94.29032139946924,95.71507207204078,92.86557072689769,108.50178796741349,110.32978634897532,106.67378958585167
0.9217999999999866,94.2846621668693,95.70977743255685,92.85954690118174,108.49988763150483,110.32616134557087,106.6736139174388
0.9218999999999866,94.27899016239152,95.70442586646635,92.85355445831668,108.49800194149236,110.32256593563511,106.67343794734961
0.9219999999999866,94.27329668705266,95.69900000000072,92.84759337410462,108.49613084171388,110.3190000000005,106.67326168342726
0.9220999999999866,94.26757611842623,95.69348862680583,92.84166361004665,108.49427378689374,110.3154624839862,106.67308508980129
0.9221999999999866,94.26183517781413,95.68790521018494,92.83576514544335,108.49242838549284,110.31194859085787,106.67290818012783
0.9222999999999866,94.25608367548739,95.68226938085573,92.82989797011906,108.49059177357643,110.30845258836776,106.6727309587851
0.9223999999999866,94.25033142250857,95.67660076953581,92.82406207548132,108.48876108278523,110.3049687442682,106.67255342130227
0.9224999999999866,94.24458822835268,95.6709190069429,92.81825744976247,108.48693346139743,110.30149132631148,106.67237559648339
0.9225999999999865,94.23886389464971,95.66524372379459,92.81248406550482,108.4851060368856,110.29801460224985,106.67219747152134
0.9226999999999865,94.23316822278159,95.65959455080856,92.8067418947546,108.48327593436295,110.29453283983567,106.67201902889022
0.9227999999999865,94.2275110133648,95.65399111870246,92.80103090802714,108.48144029194125,110.29104030682119,106.67184027706134
0.9228999999999865,94.22190207146465,95.64845305819398,92.79535108473532,108.47959624355477,110.2875312709587,106.67166121615085
0.9229999999999865,94.21635121171579,95.64300000000073,92.78970242343084,108.4777409340237,110.28400000000049,106.67148186804691
0.9230999999999865,94.21086650697922,95.63764811153708,92.78408490242137,108.47587238406189,110.28044255843322,106.67130220969057
0.9231999999999865,94.20544910078729,95.63239970700425,92.77849849457033,108.47399220624933,110.27686219768084,106.67112221481783
0.9232999999999865,94.20009841034536,95.62725363730016,92.77294318339057,108.47210293828945,110.27326396590176,106.67094191067716
0.9233999999999865,94.19481384723171,95.62220875332268,92.76741894114075,108.47020711397448,110.26965291125425,106.67076131669471
0.9234999999999864,94.18959482337894,95.61726390596976,92.76192574078813,108.4683072580417,110.26603408189672,106.6705804341867
0.9235999999999864,94.18444075715948,95.61241794613935,92.7564635681796,108.46640588622475,110.2624125259875,106.670399246462
0.9236999999999864,94.17935106448934,95.6076697247293,92.75103240424936,108.46450552021605,110.25879329168492,106.67021774874716
0.9237999999999864,94.17432516197468,95.60301809263756,92.74563223131182,108.46260869567931,110.25518142714733,106.6700359642113
0.9238999999999864,94.16936246886962,95.59846190076203,92.7402630369772,108.46071794449824,110.25158198053306,106.66985390846344
0.9239999999999864,94.1644623932761,95.59400000000059,92.7349247865516,108.45883576318528,110.24800000000047,106.66967152637007
0.9240999999999864,94.15962368411658,95.58962992705004,92.72961744118314,108.45696453898188,110.2444402822839,106.66948879567987
0.9241999999999864,94.15484247660955,95.58534396180218,92.72434099141691,108.45510619969963,110.24090661842168,106.6693057809776
0.9242999999999864,94.15011424666463,95.58113306994777,92.71909542338148,108.45326252265514,110.23740254802817,106.66912249728209
0.9243999999999863,94.14543446378372,95.57698821717746,92.71388071038996,108.45143526484877,110.23393161071763,106.6689389189799
0.9244999999999863,94.14079859909046,95.57290036918194,92.708696828999,108.44962618933184,110.23049734610449,106.66875503255919
0.9245999999999863,94.13620213062168,95.56886049165192,92.70354376959145,108.44783706662065,110.22710329380298,106.66857083943832
0.9246999999999863,94.13164053183979,95.56485955027806,92.69842151340154,108.4460696749325,110.2237529934275,106.66838635643751
0.9247999999999863,94.12710926733101,95.56088851075108,92.69333002391095,108.44432578049353,110.22044998459234,106.66820157639472
0.9248999999999863,94.12260380275953,95.5569383387617,92.68826926675737,108.44260714778576,110.21719780691188,106.66801648865965
0.9249999999999863,94.11811961219263,95.55300000000054,92.6832392243847,108.44091556236167,110.21400000000041,106.66783112472292
0.9250999999999863,94.11365303068501,95.54906618026642,92.6782398811036,108.43925089577775,110.21085631243393,106.66764547912156
0.9251999999999863,94.10920383387675,95.54513644579059,92.6732712219629,108.43760542165579,110.20775132863517,106.66745951467641
0.9252999999999862,94.10477265638895,95.54121208291231,92.66833322986557,108.43596954914528,110.20466584198834,106.66727325630224
0.9253999999999862,94.10036012542724,95.53729437797095,92.66342587288354,108.43433368494473,110.20158064587785,106.66708672401161
0.9254999999999862,94.09596687094187,95.53338461730587,92.65854912457786,108.43268821503203,110.19847653368807,106.666899896376
0.9255999999999862,94.09159352743708,95.52948408725635,92.6537029676178,108.43102353047931,110.19533429880325,106.66671276215537
0.9256999999999862,94.0872407257427,95.52559407416172,92.64888737732367,108.42933003149116,110.19213473460775,106.66652532837456
0.9257999999999862,94.08290910233256,95.52171586436134,92.64410234030377,108.42759812052331,110.1888586344859,106.66633760656073
0.9258999999999862,94.0785992903324,95.51785074419448,92.63934783647034,108.42581819905885,110.18548679182203,106.66614960629566
0.9259999999999862,94.07431191677475,95.51400000000052,92.63462383354899,108.42398064816646,110.1820000000005,106.66596129633243
0.9260999999999862,94.07004732554915,95.51016435188754,92.62993029921077,108.42208207540358,110.17839146798292,106.66577268282425
0.9261999999999861,94.06580473006589,95.50634225503879,92.625267205093,108.42014392888333,110.17470406704035,106.6655837907263
0.9262999999999861,94.06158307814026,95.50253159840622,92.6206345578743,108.41819384864144,110.17099308402109,106.6653946132618
0.9263999999999861,94.05738130206721,95.49873027094188,92.61603233319255,108.41625947456228,110.16731380577349,106.66520514335106
0.9264999999999861,94.05319832040037,95.49493616159775,92.61146047920299,108.41436845352918,110.16372151914591,106.66501538791245
0.9265999999999861,94.04903307309739,95.49114715932586,92.60691898686892,108.41254843237108,110.16027151098668,106.66482535375549
0.9266999999999861,94.04488449835662,95.48736115307818,92.60240784363506,108.41082704565878,110.15701906814418,106.66463502317337
0.9267999999999861,94.04075152456343,95.48357603180676,92.5979270173201,108.40923193472901,110.15401947746672,106.66444439199128
0.9268999999999861,94.03663308485966,95.47978968446354,92.59347648525578,108.40779074895701,110.15132802580264,106.66425347211137
0.9269999999999861,94.03252811252138,95.47600000000055,92.5890562250422,108.40653113674546,110.14900000000029,106.66406227349063
0.927099999999986,94.02843581295338,95.47220541218657,92.5846662137202,108.4054708088118,110.14707081563704,106.66387080198656
0.927199999999986,94.0243564850553,95.46840653405748,92.58030643605314,108.40458771936297,110.14549640320615,106.66367903551978
0.927299999999986,94.0202906945388,95.46460452346597,92.57597686561162,108.40384989846407,110.14421282192997,106.6634869749982
0.927399999999986,94.01623900449391,95.46080053826465,92.57167747072319,108.40322538154817,110.14315613103072,106.6632946320656
0.927499999999986,94.01220198551607,95.45699573630624,92.56740823472592,108.40268220232299,110.14226238973077,106.66310201491521
0.927599999999986,94.00818020945859,95.45319127544336,92.56316914347381,108.40218838606353,110.14146765725238,106.6629091148747
0.927699999999986,94.00417424372968,95.44938831352869,92.55896017393067,108.40171195658415,110.14070799281781,106.6627159203505
0.927799999999986,94.00018464632825,95.4455880084149,92.5547812842416,108.40122095753169,110.1399194556494,106.66252245941398
0.927899999999986,93.99621198319099,95.4417915179546,92.55063244842736,108.40068341699455,110.1390381049694,106.66232872901972
0.927999999999986,93.99225683285997,95.43800000000054,92.54651366571937,108.40006734848745,110.13800000000015,106.66213469697476
0.9280999999999859,93.98832046074193,95.43421599936943,92.54242492211442,108.39934832138839,110.13675626947058,106.6619403733062
0.9281999999999859,93.98440688953752,95.43044760873451,92.53836617034055,108.39853204928454,110.13531832013653,106.66174577843255
0.9282999999999859,93.98052084479457,95.42670430773316,92.53433738185599,108.3976317692478,110.13371262826045,106.66155091023514
0.9283999999999859,93.97666706835197,95.42299557600269,92.53033856070125,108.39666071328722,110.1319656701048,106.66135575646962
0.9284999999999859,93.97285029049215,95.41933089318049,92.52636968780382,108.39563212079379,110.13010392193215,106.66116031965544
0.9285999999999859,93.96907523246941,95.41571973890386,92.52243072603495,108.39455923239973,110.12815386000493,106.66096460479453
0.9286999999999859,93.9653466194827,95.41217159281022,92.51852164615518,108.39345528657736,110.12614196058564,106.66076861256907
0.9287999999999859,93.96166918256274,95.40869593453687,92.51464243058862,108.39233351928308,110.12409469993679,106.6605723386294
0.9288999999999858,93.958047652759,95.40530224372117,92.51079306179686,108.39120716525909,110.12203855432085,106.66037577619733
0.9289999999999858,93.95448675752924,95.40200000000046,92.50697351505802,108.39008946663472,110.12000000000027,106.66017893326915
0.9290999999999858,93.95098868208638,95.39879359033887,92.50318377383387,108.38899097192177,110.11800010648183,106.65998183736173
0.9291999999999858,93.94754542405252,95.39566703100756,92.4994238170975,108.38791138917193,110.11603831624905,106.65978446209482
0.9292999999999858,93.94414643132599,95.39259924560453,92.49569361704745,108.38684773303724,110.11410866502963,106.65958680104485
0.9293999999999858,93.94078115796918,95.38956915772764,92.49199315821075,108.38579703113358,110.1122051885514,106.65938887371576
0.9294999999999858,93.9374390481346,95.38655569097487,92.48832240529434,108.3847562953356,110.11032192254206,106.65919066812916
0.9295999999999858,93.93410954839811,95.38353776894412,92.48468132785209,108.3837225342264,110.10845290272934,106.65899216572345
0.9296999999999858,93.93078211952516,95.38049431523338,92.48106992381696,108.38269277985043,110.10659216484109,106.65879339485976
0.9297999999999857,93.92744621918594,95.37740425344056,92.47748818493132,108.38166406203055,110.10473374460494,106.65859437945615
0.9298999999999857,93.92409129506495,95.37424650716363,92.47393608296629,108.38063337759868,110.1028716777488,106.65839507744859
0.9299999999999857,93.92070679046063,95.37100000000048,92.47041358092079,108.37959774775386,110.10100000000024,106.65819549550748
0.9300999999999857,93.9172856454675,95.36765063927791,92.46692065165709,108.37855497436118,110.0991143046036,106.65799564411874
0.9301999999999857,93.9138347773328,95.36421226723795,92.46345728742763,108.37750596726715,110.09721641486888,106.65779551966543
0.9302999999999857,93.91036459253634,95.36070570985152,92.46002347522116,108.37645241592995,110.09530971162258,106.6575951202373
0.9303999999999857,93.90688549326126,95.3571517930895,92.45661919343303,108.37539601627034,110.0933975756912,106.65739445684947
0.9304999999999857,93.9034078730052,95.35357134292285,92.45324440308752,108.37433845980274,110.09148338790125,106.65719353170422
0.9305999999999857,93.89994213715035,95.34998518532237,92.44989908897833,108.37328142780075,110.08957052907921,106.6569923265223
0.9306999999999856,93.89649869371905,95.346414146259,92.44658324117911,108.37222660999814,110.0876623800516,106.65679083994468
0.9307999999999856,93.89308794326129,95.34287905170363,92.44329683481895,108.37117570364896,110.0857623216449,106.65658908565302
0.9308999999999856,93.88972028387766,95.33940072762717,92.44003984012816,108.3701303991297,110.08387373468562,106.65638706357379
0.9309999999999856,93.88640611547393,95.33600000000048,92.43681223094738,108.3690923868316,110.08200000000026,106.65618477366294
0.9310999999999856,93.88315441618565,95.33269485255242,92.43361397981886,108.36806345718867,110.0801446751053,106.65598223927205
0.9311999999999856,93.87996848704782,95.32949190004352,92.4304450740521,108.36704572989865,110.07831202427698,106.65577943552033
0.9312999999999856,93.87685021151498,95.32639491499229,92.42730550803766,108.36604141639553,110.07650648848161,106.65557634430945
0.9313999999999856,93.87380146606439,95.32340766991716,92.42419526221163,108.36505274673894,110.07473250868536,106.65537298479252
0.9314999999999856,93.870824122905,95.32053393733668,92.42111430847334,108.3640819394299,110.07299452585454,106.65516935300526
0.9315999999999856,93.86792005594533,95.31777748976927,92.4180626221214,108.36313121709077,110.07129698095535,106.65496545322618
0.9316999999999855,93.86509114375943,95.31514209973346,92.41504018778541,108.36220281065167,110.0696443149541,106.65476130634924
0.9317999999999855,93.86233926487229,95.31263153974773,92.41204698999685,108.36129893102976,110.068040968817,106.65455689324253
0.9318999999999855,93.85966629214839,95.31024958233051,92.40908300196627,108.36042179138289,110.0664913835103,106.65435219925548
0.9319999999999855,93.85707410481169,95.30800000000032,92.40614820962304,108.35957362725729,110.06500000000023,106.65414725451436
0.9320999999999855,93.85456227388335,95.30588195051507,92.40324259725163,108.35875551674815,110.06356899497678,106.65394203851953
0.9321999999999855,93.8521211351692,95.30387613259053,92.40036613774785,108.35796402084728,110.06219148802472,106.65373655366982
0.9322999999999855,93.8497387207913,95.30195863018184,92.39751881140073,108.35719457217974,110.06085833445258,106.65353080990688
0.9323999999999855,93.84740306644647,95.3001055272442,92.39470060564875,108.35644259479645,110.05956038956887,106.65332480002402
0.9324999999999855,93.8451022002126,95.29829290773277,92.39191149269242,108.35570351757205,110.05828850868211,106.653118526462
