logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000
4.751312801097247629e+00 0.00 1.257305272009105801e+00 0.00 0.00 2.423982879699233539e+00 1.117545831134939771e+00 0.00 2.056763370940378532e+00 0.00 0.00 2.768364558282291998e+00 2.635671348275930637e+00 5.174278729373614105e+00 3.046282014043371955e+00 0.00 5.317637785610467738e+00 2.434315347139914820e+00 2.345239751610174395e+00 2.233841777191786448e+00 2.887645997701048461e+00 3.200738592833763274e+00 2.974912290642095503e+00 3.500016447088623028e+00 0.00 2.243201159709213410e+00 2.450184297186375204e+00 2.836946615271647154e+00 2.029658725129164676e+00 3.038461852137493313e+00 3.718720352667957751e+00 3.277638396337959392e+00 2.183094434125689265e+00 2.608877252688102111e+00 2.369861787518314777e+00 2.201423998288956074e+00 2.332065705764832853e+00 2.389314334437339760e+00 2.644415539593018227e+00 2.413556886444221394e+00 2.529420693666212916e+00 2.618417679524491781e+00 2.499691338021919229e+00 2.971799931467020262e+00 2.342802725416613274e+00 2.646655236184941806e+00 1.924283440984316584e+00 2.455060187612341682e+00 2.298730626739337257e+00 2.306249374646348826e+00 2.391809277640435827e+00 2.313570197336312528e+00 2.259870954376359542e+00 2.329043209191006714e+00 2.173163839932305219e+00 2.200996164826432899e+00 2.147966077205932578e+00 2.168931913881669171e+00 2.173570579042706008e+00 2.118979700539566746e+00 2.120531142463674801e+00 1.984743266182863897e+00 1.987651027250766367e+00 1.929733446585704337e+00 1.867938955931663259e+00 1.882571889016679600e+00 1.686012816376739387e+00 1.695933421471624847e+00 1.534085571559746342e+00
4.771515559165688813e+00 1.481767000293926939e+00 -1.117271527437716072e+00 1.029392401500273557e+00 8.819176556604572115e-01 9.227370877093193924e-01 1.203777028964244211e+00 2.639623124886249173e+00 0.00 0.00 1.966723552788539386e+00 2.563735203337182522e+00 2.250773447472751432e+00 0.00 2.249324665103012766e+00 0.00 2.351363133085665247e+00 1.760930452805161694e+00 2.067934303176111932e+00 1.951049275836875596e+00 1.792126484474023007e+00 2.241860774808936085e+00 2.152565221824366937e+00 2.295070296491559247e+00 2.621394683439601359e+00 5.424440845432004998e+00 2.925046147564668964e+00 3.469271398719187882e+00 2.422585921054289493e+00 2.304755309963181897e+00 2.045303179462094612e+00 0.00 2.327355537673598374e+00 2.672557015315839557e+00 3.303057244302332496e+00 2.720898162189250513e+00 2.205103656555760239e+00 2.841355565488327795e+00 2.527453466929047377e+00 2.515673521916285793e+00 2.744570869230440024e+00 2.738956898654742567e+00 2.855508847566154973e+00 3.362780687146321501e+00 2.272197531133247850e+00 2.398345740262282533e+00 2.532350185549752553e+00 2.136508295393123813e+00 2.409827324874898924e+00 2.210512269258301021e+00 2.422836675402367135e+00 2.455362950354039508e+00 2.325311457312375207e+00 2.441453232307777998e+00 2.398422354682606006e+00 2.207564953115924489e+00 2.333850647346758844e+00 2.393223738379608001e+00 2.159034074886166277e+00 2.140811579240503804e+00 2.100192650252969528e+00 2.052809656530075078e+00 1.913283446760081219e+00 1.916876558296447985e+00 1.902884022195188818e+00 1.745903231936427158e+00 1.717230470474272686e+00 1.696294591135528051e+00 1.662132089666073842e+00
4.791318235222555622e+00 0.00 7.661936173971841679e-01 3.200597376551477691e+00 0.00 2.162024956527374364e+00 2.555913233543306795e+00 1.458545070768630270e+00 1.880870924551666157e+00 3.488557941900030102e+00 0.00 4.710450553998054346e+00 0.00 1.957943867653033632e+00 2.525959254192899017e+00 4.687515426465433066e+00 1.490810900793929195e+00 0.00 2.289896292198109418e+00 4.336646714664554203e+00 2.008679933937680406e+00 0.00 3.286420329111387595e+00 2.850679088403260231e+00 2.747493205190501442e+00 2.583786569007040068e+00 2.579071793959121006e+00 5.200634015197863391e+00 0.00 2.747462884469447086e+00 2.940050705118262719e+00 3.030847315025412936e+00 2.474921769388057857e+00 2.435305684331225962e+00 2.489228242088728837e+00 2.456719283714831725e+00 4.999543316314793984e+00 3.404019221424520403e+00 2.457068273582419415e+00 2.305611571826651218e+00 2.400697183133591928e+00 2.827454407406012837e+00 2.361569487213099894e+00 2.517339306139038779e+00 2.717954438926237337e+00 2.843319315935621372e+00 1.934230614294117023e+00 2.219046976785107983e+00 2.717113375751311288e+00 2.240330146941842404e+00 2.385934732627307486e+00 2.293936633075576381e+00 2.454868631735263040e+00 2.210850345168121400e+00 2.217953029630796546e+00 2.242244205361393572e+00 2.220435199038246044e+00 2.237339032083412782e+00 2.406182648303970328e+00 2.109774183306754924e+00 2.188623591929471868e+00 2.050603324898305324e+00 1.873885745809291903e+00 1.951964185075912628e+00 1.831522648309213297e+00 1.787206712564051170e+00 1.799934164113363932e+00 1.791436140290682211e+00 1.694434152080753542e+00
4.810736367964931759e+00 5.952530489591741913e-01 0.00 1.063164963093857329e+00 0.00 2.696318043163485445e+00 1.890476467065178801e+00 2.321854074536336743e+00 3.303201964193271944e+00 1.996053362430967093e+00 2.993786634528702528e+00 0.00 1.421960149728163758e+00 2.373790729378566056e+00 2.335501869562098598e+00 2.571579249663165090e+00 2.701282005399630926e+00 2.902619137598930532e+00 1.792869589435292843e+00 1.866876986778847947e+00 4.273480868119060361e+00 2.666305415715701344e+00 3.709229647008088104e+00 2.625312182119708737e+00 2.653572660413435980e+00 2.821438509865590305e+00 2.177448425314792324e+00 2.251158816323166167e+00 2.897210007343888005e+00 3.260224124827542092e+00 3.190918514507333104e+00 2.767385189865435802e+00 2.892011878301061767e+00 2.709676024647500014e+00 2.389967379114395829e+00 2.293696548485137043e+00 2.777621339895692376e+00 2.035092452135471852e+00 2.699902113703024575e+00 3.077420139993658488e+00 2.654866531288243348e+00 3.132563527932142655e+00 2.292583866082930300e+00 2.165157667945258879e+00 2.059067593490164327e+00 2.608334070048110132e+00 2.406946592271692609e+00 2.346365283979356953e+00 2.629939467379326157e+00 2.457608276922819801e+00 2.226214414234380712e+00 2.130168539109906334e+00 2.466656082939000960e+00 2.328017009377757685e+00 2.387200799286667063e+00 2.180369555621154642e+00 2.387034829597318275e+00 2.107890759918690016e+00 2.327176879162696999e+00 2.188184513490081251e+00 2.104591740734045313e+00 2.095575790461559063e+00 1.989953788427093917e+00 1.988535797453728327e+00 1.944358687433928701e+00 1.809275015595842362e+00 1.738799055260749959e+00 1.824752809391362973e+00 1.731240585535748888e+00
4.829784608051642003e+00 1.028089873899648149e-01 0.00 1.798208734216865778e+00 1.752338295913315358e+00 0.00 0.00 3.216205793917563671e+00 3.975136109234510773e+00 2.023446692081042109e+00 0.00 0.00 0.00 2.455383589292455593e+00 2.043862158582800959e+00 3.030609921788885774e+00 0.00 0.00 4.773012810579093212e+00 0.00 2.847235299831575528e+00 1.227822255312434274e+00 2.404664565587855130e+00 2.217640247188891411e+00 2.606718063495891524e+00 2.682380311642026616e+00 2.546076479548655236e+00 0.00 2.895456003818218882e+00 2.708925803548596356e+00 1.956955671773553451e+00 4.873685072241791261e+00 2.120770351281052957e+00 2.651367290902334695e+00 3.391222399665142273e+00 2.740065694619969516e+00 3.736394657200715841e+00 2.857095277133742783e+00 3.107836246400791591e+00 2.814095454695394238e+00 2.416518277681952931e+00 2.661333073463696852e+00 3.185888676018070242e+00 2.040136410751414164e+00 2.239008726206190403e+00 2.340044573436449671e+00 2.472426847284034057e+00 2.690357702778429339e+00 2.438920606571848726e+00 2.223561358039152225e+00 2.775938979929734263e+00 2.453700122018157792e+00 2.772801729809548643e+00 2.264891213339764064e+00 2.607767642285614418e+00 2.472097539490151874e+00 2.180719993470386253e+00 2.211916360641681401e+00 2.058951137902472084e+00 2.401792494592620120e+00 2.174550520120107411e+00 2.239965195378161411e+00 2.093794623635339747e+00 1.938534426411381517e+00 1.909469955097458094e+00 1.925891587746548117e+00 1.863663613760899063e+00 1.834345092535151878e+00 1.743729912258227266e+00
4.848476784508846116e+00 -3.889291272294834734e-01 0.00 0.00 1.404172302293836383e+00 1.733717331834636388e+00 1.362244238740029090e+00 0.00 0.00 3.673223429336848866e+00 0.00 0.00 2.443377673578174480e+00 2.619834652607122560e+00 2.225429963845087400e+00 5.803736987888229670e+00 3.800806230834980592e+00 0.00 1.989100753293864043e+00 3.903451120100355443e+00 1.935058801333716882e+00 0.00 2.277166194688236889e+00 0.00 1.941796275975271380e+00 2.320608012349923754e+00 2.924957150044847687e+00 2.590622362666977985e+00 0.00 2.526142457282344544e+00 2.699015117812008757e+00 2.657047292709248776e+00 2.316196283501563702e+00 2.413089370568032965e+00 2.208990514751671075e+00 2.807662317192304080e+00 2.751683045858152266e+00 3.362805733392379537e+00 2.640067734350970419e+00 2.342769610076943287e+00 2.693962359484913360e+00 2.518041234739141654e+00 2.856938028192762324e+00 2.211961984976489326e+00 2.622902578564199061e+00 2.748383822692177958e+00 2.599878381940031513e+00 2.646297151197638975e+00 2.780562052779838034e+00 2.809245417297494996e+00 2.262592766004884126e+00 2.637383217036253669e+00 2.272726772646500581e+00 2.495050965510362317e+00 2.323775590437754612e+00 2.489325282615032275e+00 2.242575604551322321e+00 2.129184540604539766e+00 2.181215855690010308e+00 2.171532716951150910e+00 2.053490940600132042e+00 2.073791025339474459e+00 2.108403715159059111e+00 2.082962456034248788e+00 1.941033798815100742e+00 1.922093044019418384e+00 1.952230956627622138e+00 1.889813302248769977e+00 1.746728943435652548e+00
4.866824834680470779e+00 0.00 1.607503034349754056e+00 1.278232363412219685e+00 7.377154493666580048e-01 0.00 0.00 0.00 1.612006388502480236e+00 2.395536805765209110e+00 2.968116418768859344e+00 2.514425714836007408e+00 0.00 2.523285033021063661e+00 2.113203896370046131e+00 1.686592742582797344e+00 0.00 2.291336133253977003e+00 0.00 2.116275241037937516e+00 2.267301927344316237e+00 0.00 0.00 2.726489013352313862e+00 0.00 2.445947864922252357e+00 2.749371923913766835e+00 3.490994334982187919e+00 2.590403714842782978e+00 2.541689021805155324e+00 2.501173813575640725e+00 0.00 4.522488269300782626e+00 2.430457807744199616e+00 3.012283610049486082e+00 2.913115811879875672e+00 3.770523782768562704e+00 2.573749118273055192e+00 2.508025425859880198e+00 2.755523496388665894e+00 3.192931937729952985e+00 3.148117318318529367e+00 2.892006188023310109e+00 2.640283179543418512e+00 3.368012417445411799e+00 2.864462258160739516e+00 2.498819117624388131e+00 2.206122931387489938e+00 2.493354893627208746e+00 2.796076980960663150e+00 2.399344977726248107e+00 2.439998123786595752e+00 2.453592838349188288e+00 2.309224659032945937e+00 2.270767080773626656e+00 2.384426720766620100e+00 2.646998938688943426e+00 2.288959650043051131e+00 2.330457627344765026e+00 2.239606718976550059e+00 2.154210895914100643e+00 2.221085532901867499e+00 2.089809134944558000e+00 2.119580978554352679e+00 2.068376400061222142e+00 2.064738105279519065e+00 2.022976208354770211e+00 1.818619461036402818e+00 1.788660164156431698e+00
4.884843400738278163e+00 1.148121179459786534e+00 0.00 4.740091594116822016e-01 1.090327250991813823e+00 5.869293026220895326e-01 8.750925388293816498e-01 0.00 0.00 2.072272850986105475e+00 2.010136796873752463e+00 2.816820470056565995e+00 0.00 9.872302671670148966e-01 0.00 0.00 3.473901841638199706e+00 0.00 3.597049621493829008e+00 2.666475171258642529e+00 2.605105947796618082e+00 0.00 0.00 0.00 2.105345246062257925e+00 4.370753357180327647e+00 2.524265673588960368e+00 3.494226434309451790e+00 3.029676480683006545e+00 1.977986452197175504e+00 3.369103526391713288e+00 2.492795295946100609e+00 3.015869235533485959e+00 2.772850864526289261e+00 3.215670467028783897e+00 2.571563472309395859e+00 2.696032332852887237e+00 2.504687354293388957e+00 2.992164158655641781e+00 3.084322759626195953e+00 2.622170564811293847e+00 2.717049583195482843e+00 2.905365635662762624e+00 2.320266832568970372e+00 2.762474005990769754e+00 2.919007894006706572e+00 2.513925069006538227e+00 2.584221765571205420e+00 2.406227201609675515e+00 2.568573419606868580e+00 2.638441787965078333e+00 2.297745124356405988e+00 2.417044471757557655e+00 2.415643011693837217e+00 2.199471952569620470e+00 2.259097265367969953e+00 2.239890602295862898e+00 2.266442346714360401e+00 2.520939518391834611e+00 2.354935305630999398e+00 2.387843251056519289e+00 2.304090327072820354e+00 2.221070544996779805e+00 2.173330117530916095e+00 2.021970250947529024e+00 1.940146253410491406e+00 1.982177458876639431e+00 2.036671370184683916e+00 1.830774850920328545e+00
4.902543036268062870e+00 0.00 0.00 1.506247707280379489e+00 1.112101789973764410e+00 4.449620619267677490e+00 0.00 1.795972288693120866e+00 2.424562951142350542e+00 1.715747666787620362e+00 0.00 2.574880527690025733e+00 1.956814326160697393e+00 4.948290095878858708e+00 0.00 2.216300384324825679e+00 0.00 3.687833326325569594e+00 3.632468348398472990e+00 0.00 2.391624978065984841e+00 2.153628564374471477e+00 3.187766374724808394e+00 2.638223025433446001e+00 2.524583129303455742e+00 1.932899190233955178e+00 2.862943495544183037e+00 3.569851783179773363e+00 2.075058690368671854e+00 3.105072024074426729e+00 2.789477019681193326e+00 2.790956305406349092e+00 2.969423516593932000e+00 0.00 2.711985492582265067e+00 2.282477714957184656e+00 2.506505539033165864e+00 2.773236281711964679e+00 3.131029287776568637e+00 2.198984665620727696e+00 7.186034953864544050e+00 2.764506359754898224e+00 3.283394945208773841e+00 2.487984314201798774e+00 2.614407331364254627e+00 2.795084505557160259e+00 2.534079344994973670e+00 2.477297475030315610e+00 2.697693036045428983e+00 2.398003675342000651e+00 2.484557351697799010e+00 2.356000339795046195e+00 2.493970759004896731e+00 2.240998617048669317e+00 2.317430251479227987e+00 2.534954390938597868e+00 2.568171800408271643e+00 2.421802666619056854e+00 2.325044157074275031e+00 2.275110665485777783e+00 2.374118977819800413e+00 2.198845427113020445e+00 2.196724722417924269e+00 2.239929641097774038e+00 2.198445729519066472e+00 2.047693682930377790e+00 2.067510085640174911e+00 2.050771668143465121e+00 1.848332086027402621e+00
4.919934835395472383e+00 9.713628745371608031e-02 0.00 0.00 1.577112628106665415e+00 1.172476672404741738e+00 0.00 2.298051237626436372e+00 2.849622481444564759e+00 0.00 3.248450548021730722e+00 0.00 2.000722449178600204e+00 2.554812053979687025e+00 1.337365535460265376e+00 2.474797457793208366e+00 0.00 0.00 4.710042323142101139e+00 0.00 1.917954660228014196e+00 3.367706192484415162e+00 2.856628751117689102e+00 3.740520928570825632e+00 2.060084701374485849e+00 2.700566987433032473e+00 2.749234757509288141e+00 0.00 2.525370914910466613e+00 2.739901419952518680e+00 2.814061644354809655e+00 2.920349336614544544e+00 3.005285583829680807e+00 2.748042789617425985e+00 3.403118233907474366e+00 2.758686356598522682e+00 3.159586050549363812e+00 3.920553419485164781e+00 2.805611245345362992e+00 2.846736746578574895e+00 2.906123360111551701e+00 3.060201996470306884e+00 2.490669538808882422e+00 2.743599065542195792e+00 2.531570142503883680e+00 2.282052827325741884e+00 2.997151975238057098e+00 2.474918332523279307e+00 2.592668781818971091e+00 2.622986384186820175e+00 2.673642639809806543e+00 2.697372952966273552e+00 2.511706070185010020e+00 2.845065456879651844e+00 2.418182824433012801e+00 2.420969884850513676e+00 2.447080756006512647e+00 2.507875615288201132e+00 2.234821456062625167e+00 2.266931971958337844e+00 2.498445722212760511e+00 2.321921783287160590e+00 2.084100370488477960e+00 2.340109043845339798e+00 2.138314072443292080e+00 2.112574246434199221e+00 2.014663874920322062e+00 1.963432917278907341e+00 1.925852558035885176e+00
4.937029323257918101e+00 0.00 7.054820065357281234e-02 1.934797804116467956e+00 2.513019877323733331e-01 0.00 2.070105936151277692e+00 5.634340581524450720e-01 3.556789102886576792e+00 0.00 1.676726010486038643e+00 0.00 0.00 1.848618937266998774e+00 3.744366209976493387e+00 3.043822587309595207e+00 0.00 2.167868208355458570e+00 3.381779358976888528e+00 0.00 2.113969739854637986e+00 3.461699450772871778e+00 2.664059763030238503e+00 3.055014683049696256e+00 2.979711273328368826e+00 3.318819168044794043e+00 2.228341061348614094e+00 2.917204292005587618e+00 3.456885626167859549e+00 2.949989117020824558e+00 3.236055816470681634e+00 0.00 3.542669185514961239e+00 3.120001089031662289e+00 2.742909373679503382e+00 4.889294503779169077e+00 3.543468197895986105e+00 2.253054132525091013e+00 2.521534165305721054e+00 3.847308195826246280e+00 2.960281712454551517e+00 3.284518249615976604e+00 3.100053968031927010e+00 2.379201636291757627e+00 2.831727718002625682e+00 2.259331598636253435e+00 2.993301448982394586e+00 2.918384601951112156e+00 2.472347385159825439e+00 2.971192115959234936e+00 2.797649096696895654e+00 2.429998305961640348e+00 2.543831529640007361e+00 2.339399183656658998e+00 2.664177589994574546e+00 2.457372420985652450e+00 2.714170988633922921e+00 2.479377571980181383e+00 2.365635338437123814e+00 2.471453505824633634e+00 2.303469408843323407e+00 2.465506792314315021e+00 2.165899528847365474e+00 2.236070132740027194e+00 2.132740898595072210e+00 2.159105803590471773e+00 2.006578141984156183e+00 1.922745907393825116e+00 1.997319417183665236e+00
4.953836494260670520e+00 1.424339528620617301e-01 0.00 1.486813647059241628e-01 0.00 1.793829616579372788e+00 1.435438251705809742e+00 0.00 1.578941520206287530e+00 2.032290724752996880e+00 0.00 0.00 0.00 0.00 0.00 1.393765303227993524e+00 2.768162285882175944e+00 3.979311032865454845e+00 2.961144384924804474e+00 2.452803114440804233e+00 1.679645143265716012e+00 3.928008203956493638e+00 2.859386950124402027e+00 2.699875620631667861e+00 2.618354829539102813e+00 3.373176505669984504e+00 2.565296191110871593e+00 1.913497005582082133e+00 1.790351595203790280e+00 2.958221870559698985e+00 3.017336658372500313e+00 2.476569381387847102e+00 1.982251300117604087e+00 2.486909732877797374e+00 0.00 2.412673410276137353e+00 2.641486402693824509e+00 2.885283532016908570e+00 2.980092340878930823e+00 3.036632333006793694e+00 3.858875238746802605e+00 3.017263190077290158e+00 3.027583791269105262e+00 2.899575672893230927e+00 3.186283869540917468e+00 2.806093490433257731e+00 2.630567930113586694e+00 2.425841930900556775e+00 2.540234157761205314e+00 2.700911542688822387e+00 2.425179144504552742e+00 2.734824916346761281e+00 2.380925482310817909e+00 2.297456503547471662e+00 2.565074471471986417e+00 2.409560597339249544e+00 2.680876602289487654e+00 2.352576508634792507e+00 2.266800778951844730e+00 2.380713792180959132e+00 2.273726831822195482e+00 2.163807391962521365e+00 2.376294538908136023e+00 2.165381254103286413e+00 2.172910967231483248e+00 2.101098492266127327e+00 2.055127724275809697e+00 2.057616630972311622e+00 2.015153849308023659e+00
4.970365847170827855e+00 0.00 1.057778978463494168e-01 0.00 0.00 2.215395825394611329e+00 4.427415594272267718e+00 1.050198738489353190e+00 0.00 2.307709584279175274e+00 4.734440338236806767e+00 3.318565608681879109e+00 3.410893701895993946e+00 1.344429386542445926e+00 1.789224656517975243e+00 1.995304427615586018e+00 2.019263731120227945e+00 0.00 1.914445889231705555e+00 0.00 3.611261324389282379e+00 3.156245131441993923e+00 2.539642084072696537e+00 3.287372958322703820e+00 1.960706470000219692e+00 2.339443849798374941e+00 2.972136534902191762e+00 2.369252232104780198e+00 2.217292085795798506e+00 2.427851610646586611e+00 2.600133016185746548e+00 2.564049376396789093e+00 2.855939995167873668e+00 2.736159301227303331e+00 2.089707213374981887e+00 3.096552593866927161e+00 3.403400905556871248e+00 2.782485477691432951e+00 2.759688670332383964e+00 3.503181521379805652e+00 2.665712652745632738e+00 2.413320701723017159e+00 3.137570005200166712e+00 2.816401859561185272e+00 2.966689827132364954e+00 2.803537444001987566e+00 2.961554033501019756e+00 3.089150522084635586e+00 2.600348239030035646e+00 2.593374287758198449e+00 2.756729815783165449e+00 2.514255811552999376e+00 2.296563949489762280e+00 2.666205855097959709e+00 2.994742444233430501e+00 2.533254401631145125e+00 2.481481709430341631e+00 2.436671536690767859e+00 2.479748055597098322e+00 2.540372835151207820e+00 2.424121732965396347e+00 2.340238722933737137e+00 2.094264967250060394e+00 2.246516229920905161e+00 2.152404677004209343e+00 2.108415461662107582e+00 2.048038559143775750e+00 2.042717751405412674e+00 1.987333541171139473e+00
4.986626417357715724e+00 1.211415555463442040e+00 0.00 1.434485752684725446e+00 4.165647901125823505e-01 3.546398292992799295e+00 3.308616037533382848e+00 0.00 0.00 0.00 0.00 1.715884848519443340e+00 0.00 0.00 3.841134550401841707e+00 1.570462031256376179e+00 2.383289888297927650e+00 3.252214305529104621e+00 7.345248081766078130e+00 6.522666113188512860e+00 2.911286013630461689e+00 0.00 0.00 4.880250945731861911e+00 2.444749368318293481e+00 3.668991949004276165e+00 2.460200214843585975e+00 3.717921500976295590e+00 3.003344345694625606e+00 3.109698531689187639e+00 3.207792226826736037e+00 2.696138674382256184e+00 2.492019960209584273e+00 0.00 2.945444308737688921e+00 2.328681048150954780e+00 0.00 2.466965909543315849e+00 2.673495532667684582e+00 3.382616337017372299e+00 4.286075934925700714e+00 3.162958481094662488e+00 2.760731695138963104e+00 2.543297033657292872e+00 2.900817012102799186e+00 2.299591687188651701e+00 2.804056066971281957e+00 2.621615355406715864e+00 2.810027255701286641e+00 2.497569142997659419e+00 2.774765182652856321e+00 2.482705980262197354e+00 2.640217939330439911e+00 2.577900296257141566e+00 2.727591065342889642e+00 2.763728740870937894e+00 2.634842999865842916e+00 2.424043169126530728e+00 2.507947315435755886e+00 2.408240847546414098e+00 2.406748496213043875e+00 2.335554546032672985e+00 2.346560443523539430e+00 2.396339905569794038e+00 2.320907752070494823e+00 2.170489121566035351e+00 2.190059854119571714e+00 2.060409132086730821e+00 1.950524063278131770e+00
5.002624832803901356e+00 3.650850304537163193e+00 -3.600312062591236040e-01 1.293935691000920540e+00 1.504790162375680085e+00 0.00 7.360152415309310081e-01 0.00 1.226417498933331851e+00 1.398778158431592145e+00 2.016667121275533159e+00 1.831895090647268631e+00 0.00 0.00 3.612000121817108944e+00 2.411502594031351698e+00 0.00 4.974087988601269217e+00 4.869877608494608268e+00 1.892538075380769680e+00 2.001584397726798858e+00 2.415747440529137702e+00 0.00 2.040954406088187678e+00 0.00 2.650962566220894878e+00 2.152703979260784273e+00 2.538537626554696391e+00 2.781910272613870916e+00 2.289949214244852094e+00 2.290904810270593561e+00 0.00 3.051162647845477416e+00 3.569733786415340671e+00 3.115443326565621174e+00 0.00 3.634416596263794208e+00 2.496170975861373709e+00 4.573622546391950650e+00 2.329863252184048328e+00 3.756300880411850507e+00 2.838055875814705420e+00 2.555620741410086438e+00 2.738846015976879933e+00 2.667977854586427444e+00 3.532408616396181422e+00 2.476049549583834164e+00 2.968636310232576125e+00 2.395653339112526758e+00 2.258995610709591428e+00 2.525329798756691169e+00 2.624203964173977166e+00 2.450230093409147880e+00 2.868752469383966108e+00 2.424614769120427837e+00 2.334208054746811367e+00 2.445008476420173604e+00 2.592300368002039335e+00 2.372978684708977326e+00 2.506185528756438519e+00 2.228223355969328967e+00 2.392865880524795319e+00 2.338435374446099946e+00 2.311009450375477225e+00 2.174473427057467489e+00 2.021515731786806658e+00 2.228371537008215775e+00 2.104778881841637084e+00 2.086818194739386900e+00
5.018378123889240428e+00 -6.365364331909271201e-01 0.00 2.575418792014845693e+00 2.123598662455960628e+00 0.00 0.00 0.00 2.445643415842709611e+00 2.701993422261505629e+00 0.00 0.00 1.483125735893147557e+00 4.006473427595695469e+00 2.288608294790619002e+00 1.688383700110793972e+00 1.708526772992615461e+00 0.00 3.547460330110171700e+00 0.00 2.331362995678189165e+00 0.00 0.00 2.145969771928497583e+00 2.086340036673014264e+00 2.272559715961116389e+00 0.00 3.856080652942812215e+00 2.834145705162350648e+00 2.893119306405474767e+00 3.199209299272292917e+00 5.278445263916055730e+00 3.699344767870544892e+00 3.005527150461589692e+00 2.411916551134927200e+00 3.071818985041435024e+00 3.239464388814896179e+00 3.226073094998360702e+00 3.242195580867436977e+00 2.537066845906136958e+00 3.470925360074666788e+00 2.927891955015437198e+00 2.741750187285221241e+00 2.667430271302221989e+00 2.256839380499099157e+00 2.534221997537047688e+00 3.332374418415442907e+00 3.017565571882756537e+00 3.450112182809570438e+00 2.674252358112591210e+00 2.640358789221179503e+00 2.458472183403607847e+00 2.341403942196488508e+00 2.327763193304647427e+00 2.878522505307596457e+00 2.346020804303340146e+00 2.625539124241978328e+00 2.422278503088584056e+00 2.596524559634901141e+00 2.438590076686952823e+00 2.554535627779787710e+00 2.616905706957623590e+00 2.172505258683691487e+00 2.332387898235448453e+00 2.283712374084042374e+00 2.165252317792345060e+00 2.193121633597619802e+00 1.995992615820414873e+00 2.044855371381888887e+00
5.033877528127359113e+00 -1.261731972950395519e+00 -5.785367051044448816e-01 0.00 0.00 0.00 1.380824832623979814e+00 3.575650008271843205e+00 1.863130402375648975e+00 0.00 1.788704862611381952e+00 0.00 2.824602498820656837e+00 2.044881186065406808e+00 1.608961068022012553e+00 0.00 1.996004731622110784e+00 0.00 0.00 0.00 5.336408624338953466e+00 3.488761408555487886e+00 0.00 1.875489682012250636e+00 0.00 3.257599649851977919e+00 2.886969476537223134e+00 2.123363027251911284e+00 3.946662515381688330e+00 2.916561796769780557e+00 3.275917099893835172e+00 3.103829617175922539e+00 2.394162290880528232e+00 2.676650291117945279e+00 3.196119079731055912e+00 2.071712961516363638e+00 2.932407397796420678e+00 2.860991632883853164e+00 4.565806879219878489e+00 2.012641446708941295e+00 3.142027321006371832e+00 0.00 3.098583009438120595e+00 2.946985748982765774e+00 3.069068897843244326e+00 2.739100422178943006e+00 2.581737949340438654e+00 2.925293102737724027e+00 2.420930143990869254e+00 2.603163401342929006e+00 2.978500337515255225e+00 2.291333164352981733e+00 2.677335320292107745e+00 2.661077136086459127e+00 2.607500118244760134e+00 2.625529018972051709e+00 2.572051845481286403e+00 3.154904916679519111e+00 2.450304296337188603e+00 2.571129589579626007e+00 2.564072499332242128e+00 2.337861363632282252e+00 2.183928141504382303e+00 2.464048018626769032e+00 2.420519097281194298e+00 2.251495918158454845e+00 2.243740450091479488e+00 2.081946766247204206e+00 2.073608176446005480e+00
5.049149782555994115e+00 1.115722152740896256e+00 8.493126231702196050e-01 0.00 0.00 0.00 0.00 9.196109959233919051e-01 2.761766246117803636e+00 0.00 2.272899671928364285e+00 2.593568377764432054e+00 0.00 1.086896227100435208e+00 1.702373643483269028e+00 2.945221753061251224e+00 1.784115614071855038e+00 1.619991031535968684e+00 2.472966185325912836e+00 0.00 1.349812197676491632e+00 2.321723489113362682e+00 0.00 2.418451768629185761e+00 0.00 3.344095622265872869e+00 3.108068057240323423e+00 2.575415340002412456e+00 2.189337189541777029e+00 2.399223346914099331e+00 0.00 2.739207867930435025e+00 2.611053115027087923e+00 1.983410060153473875e+00 2.510448790654280060e+00 2.412574521838509511e+00 4.054607161707599161e+00 3.212170452306351898e+00 2.623911901051455331e+00 3.242519044768187975e+00 6.382705306135692425e+00 3.588030071050129610e+00 5.378370788341218400e+00 0.00 2.359387365328438069e+00 3.212334736582883821e+00 2.897333417628127350e+00 3.716455301285358281e+00 2.403237813704528048e+00 2.821755492046645220e+00 3.033801213303993549e+00 2.703870128444253229e+00 2.492192844693975395e+00 2.947399156517572116e+00 2.457716485188268241e+00 2.815412778073883349e+00 2.745305329949576656e+00 2.546506609604392235e+00 2.786679081466181263e+00 2.488858855990780494e+00 2.702422571772418625e+00 2.586294254292520467e+00 2.285449148041596601e+00 2.303368362400425973e+00 2.376065255784181041e+00 2.394905872866075480e+00 2.387432479039278910e+00 2.170080571026459015e+00 2.143879368762160009e+00
