% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000 	 6.1617555e+01 	 3.8954127e-01 	 4.6167581e+03 
0.000 	 6.1840361e+01 	 3.9027334e-01 	 4.6757921e+03 
0.000 	 6.2063144e+01 	 3.9110989e-01 	 4.7366399e+03 
0.000 	 6.2285851e+01 	 3.9176788e-01 	 4.7958689e+03 
0.000 	 6.2508587e+01 	 3.9302868e-01 	 4.8631038e+03 
0.000 	 6.2731456e+01 	 3.9427235e-01 	 4.9308602e+03 
0.000 	 6.2954258e+01 	 3.9450541e-01 	 4.9865314e+03 
0.000 	 6.3177019e+01 	 3.9583103e-01 	 5.0565870e+03 
0.000 	 6.3399873e+01 	 3.9720139e-01 	 5.1279783e+03 
0.000 	 6.3622714e+01 	 3.9782706e-01 	 5.1904039e+03 
0.000 	 6.3845540e+01 	 3.9900815e-01 	 5.2607022e+03 
0.000 	 6.4068274e+01 	 3.9916868e-01 	 5.3180913e+03 
0.000 	 6.4291059e+01 	 4.0005638e-01 	 5.3857129e+03 
0.000 	 6.4513972e+01 	 4.0206959e-01 	 5.4693138e+03 
0.000 	 6.4736750e+01 	 4.0258062e-01 	 5.5331926e+03 
0.000 	 6.4959555e+01 	 4.0304052e-01 	 5.5969069e+03 
0.000 	 6.5182326e+01 	 4.0302914e-01 	 5.6545269e+03 
0.000 	 6.5405008e+01 	 4.0381177e-01 	 5.7237710e+03 
0.000 	 6.5627814e+01 	 4.0378105e-01 	 5.7820256e+03 
0.000 	 6.5850727e+01 	 4.0537747e-01 	 5.8642379e+03 
0.000 	 6.6073550e+01 	 4.0525716e-01 	 5.9222111e+03 
0.000 	 6.6296276e+01 	 4.0650031e-01 	 6.0006535e+03 
0.000 	 6.6519018e+01 	 4.0664142e-01 	 6.0634439e+03 
0.000 	 6.6741713e+01 	 4.0646927e-01 	 6.1219534e+03 
0.000 	 6.6964463e+01 	 4.0591732e-01 	 6.1750576e+03 
0.000 	 6.7187389e+01 	 4.0554176e-01 	 6.2311633e+03 
0.000 	 6.7410250e+01 	 4.0531086e-01 	 6.2897924e+03 
0.000 	 6.7633138e+01 	 4.0473787e-01 	 6.3434090e+03 
0.000 	 6.7856028e+01 	 4.0429887e-01 	 6.3993827e+03 
0.000 	 6.8078653e+01 	 4.0472012e-01 	 6.4693094e+03 
0.000 	 6.8301335e+01 	 4.0477307e-01 	 6.5338544e+03 
0.000 	 6.8524261e+01 	 4.0571227e-01 	 6.6133496e+03 
0.000 	 6.8747197e+01 	 4.0633433e-01 	 6.6883463e+03 
0.000 	 6.8970095e+01 	 4.0823609e-01 	 6.7852230e+03 
0.000 	 6.9192924e+01 	 4.0902656e-01 	 6.8644670e+03 
0.000 	 6.9415651e+01 	 4.0981209e-01 	 6.9442799e+03 
0.000 	 6.9638164e+01 	 4.1072049e-01 	 7.0268156e+03 
0.000 	 6.9860920e+01 	 4.1238969e-01 	 7.1232955e+03 
0.000 	 7.0083954e+01 	 4.1550706e-01 	 7.2461024e+03 
0.000 	 7.0306918e+01 	 4.1754093e-01 	 7.3512889e+03 
0.000 	 7.0529660e+01 	 4.1975878e-01 	 7.4608004e+03 
0.000 	 7.0752255e+01 	 4.2165421e-01 	 7.5656728e+03 
0.000 	 7.0975100e+01 	 4.2288132e-01 	 7.6596124e+03 
0.000 	 7.1197970e+01 	 4.2500031e-01 	 7.7707392e+03 
0.000 	 7.1420841e+01 	 4.2637611e-01 	 7.8693343e+03 
0.000 	 7.1643766e+01 	 4.2857266e-01 	 7.9841732e+03 
0.000 	 7.1866636e+01 	 4.3139474e-01 	 8.1119834e+03 
0.000 	 7.2089287e+01 	 4.3501229e-01 	 8.2562716e+03 
0.000 	 7.2311795e+01 	 4.3774330e-01 	 8.3852729e+03 
0.000 	 7.2534634e+01 	 4.4047887e-01 	 8.5159206e+03 
0.000 	 7.2757726e+01 	 4.4150673e-01 	 8.6147950e+03 
0.000 	 7.2980644e+01 	 4.4465259e-01 	 8.7561695e+03 
0.000 	 7.3203261e+01 	 4.4880888e-01 	 8.9191400e+03 
0.000 	 7.3425840e+01 	 4.4971127e-01 	 9.0188423e+03 
0.000 	 7.3648478e+01 	 4.5263189e-01 	 9.1602377e+03 
0.000 	 7.3871317e+01 	 4.5713564e-01 	 9.3356136e+03 
0.000 	 7.4094272e+01 	 4.6004473e-01 	 9.4803469e+03 
0.000 	 7.4317265e+01 	 4.6334326e-01 	 9.6347904e+03 
0.000 	 7.4540241e+01 	 4.6816377e-01 	 9.8229161e+03 
0.000 	 7.4762815e+01 	 4.6991346e-01 	 9.9482131e+03 
0.000 	 7.4985192e+01 	 4.7697396e-01 	 1.0188059e+04 
0.000 	 7.5207789e+01 	 4.8077320e-01 	 1.0360936e+04 
0.000 	 7.5430943e+01 	 4.8334639e-01 	 1.0509386e+04 
0.000 	 7.5654120e+01 	 4.8633421e-01 	 1.0668487e+04 
0.000 	 7.5877143e+01 	 4.9326777e-01 	 1.0916563e+04 
0.000 	 7.6099717e+01 	 4.9644819e-01 	 1.1083918e+04 
0.000 	 7.6321688e+01 	 5.0009093e-01 	 1.1263235e+04 
0.000 	 7.6544368e+01 	 5.0645081e-01 	 1.1506606e+04 
0.000 	 7.6767396e+01 	 5.0955811e-01 	 1.1678698e+04 
0.000 	 7.6990597e+01 	 5.1536973e-01 	 1.1915225e+04 
0.000 	 7.7213987e+01 	 5.2212160e-01 	 1.2176707e+04 
0.000 	 7.7436536e+01 	 5.2021959e-01 	 1.2237557e+04 
0.000 	 7.7658100e+01 	 5.2930984e-01 	 1.2558579e+04 
0.000 	 7.7880194e+01 	 5.3401056e-01 	 1.2779127e+04 
0.000 	 7.8103688e+01 	 5.3350616e-01 	 1.2877285e+04 
0.000 	 7.8327351e+01 	 5.4238041e-01 	 1.3204275e+04 
0.000 	 7.8550322e+01 	 5.4114176e-01 	 1.3286948e+04 
0.000 	 7.8773200e+01 	 5.4891195e-01 	 1.3592784e+04 
0.000 	 7.8994496e+01 	 5.6155060e-01 	 1.4023282e+04 
0.000 	 7.9214230e+01 	 5.7260672e-01 	 1.4419039e+04 
0.000 	 7.9437270e+01 	 5.8580430e-01 	 1.4876328e+04 
0.000 	 7.9664839e+01 	 5.9731836e-01 	 1.5299462e+04 
0.000 	 7.9890428e+01 	 5.9104938e-01 	 1.5267863e+04 
0.270 	 1.8691057e-01 	 1.8474259e+03 	 6.1113742e-01 
0.270 	 3.6947162e-01 	 6.4085416e+02 	 1.6374676e+00 
