logk z371 z349 z328 z290 z244 z210 z174 z141 z104 z070 z035 z018 z000
1.181273850227646 0.01030457852632781 0.014391950658175565 0.019058670405802735 0.023252152636274982 0.01833896872985169 0.013898094580754595 0.006094616545789641 -0.002485126163749114 -0.023047072532064842 -0.03805561894289228 -0.06424480236072183 -0.06840702030811582 -0.07478121624193428
1.1869629473070407 0.010611704658497189 0.01487589579737283 0.01952269842477694 0.02381583800646165 0.0186883413336006 0.014746536523482552 0.006753775044650438 -0.0017626694241611198 -0.02198170845482511 -0.03675324355785769 -0.0637532614319147 -0.06749931940470102 -0.07473327317842292
1.1925816289654443 0.010766559761633479 0.01476966167800116 0.02028980410710947 0.02415975585065573 0.0193024480261147 0.015898424510738935 0.007383578387843981 -0.0013452557273044398 -0.02096439944729204 -0.036462729003696626 -0.06288373115040623 -0.06617728534431842 -0.07440712909806206
1.1981240955470052 0.011217775982450596 0.015302565681847227 0.020772655870749213 0.024640524052204026 0.02023769384768962 0.01660059268209408 0.008304234100470523 -0.0003305061380977862 -0.020646943426774277 -0.035496201617525806 -0.06162714186466466 -0.0660301034219041 -0.07447823840948473
1.203589418931168 0.011351452472735607 0.015637552876403716 0.021316221298699638 0.025191147229113055 0.020674851313347786 0.01683462299734792 0.009136739109507297 0.0003266663773036715 -0.019207749426043138 -0.0347116209371506 -0.060748154570597575 -0.065768658546828 -0.07411577655337519
1.2089872867031812 0.011661168142426763 0.016024675172811028 0.021835789124982144 0.025886788465120738 0.02141109763052887 0.017664683346876077 0.00978891538152884 0.001129453806891973 -0.01885883179495902 -0.033702837153387455 -0.06128460924678625 -0.06547179899541297 -0.07364543364619372
1.2143191247560599 0.012018199731623169 0.016340381693812172 0.02217997081653118 0.026087014367467628 0.022229825629509252 0.01858437766714555 0.010333233898351642 0.0022573055322680467 -0.018265985077041264 -0.033693951033619426 -0.06033390102457993 -0.06490967292443214 -0.07355181025630975
1.2195918025087198 0.012172927689232636 0.016719861794339347 0.02255124818475068 0.026763318541184414 0.02304684180859131 0.01941571946936296 0.011183560581218395 0.0028503347656832307 -0.017368340759022535 -0.032729425948300535 -0.059981798291072565 -0.0649744516882232 -0.07350173616370384
1.2248075087753776 0.012509634269048624 0.017304958229328093 0.022968682691475648 0.027287342466600462 0.0236850139691838 0.02025531568666191 0.012232231474314775 0.003633818864837393 -0.01671082362114566 -0.03193997983903081 -0.05897157461204979 -0.06511787754703456 -0.07274267071523106
1.229954783822346 0.012788778406631184 0.017561835258688166 0.023526509066304355 0.02777367063377123 0.02415115129043212 0.020442290353869467 0.012801277636085974 0.004816602967843741 -0.015583967544323472 -0.030850656755349568 -0.058672376713222785 -0.06488772819066631 -0.0728834505742166
1.2350376124164246 0.012973084699236316 0.017879004039188108 0.02364314556840533 0.028250754869208115 0.02498101466086387 0.0213886173712698 0.013250081303119474 0.005359070315236603 -0.014601461441707018 -0.03035688450119523 -0.05825220407377741 -0.06361046362269587 -0.071384204262094
1.2400580030550028 0.013146869195940781 0.01791243402314834 0.024132246966339862 0.02875623337363689 0.025553185016963537 0.021958223914011286 0.014221795695304788 0.006352704875386853 -0.0135984754646388 -0.028993770873601145 -0.05737166300768786 -0.06364905268406941 -0.07172075767167978
1.2450225660001337 0.013574787633087532 0.018253025774263416 0.02462859787965357 0.029292384889123793 0.0260107567764304 0.022660195976050977 0.015050244801502686 0.006702673963251007 -0.013045273195428354 -0.028278252213825017 -0.05661582687631778 -0.06358657523785682 -0.07235788035331864
1.2499392695260794 0.014013236071000815 0.018904420799377656 0.025460238953155814 0.029666236748902862 0.026563982146139514 0.023495516907641473 0.015724785849016477 0.008104731010791958 -0.011755880868089092 -0.02755388747958975 -0.05592536628041321 -0.06251741409845728 -0.07276917672409247
1.2548021954222086 0.014333530093192324 0.018940258086668115 0.025934340023063465 0.030443312054080643 0.027981259419230117 0.02397277686165325 0.01638783673338861 0.008563648888435617 -0.010589566676569217 -0.02710261177421816 -0.05525440200089356 -0.06200818406944501 -0.07177279896269587
1.2596074557022137 0.014694638084651929 0.019399015052188353 0.026241113319176723 0.03129518238747286 0.028899724175865667 0.024714125150847255 0.01733425823375517 0.009449783444166202 -0.010258857396761977 -0.02633866336399374 -0.05444828506156009 -0.06095189226463999 -0.07154970869608514
1.2643572600883775 0.01491124532896024 0.019796889976612653 0.02675842223742592 0.03171024916352266 0.02905834899185678 0.02559526758109657 0.017905873437343834 0.010029889314541027 -0.008696249364391853 -0.025433821054082234 -0.053692730761141325 -0.060768413708135 -0.07158866726961063
1.2690558857087706 0.015367428790622082 0.020279091213097535 0.027579553061925617 0.032472600031110736 0.029800297922783554 0.026551512680613315 0.018724155070365622 0.011174802277712899 -0.008172942333840439 -0.024734865579150375 -0.05252526193185726 -0.06031523135852067 -0.07114229702745699
1.2737016550111364 0.015548822969361787 0.02048293209949678 0.02798239120800103 0.032933167537943495 0.030462926974349172 0.027126509361796697 0.019480015007088607 0.01224834991822542 -0.007309312135741746 -0.023548715324564977 -0.0522778272008639 -0.05951057719213054 -0.07006075790686385
1.2783050284814994 0.015783461973423698 0.020955628275868592 0.0284516026668225 0.03318378786874755 0.03113315542850381 0.027729399471817486 0.020078039428224927 0.013139799031105206 -0.006214844309196288 -0.022236100171315717 -0.05132377534095004 -0.059081224214470214 -0.06925302917001307
1.282861692399711 0.015926140864221637 0.021601067675826254 0.028907959048660368 0.0337360975685901 0.03196778196081868 0.028457182821790654 0.021228011622536784 0.013714083267894766 -0.005194672046189219 -0.021255099847665788 -0.05071173056158524 -0.0582626515910557 -0.06860467683105212
1.2873652364937014 0.01632168261469067 0.02176954974552302 0.029318473765244452 0.03459708104187463 0.03258432140698587 0.028994052511774886 0.02208029608037451 0.014587724747868715 -0.00450096340612252 -0.020784783514847534 -0.050454855417653786 -0.057714845171331935 -0.06823402301926901
1.291820975248018 0.016498112101155527 0.022359897397823767 0.03000186629920074 0.0350136911478753 0.033208766491726334 0.029915840509643354 0.022596570045583558 0.015300138295549812 -0.0034665577481079878 -0.019670743795352826 -0.0493584666071513 -0.056836192392247194 -0.06752771387333699
1.296231912036297 0.01676506510166213 0.022552650732744126 0.03038022398793026 0.03554810484325832 0.03395779974363997 0.03031710486763119 0.023064080139448148 0.016228807642780885 -0.0024145587151008997 -0.0189330487606885 -0.04834579430150253 -0.05629891900422925 -0.06619482097195221
1.3006035512778247 0.017300551402706876 0.02276790851761837 0.03087527749036758 0.03637382682823657 0.03460998974148148 0.03117721039278838 0.024019337500950765 0.016731908247882142 -0.0014646653615145002 -0.01759138550555733 -0.04754276813700803 -0.0560333256490006 -0.0660193377731952
1.3049286435413072 0.017574947276176145 0.02317422456520168 0.03129212935025482 0.03683745986656383 0.035357001034155955 0.03194297078112779 0.02466667682108558 0.017433393449134436 -0.000700174075993102 -0.016326446454317394 -0.04660721324617132 -0.054535368338877295 -0.06485712387683888
1.3092067017380475 0.01784138931730019 0.023680184406769892 0.031716823941993426 0.03735115176400752 0.036101107950543075 0.03281628662264024 0.024924569376294115 0.0183890772579931 0.0009840865251106337 -0.015362789896997586 -0.0450805582898631 -0.053947043512280544 -0.06381907924575775
1.3134491736971095 0.01799592036817716 0.024092142541772454 0.03224515601700575 0.037952065165484154 0.03666879178839938 0.03344420873156505 0.025714829068313263 0.018965488907765123 0.0021259358171461943 -0.014671925230713933 -0.04423874270951737 -0.0528956215539686 -0.06261446301928607
1.3176558194849588 0.018309190055442414 0.024464107619553775 0.03299632967261489 0.03863796507252562 0.03745572403622764 0.03401552858674217 0.026597466753829173 0.02029803245721584 0.003512982351229565 -0.01328459125213054 -0.04302335061784299 -0.05150682086970126 -0.06205036897546758
1.321816395040396 0.018723851127881823 0.02484990679298024 0.03307826448287316 0.039157196363104566 0.038059312495745054 0.03476932279604853 0.02734727503822958 0.021205411158656734 0.004033053774793118 -0.01241890305877763 -0.04199287966707085 -0.05056940420470755 -0.061499881275610443
1.3259298221950164 0.018929090832433305 0.025183724661903845 0.03387401452891559 0.039426621302678926 0.03877578087082141 0.036072963946014586 0.02811256769621259 0.022120087366846317 0.005039215793759186 -0.011069065906689827 -0.04087039805668455 -0.04981360544266797 -0.06047497487026255
1.3300091367097089 0.019208905011207842 0.025285592257722523 0.0340457884131343 0.04020320648907605 0.039530386296618245 0.03672153997715464 0.028925807689308795 0.02295388500462726 0.005896224887254042 -0.010266879764995853 -0.03985932029058524 -0.04878163408102022 -0.059905357554407006
1.3340551343741363 0.01984445418871016 0.025715515833024293 0.03465552741290877 0.04083383039478868 0.039895448253095774 0.037758725749044174 0.03017249321315252 0.023750371068242168 0.00675945538076267 -0.008646748842400253 -0.03941270672787968 -0.04751135755259776 -0.05998220643491513
1.3380621529618708 0.019995494003848504 0.02589084885063516 0.03513145005953023 0.04143417366492804 0.04097001615887287 0.0379650294065394 0.031076084739431617 0.024730972052298194 0.00771676132965133 -0.007877129255335886 -0.03866592640746502 -0.047079821641273153 -0.05945243441030142
1.34203657104692 0.020409669607619085 0.026272334037157768 0.03546806679632487 0.04181927098325627 0.04156407386435837 0.0385857377365457 0.032244496451838064 0.025979341680322277 0.008850344259566614 -0.007482570166740769 -0.037998016014865243 -0.046019735610688915 -0.05905845565315251
1.3459684994449819 0.020670675274295194 0.026617158137680834 0.03654490616534493 0.042325354971626844 0.04208934537124482 0.03927257182187493 0.03282138454143146 0.026836630831479254 0.010077271998131153 -0.006124724330938431 -0.036495432684151514 -0.0453545308154328 -0.057511159945887916
1.3498621489288667 0.021258978315787384 0.027100935350651 0.036794427938119746 0.04292851092575512 0.042932941851421644 0.040144004827065066 0.03381699452178218 0.028151643216652693 0.010791620894134012 -0.005147515925351323 -0.0361461836919704 -0.04478094594499264 -0.05777129993305303
1.3537294603825603 0.021462639528929756 0.02739072924905234 0.03738078774021545 0.04345348033055375 0.04367875600281227 0.04099732697158223 0.03466559284477243 0.02850659517927263 0.01182839450662065 -0.004170189904792436 -0.035391286860848255 -0.04459564400916685 -0.05687070028533835
1.3575609567881757 0.021883841313524242 0.027842550964048116 0.037958945043465114 0.0439917570659878 0.044595304772302294 0.041910770603990545 0.035277321516164514 0.029366726319618515 0.013344750055165028 -0.003333244497696755 -0.03436530022161912 -0.04387989319860885 -0.05713770067127891
1.3613559824546404 0.02206328829856318 0.02801547248298669 0.03838891332065747 0.04442737536543094 0.045278610183897186 0.042662392547665295 0.03601964766724939 0.030613917797698297 0.013782223803766295 -0.0025071179616230357 -0.03363828290464575 -0.04228552243397649 -0.0557364474141277
1.3651182732480556 0.02222768870828762 0.02861875607235647 0.0389948802940411 0.04504156485061216 0.04593990442144077 0.04387380811531633 0.036799467425386215 0.03144237263026782 0.015333035218448815 -0.00118884525522139 -0.03255123236588702 -0.04260558484095459 -0.05561811738387837
1.3688499503624785 0.022702574427166503 0.028700267630601635 0.03912419799431684 0.0457266662976049 0.04695507039179534 0.04462432210664838 0.03742586560624823 0.03256467706913724 0.016251753485498864 -0.00025240501308215594 -0.03127055437127846 -0.04135799238714744 -0.05474418934351225
1.3725502457150724 0.023092755282225652 0.029364782762986284 0.03989086547687841 0.046178330587963966 0.04805692442105239 0.04542319106476281 0.038433452282677576 0.03289978191572378 0.017213251180404805 0.0008923476316150486 -0.030313661547833732 -0.04122020145986942 -0.05426805822340338
1.3762174436420487 0.02340963542559934 0.0295557039543988 0.04039786860399306 0.046745367030544674 0.04853743055774708 0.046248009191658876 0.03919989193669958 0.03412815872824994 0.018256098576082305 0.0015409958197275947 -0.029227928498112832 -0.040420512716622746 -0.05368236238932486
1.3798560931102288 0.023792238889587803 0.03003179603249495 0.04095251070760501 0.047102375547850864 0.04941401364614367 0.046934698268007884 0.04000809025538466 0.035147627901570354 0.019445026641860895 0.0024867083382548523 -0.027657373950885966 -0.039907975055684726 -0.053378806869642505
1.3834620892098628 0.024180621380747228 0.030250573263831414 0.04182268535570383 0.0478957553583108 0.05014321988627606 0.04761532507920041 0.0405135480932402 0.036588980861948346 0.020549239808350803 0.003498339210163873 -0.027071602899203493 -0.038723778493333416 -0.05341614276412728
1.3870381378474956 0.024401324690778776 0.030794555135912338 0.04212799674024927 0.04845152504303396 0.05091118562358091 0.04836837159490274 0.04155587500049204 0.0374216248854036 0.022210276613182766 0.004562345412045161 -0.026247641452287848 -0.038037884994872845 -0.05216595442364152
1.39058679583891 0.02469181425501085 0.030924746595715678 0.04301122220065592 0.048961495890065945 0.05186036962266494 0.048988454870459906 0.04259146813596147 0.038187992995237105 0.02336485000554718 0.0051023335710574805 -0.02488338285553955 -0.03718296451118684 -0.05175769268378841
1.3941037571177528 0.025010924635749467 0.03136192493248217 0.043580166526992176 0.049327941030585895 0.05256802890636573 0.049641634728931475 0.04335884429888592 0.039239649425299075 0.023967371776871485 0.006881021332186394 -0.024038147585536237 -0.03637285282625123 -0.05086566004273862
1.3975964937339882 0.025648671401478064 0.03162800644845503 0.044051796246747904 0.049608764041517976 0.052913663909040676 0.05067447860467111 0.04422545485428102 0.04031043888979354 0.02458589229476712 0.007931124365411308 -0.023064044197721033 -0.03583779935002393 -0.04970974595282914
1.4010593071270339 0.025884064478045123 0.031974699659618376 0.044548917753947974 0.05023447263258752 0.05387219259726515 0.051670586041032376 0.04575744183299831 0.04114246095425453 0.02559265805405298 0.009157396012082231 -0.022131246807088705 -0.03442371239588103 -0.04944845877525361
1.4044934925104833 0.02607830964777963 0.03232842654009681 0.044788616291559454 0.051014380173754974 0.05489184977599848 0.052132585320490206 0.04626248598444332 0.04216620373119396 0.02654167629928458 0.010393747780339984 -0.022247303270267398 -0.034144636634420064 -0.04916956935754705
1.4079055371915157 0.02639371576104685 0.03269421733891817 0.04544081686450103 0.0517818835612695 0.055615848861651544 0.052789197328944194 0.046808905239557906 0.04292862481357168 0.027791811860317067 0.011174332154496069 -0.021060237754189793 -0.03231138421208969 -0.047529573438451586
1.4112879344533846 0.026727620971970834 0.03313885395338634 0.04607722499365669 0.05260937548943108 0.056551084090705236 0.05371451109597687 0.047948219719349865 0.04382018220493744 0.02870307708761347 0.01197538305961716 -0.020053539073472876 -0.03221933015309011 -0.04690694355513764
1.414642747203003 0.027100548936802544 0.0334694330845885 0.04670603193626712 0.05319388722639417 0.056882107691523215 0.05478014963350811 0.04874891090104578 0.044624404766486346 0.029467235401853815 0.01337874083785896 -0.01889534824602121 -0.031238114454595657 -0.04552247270832334
1.4179724978141992 0.027398427937303432 0.033601409214009885 0.047310099088663154 0.05395016122253017 0.05775474237301562 0.05561285220572423 0.04985212674713045 0.04573004766610247 0.030533922011741425 0.014814302584760535 -0.018472541305653376 -0.030647989259433364 -0.04458194312445351
1.4212765998980572 0.02768740664954508 0.034315995615594605 0.04758097678361845 0.054825159065609926 0.05851946578746966 0.05632011932518665 0.05075876770614277 0.04662830898671999 0.03182915426242747 0.01567855805607772 -0.017066531584915518 -0.029748425620724588 -0.04391404730807304
1.4245582100564582 0.02815193585530376 0.034827654794526174 0.04813027430560607 0.05549350711446 0.059301636491823476 0.05724385368259965 0.05138966167633974 0.0469296395513156 0.032878498493098596 0.017191315853616572 -0.01605972885918893 -0.028855074860651694 -0.04235050568944295
1.4278146855067377 0.028549246204293607 0.03501731257392779 0.0488357282494425 0.05577521582699286 0.06009032162717443 0.05802755022510216 0.052879152394665584 0.04737452937955968 0.033349889329801825 0.018365522580614923 -0.015562011313974234 -0.027668404073155906 -0.042465477909540264
1.4310478153105546 0.029232518873323836 0.03547240150588428 0.04907077353879954 0.05656739302380247 0.06065351713577845 0.05890244731344666 0.05354561745433711 0.04857591699636841 0.03481022812582733 0.019226885433049536 -0.014564077183005996 -0.026742623025712488 -0.04176449246792414
1.434256459518108 0.02942364015805645 0.03608585486913772 0.05006529772013243 0.057188178535516665 0.061418150352191926 0.05934235153528091 0.05405658863692311 0.0497931696361927 0.03600853832464449 0.020433503189728953 -0.013751212524551902 -0.02563102505822832 -0.040944998998528596
1.4374390127673178 0.02962381073684568 0.036415666876564584 0.05072087136030252 0.057777643373245396 0.062285777110073125 0.060055462251239006 0.054861270571344614 0.0501759388855201 0.03694409442906152 0.02123728951790012 -0.013043267356588919 -0.02455888044575548 -0.040718980889984976
1.4405990884730946 0.02997730473812309 0.03732316652569783 0.05147633643919171 0.05810275896786069 0.0631333497841193 0.061088016841838164 0.0559061385241914 0.05124529079619678 0.03818034359801127 0.022393550958906747 -0.011873599197569874 -0.023354271475446813 -0.03949385142569953
1.4437370075005866 0.0305233399112411 0.037564136727601324 0.05184453820065943 0.058585346432085995 0.06352301691185806 0.06176935303218756 0.05661021794872835 0.05226214142380749 0.03927712253339004 0.023672158986267566 -0.010705657274096296 -0.02314694144924941 -0.03802500308429785
1.4468494460861905 0.03087863288013508 0.03798331302994967 0.05233078599540845 0.05931651574762714 0.06436297838710738 0.06292453145666667 0.05746152422219121 0.05271938611224999 0.04004735971153048 0.024518569972333065 -0.009563931672872433 -0.02224032825675131 -0.0379954642683263
1.4499419152687458 0.031326850752830385 0.03855835768787838 0.05318861137938731 0.06013113168473221 0.06549851062194863 0.06366213832726131 0.05849892203591859 0.05326704136727246 0.04078581637884379 0.0257865364317816 -0.008324800996406445 -0.02125891665036454 -0.03612039622075459
1.4530160876845404 0.03157330676390844 0.038881142556095274 0.05385321922671005 0.06056457673265659 0.0661593856776308 0.06421685405708046 0.05943714387567315 0.05437374462671632 0.04199652742543099 0.027319466705240936 -0.007567776275260375 -0.020264398535048005 -0.03541670050745035
1.4560672784128295 0.03219801635361345 0.039306631728308686 0.054135768576506545 0.06121441234550262 0.06700202548855982 0.06568456371958356 0.06014211464416269 0.055487346042727 0.04329757474439443 0.0282766289441841 -0.007096815901441916 -0.018835467089208534 -0.03499556828610008
1.4590970994683186 0.032366858531968974 0.039724321612429045 0.05481422875732512 0.0620351169468142 0.06784974193289808 0.06609947587189816 0.060991667261334113 0.05606282859765051 0.04408957905115196 0.029323510986288593 -0.005656998460579779 -0.017228269658757733 -0.03409831392489329
1.462102381017658 0.03263802761675223 0.04011874177453675 0.055410826672642605 0.06285341383491355 0.06893953344313397 0.06699726523181507 0.06241021430198649 0.05706658971345902 0.04507590774100614 0.02981700877221168 -0.0053261043047209255 -0.016365829146944053 -0.03279967037519654
1.4650890660932203 0.03302706403865063 0.040570738837571285 0.05531500166729792 0.06318322124021396 0.0693994005674661 0.06784255905821257 0.06296469939111042 0.05844737958735566 0.04655118409677174 0.031125727480063606 -0.004287857060682511 -0.01481933267114606 -0.03184494038093311
1.4680565743713547 0.03328689692310195 0.04120799945476441 0.05598254957863586 0.06353665173129275 0.07071591151454262 0.06892688801112823 0.06415916641401605 0.05922343645311167 0.047471436108337546 0.03235110201661233 -0.003179142544414754 -0.014443108917986941 -0.03217450124370136
1.4710018838000045 0.03358045524445606 0.04148781023284386 0.05663115613851996 0.06439365830429464 0.07160860556444909 0.06968383708559175 0.06509969932022294 0.05958102631597054 0.04811652284784941 0.03355248190859489 -0.002323423953804714 -0.012486026763328304 -0.030895553095741848
1.473928452140403 0.034084482125448824 0.041954014813180056 0.05741684272504947 0.06503265068848316 0.07236238388020572 0.0704657806928836 0.06581082190296951 0.06153001101800053 0.04925586015112835 0.034503115379460436 -0.0015230364640908707 -0.010948994377243075 -0.02950696539370099
1.4768355324607905 0.0344539724850666 0.04242026900212537 0.05753886273509576 0.06566635999445151 0.07289652575581729 0.07115937669706479 0.06688865865895312 0.062499975603937157 0.05058901239806286 0.035124091996118635 -0.0006987880452077183 -0.010728677947422272 -0.02858781793084808
1.47972211671363 0.03479810283935926 0.04304388721766886 0.05821689654492182 0.06638735085913897 0.07414353888569898 0.0720624829210946 0.06765809461850855 0.06336039753488265 0.051629039673714544 0.03590817157529577 0.0006104223358322411 -0.00941084640753468 -0.027373145425047325
1.4825915060074903 0.035252747238863576 0.04337312701899037 0.05872175492596471 0.06669098863668203 0.07468068393661303 0.07320835809485114 0.06907912216108467 0.06453805029485336 0.05243715593171992 0.037514623373680195 0.0013628155564309981 -0.008679852607746863 -0.026138173980923995
1.4854404666142684 0.035647686223389256 0.04390705185465005 0.05911753378005943 0.06741806395276251 0.07559866485902145 0.07413307359883724 0.0699079165445607 0.06522720952211124 0.05380088910884499 0.038372618259368156 0.002579080185683325 -0.008128096076496696 -0.02581208000885489
1.4882705388881148 0.0361131283105734 0.044633687259530895 0.05966980358309791 0.06807564236196283 0.07671748355418143 0.07504211493594404 0.07090597539134806 0.06669060968887809 0.05498902869584903 0.039185615938754685 0.003507604696448168 -0.007734275128736448 -0.025089404139594863
1.491084386563893 0.03651111362087946 0.045061352163697076 0.0602500413817909 0.06884085447789386 0.07781088157836605 0.07582492365603875 0.07184545448019222 0.06730715277732464 0.05534430831049141 0.04053856720832991 0.0047664715680046646 -0.006729273149862969 -0.023786182670804318
1.4913616938342726 0.03579760838132233 0.043546757223894325 0.05979914415133712 0.06763738791479014 0.07596935249896229 0.07423962936828021 0.06974022207160821 0.06632062087713281 0.05549045962292886 0.04032251924616558 0.00559918812055029 -0.007481999293875406 -0.025219949147496257
1.5026686036679733 0.037149253440023615 0.04502665840787218 0.061853889163623096 0.06984089965795164 0.07894469162637209 0.07727670364307564 0.07297466809816625 0.06984323139512427 0.05963042710811945 0.04462111301020949 0.00974986303395926 -0.0036959889694328334 -0.02186767339058249
1.5139755135016741 0.038530171771916234 0.04653485701896909 0.06394793598250087 0.07208352886485404 0.08198011194359339 0.08037165220161792 0.0762705483096341 0.07343607406250385 0.0638593334100249 0.0490194581874874 0.014015830074701328 0.00019997460637429486 -0.018407903174884836
1.5252824233353748 0.03994036337700013 0.048071353057185 0.06608128460797036 0.07436527553549725 0.08507561345062607 0.08352447504390689 0.07962786270601163 0.07709914887927137 0.06817717852864502 0.05351755477799912 0.018397089242776332 0.004205891433545826 -0.014840638500403413
1.5365893331690756 0.041379828255275364 0.04963614652251996 0.06825393504003165 0.07668613966988136 0.08823119614747026 0.08673517216994271 0.08304661128729897 0.08083245584542695 0.07258396246397998 0.058115402781744825 0.022893640538184434 0.008321761512081912 -0.011165879367138101
1.5478962430027763 0.04284856640674188 0.051229237414973934 0.07046588727868465 0.0790461212680063 0.09144686003412582 0.09000374357972526 0.08652679405349602 0.08463599496097049 0.07707968521602963 0.06281300219872435 0.02750548396092547 0.012547584841982401 -0.007383625775089039
1.559203152836477 0.04434657783139968 0.05285062573454691 0.07271714132392938 0.08144522032987203 0.09472260511059277 0.09333018927325452 0.09006841100460275 0.08850976622590201 0.08166434678479403 0.06761035302893775 0.03223261951099952 0.01688336142324737 -0.0034938777242561406
1.5705100626701778 0.045873862529248834 0.054500311481238954 0.07500769717576593 0.0838834368554787 0.09805843137687126 0.09671450925053066 0.09367146214061933 0.09245376964022163 0.08633794717027328 0.07250745527238517 0.03707504718840667 0.021329091255876904 0.0005033647853606646
1.5818169725038784 0.04743042050028926 0.056178294655050004 0.0773375548341942 0.08636077084482618 0.10145433883296111 0.10015670351155352 0.0973359474615456 0.09646800520392919 0.09110048637246722 0.07750430892906639 0.042032766993146745 0.025884774339870825 0.004608101753761196
1.5931238823375793 0.049016251744521025 0.05788457525598012 0.07970671429921426 0.08887722229791457 0.10491032747886248 0.10365677205632322 0.10106186696738166 0.10055247291702485 0.09595196439137603 0.08260091399898162 0.04710577892521994 0.030550410675229324 0.008820333180945661
1.60443079217128 0.05063135626194407 0.059619153284029225 0.08211517557082604 0.09143279121474376 0.1084263973145752 0.10721471488483962 0.10484922065812742 0.10470717277950845 0.10089238122699948 0.08779727048213064 0.05229408298462605 0.0353260002619522 0.013140059066913845
1.6157377020049806 0.05227573405255842 0.06138202873919736 0.08456293864902957 0.09402747759531384 0.1120025483400994 0.1108305319971028 0.10869800853378292 0.10893210479138005 0.10592173687933772 0.09309337837851357 0.05759767917136517 0.04021154310003956 0.017567279411665866
1.6270446118386814 0.053949385116364115 0.06317320162148456 0.08705000353382492 0.0966612814396248 0.11563878055543508 0.11450422339311282 0.11260823059434825 0.11322726895263974 0.1110400313483908 0.09848923768813049 0.06301656748543744 0.04520703918949151 0.022101994215201808
1.638351521672382 0.055652309453361075 0.06499267193089074 0.08957637022521196 0.09933420274767656 0.11933509396058214 0.11823578907286957 0.11657988683982325 0.11759266526328736 0.11624726463415858 0.10398484841098123 0.06855074792684258 0.05031248853030782 0.02674420347752146
1.649658431506083 0.05738450706354938 0.066840439667416 0.09214203872319081 0.10204624151946923 0.1230914885555407 0.12202522903637314 0.12061297727020805 0.12202829372332308 0.12154343673664118 0.10958021054706596 0.07420022049558088 0.05552789112248872 0.031493907198625055
1.6609653413397836 0.05914597794692895 0.06871650483106023 0.09474700902776134 0.1047973977550027 0.1269079643403106 0.1258725432836234 0.12470750188550252 0.12653415433274673 0.12692854765583847 0.11527532409638448 0.07996498519165204 0.060853246966033996 0.03635110537851236
1.6722722511734842 0.06093672210349983 0.07062086742182351 0.09739128113892366 0.10758767145427703 0.13078452131489193 0.12977773181462046 0.12886346068570673 0.13111024709155836 0.1324025973917505 0.1210701890589369 0.08584504201505624 0.06628855606094373 0.041315798017183505
1.683579161007185 0.06275673953326205 0.07255352743970585 0.10007485505667776 0.11041706261729227 0.13472115947928484 0.1337407946293644 0.1330808536708208 0.1357565719997581 0.1379655859443774 0.12696480543472335 0.09184039096579358 0.07183381840721809 0.04638798511463856
1.6948860708408857 0.06460603023621554 0.07451448488470717 0.10279773078102358 0.11328557124404828 0.13871787883348904 0.13776173172785497 0.13735968084084452 0.14047312905734577 0.14361751331371897 0.1329591732237436 0.09795103204386384 0.07748903400485681 0.05156766667087738
1.7061929806745866 0.06648459421236037 0.07650373975682759 0.10555990831196121 0.11619319733454526 0.14277467937750482 0.14184054311009245 0.14169994219577808 0.14525991826432158 0.14935837949977543 0.13905329242599784 0.10417696524926721 0.08325420285386012 0.0568548426859001
1.7174998905082872 0.06839243146169648 0.07852129205606696 0.10836138764949055 0.119139940888783 0.1468915611113319 0.14597722877607658 0.14610163773562126 0.15011693962068526 0.1551881845025465 0.14524716304148588 0.11051819058200348 0.08912932495422779 0.06224951315970655
1.7288068003419879 0.0703295419842239 0.0805671417824254 0.11120216879361164 0.12212580190676162 0.15106852403497048 0.15017178872580755 0.15056476746037425 0.155044193126437 0.1611069283220324 0.15154078507020785 0.11697470804207276 0.09511440030595994 0.06775167809229682
1.7401137101756887 0.07229592577994265 0.08264128893590286 0.11408225174432453 0.12515078038848113 0.15530556814842053 0.15442422295928532 0.15508933137003703 0.1600416787815768 0.16711461095823313 0.15793415851216377 0.12354651762947517 0.1012094289090567 0.07336133748367103
1.7514206200093894 0.07429158284885268 0.08474373351649934 0.11700163650162912 0.12821487633394144 0.15960269345168193 0.1587345314765098 0.15967532946460947 0.16510939658610452 0.17321123241114855 0.16442728336735352 0.1302336193442105 0.10741441076351779 0.07907849133382894
1.7627275298430902 0.07631651319095405 0.08687447552421487 0.11996032306552552 0.13131808974314269 0.16395989994475485 0.16310271427748113 0.16432276174409174 0.17024734654002036 0.1793967926807788 0.17102015963577727 0.13703601318627895 0.1137293458693435 0.0849031396427708
1.7740344396767909 0.07837071680624666 0.08903351495904939 0.12295831143601361 0.13446042061608468 0.16837718762763915 0.16752877136219912 0.16903162820848366 0.1754555286433241 0.18567129176712366 0.17771278731743478 0.1439536991556803 0.12015423422653354 0.09083528241049638
1.7853413495104915 0.0804541936947306 0.09122085182100294 0.12599560161309345 0.13764186895276756 0.17285455650033482 0.1720127027306639 0.17380192885778534 0.18073394289601583 0.19203472967018334 0.18450516641232623 0.15098667725241466 0.12668907583508812 0.09687491963700577
1.7966482593441924 0.08256694385640591 0.09343648611007559 0.1290721935967652 0.14086243475319138 0.17739200656284212 0.17655450838287562 0.17863366369199687 0.18608258929809576 0.19848710638995792 0.1913972969204517 0.15813494747648216 0.13333387069500727 0.10302205132229908
