logk logPk493 logPk424 logPk373 logPk333 logPk300 logPk197 logPk103 logPk052 logPk023 logPk002 logPk000
0.8235263935427022 -0.04129819242018959 -0.03970102517662803 -0.038080424846890074 -0.03484334945988718 -0.03365114525077436 -0.037849948337148345 -0.05997337532466482 -0.05480556074526496 -0.05229356075196404 -0.05141991614206629 -0.051345916374596824
0.8275889498126741 -0.04154671683120897 -0.039692282758002205 -0.0380938413091466 -0.03452063892254193 -0.03414912599411904 -0.037721987043649284 -0.060255372294120625 -0.05566530597633687 -0.05230125656479878 -0.05076143527630803 -0.05063100876648707
0.8316202551216838 -0.04165807411930725 -0.040506565172611274 -0.03879283537981793 -0.034553763430764245 -0.03378067548654509 -0.037785648223657035 -0.060936936863484836 -0.05458977314804485 -0.052403656472321924 -0.051510797448607634 -0.051435170174783315
0.8356335071547282 -0.04184390344195913 -0.040440624358611475 -0.03931655075442737 -0.03482592450098061 -0.03445039771463902 -0.03680167653346234 -0.060350152707154714 -0.05631054774301323 -0.05329327261128928 -0.05220370443138622 -0.05211141542617574
0.8396225786486746 -0.04229822194531413 -0.04006580364630624 -0.03887384104739673 -0.035190806072609306 -0.03335918541707452 -0.03772173771360546 -0.06072255190648831 -0.05546766790261096 -0.05292367418709303 -0.05266530490115484 -0.05264342041075214
0.8435255322113626 -0.042888758864643606 -0.03989800517774061 -0.0389898124605056 -0.03469208224939512 -0.03361636119414699 -0.03676912969035091 -0.06061563154811653 -0.05587341130130311 -0.053630429502005666 -0.05408013244868755 -0.05411822335328168
0.8474060653896857 -0.042913172111345696 -0.04100834428943783 -0.03932121718930792 -0.03464764125556455 -0.03246797524579498 -0.03676147232365679 -0.06065529623056994 -0.05633476840462717 -0.053172168637163696 -0.05367704464170029 -0.05371980883495846
0.8512705821941512 -0.04336397545178224 -0.04071305007801326 -0.03972234098006086 -0.03546836111182633 -0.03304210836364893 -0.0363198302016525 -0.06041102463177304 -0.0565189521554805 -0.05334594686743394 -0.05411379583581072 -0.05417883446189256
0.8551070770393698 -0.04359880780825418 -0.04158576722100269 -0.039622501805698436 -0.03473181128927927 -0.03256333056377413 -0.03712476498513311 -0.05960189999227595 -0.05662959516085765 -0.053973962008597554 -0.05452493374047133 -0.05457160235100128
0.8588979572320035 -0.0436433375349397 -0.04110937993352328 -0.03932258829454757 -0.03516051293201939 -0.033043878087737906 -0.03628914565235459 -0.06046283339361533 -0.05630230632421631 -0.05415950348042127 -0.05481520529221817 -0.0548707447885449
0.8626500752078934 -0.04410346379105433 -0.04173988530513443 -0.039415402606474345 -0.03440888526550871 -0.03347153484040632 -0.035697590618376164 -0.06039358658807998 -0.057159874356618796 -0.05445906167709418 -0.055458689205658114 -0.05554336002469799
0.8663995911768101 -0.044416030610488 -0.04159923015929051 -0.03930128531912524 -0.034842578656224664 -0.032909400759905214 -0.035125783548258675 -0.059593923396072064 -0.05819456776507103 -0.055344242951353574 -0.05600907504702166 -0.0560653879000151
0.8700935840926167 -0.04452028056553193 -0.04176208433478596 -0.03985944597197334 -0.03456157285773424 -0.03325627384459043 -0.03532432301979078 -0.05998236275950124 -0.05797172564263753 -0.055116467922556235 -0.05642857033455899 -0.05653970851624559
0.8737331890133737 -0.04494656072396404 -0.04157011125434664 -0.04068040495528069 -0.03421143253166096 -0.03235804683357684 -0.03490906349389276 -0.060481939623624574 -0.05818731470607832 -0.05495592877927588 -0.05577575398894314 -0.05584519512575515
0.877365585957813 -0.04569892957737606 -0.04262383896258769 -0.03936459572530173 -0.034676208829311744 -0.032527415735504446 -0.03475158636655382 -0.06110538054826279 -0.059778497769087946 -0.05507803860197201 -0.057180197595548064 -0.057358255440747484
0.8809792783029049 -0.0451154353834633 -0.042331055685682135 -0.040597682604955755 -0.0349976090639155 -0.030793453352239403 -0.03513149090868278 -0.06088472217697947 -0.05905107490407679 -0.05601669734439627 -0.05695705342422573 -0.05703670381118803
0.8845631496781228 -0.04564472138122052 -0.04236307006938908 -0.040336090378124134 -0.035105928328622416 -0.031464270622921904 -0.03541388880885456 -0.06107271859217939 -0.059772472025176056 -0.05661635102201032 -0.05740809395423697 -0.057475156455643835
0.8881064498942084 -0.04631066941574316 -0.04270442305987639 -0.03968942624483783 -0.034882050368560444 -0.031442151500566194 -0.03470110270318473 -0.06088727802856656 -0.05996937166428534 -0.056856022915686484 -0.0572860000725871 -0.057322420156071106
0.8916210750039981 -0.04667696405710893 -0.04238394994529165 -0.03991732442732896 -0.03477324759617945 -0.03227056505774198 -0.0338637022488419 -0.06088665194014071 -0.05989670371448173 -0.056385545573069025 -0.05715568977908618 -0.05722092281723186
0.8951185440351442 -0.046751901455603956 -0.042993625779527686 -0.040255858427326825 -0.03431880918458322 -0.03130090497433345 -0.034638353952093213 -0.06101149555334608 -0.0600771878241441 -0.057386460764884135 -0.058038078377621545 -0.05809327193261552
0.8985825867616691 -0.046839041515943765 -0.04274340933582648 -0.040236363724194237 -0.03474984739954314 -0.030490617171202276 -0.03488285186023584 -0.06121116775420891 -0.05957573596136442 -0.05754173165666052 -0.058051525210194396 -0.05809470593149863
0.901997449029889 -0.046515468794287335 -0.04355236078865089 -0.03988467714416743 -0.03407644763754454 -0.031446385620947905 -0.034242353758311486 -0.06110785257732435 -0.0597562982676927 -0.057465829010203966 -0.057619017922305504 -0.05763199338595055
0.9053964695339941 -0.04741441708631108 -0.043115710354983953 -0.040490938305492295 -0.03449340668016237 -0.030113278049643095 -0.033584084276211755 -0.0609979007824402 -0.0602037554586981 -0.058788465889508784 -0.0582554477868103 -0.058210299891190226
0.908785168110454 -0.04726413748074443 -0.043062329519751974 -0.039697676483042336 -0.034721134539980124 -0.030975554761182328 -0.033650345596203064 -0.060633248455619806 -0.06028761936854465 -0.05901467871226706 -0.05772203911241296 -0.0576125494770082
0.9121476300483651 -0.04824821187275167 -0.04292047235026512 -0.040925285600073184 -0.03382609171683675 -0.030231178074194856 -0.03342477034306614 -0.060425253633038405 -0.06087164165674279 -0.05937968258047348 -0.05841394021399546 -0.05833213954843289
0.9154684303812598 -0.0477572587425852 -0.04347531956242242 -0.04063548421796627 -0.033188685469043105 -0.03062864701517065 -0.032753406612722094 -0.0605730896785633 -0.06083983736787523 -0.0587984493122093 -0.059513328223477734 -0.05957388016027602
0.9187692672453104 -0.047854186413663014 -0.04364867719849347 -0.04020827087354828 -0.033209180424646975 -0.03021591282574179 -0.03301367439712738 -0.06013321849299123 -0.06077199279006206 -0.05997033226033232 -0.05865625297974127 -0.05854494735260352
0.9220555989110237 -0.04812864867805338 -0.04381192252071829 -0.040083347561779385 -0.03380404554288402 -0.029796377902300632 -0.0337429784851694 -0.06074109072115073 -0.06097042453836894 -0.059435820837354575 -0.05894229945630532 -0.05890049702654715
0.9253120914996495 -0.048524511745789464 -0.04335933582422323 -0.0404546572743101 -0.03366672627832102 -0.030063782576307943 -0.03223742101347002 -0.060344706192977444 -0.060285753706486096 -0.059810610128358234 -0.05830222579890933 -0.058174462073969875
0.9285289881747678 -0.04867223646923859 -0.04378679442682825 -0.0396988373998187 -0.03391231742445084 -0.02960690786639062 -0.03186656455836117 -0.059768849537560786 -0.060584925119127185 -0.059770804240462314 -0.05923652234318348 -0.059191267401169465
0.9317273141085434 -0.04886260548653573 -0.044399899404707954 -0.04037180872454747 -0.03344168019510216 -0.029023727866242376 -0.03229642156114514 -0.05953192951160061 -0.06098657143704919 -0.06005201455173006 -0.05874290106547477 -0.05863201605287752
0.9349224388237884 -0.0487806095265268 -0.044662970851708964 -0.04023234583789245 -0.033035206672715124 -0.02950094544868359 -0.030958161296636328 -0.05989383715458247 -0.060709188174315025 -0.059836806202777246 -0.058914446185186355 -0.058836320107314884
0.9380892201048314 -0.04898341959316757 -0.04422115069106479 -0.040587832897658806 -0.033280528293618286 -0.028427862388401098 -0.030907313810154158 -0.05986077248317951 -0.06054367431494886 -0.05973544998153495 -0.05836395580693007 -0.05824778700229638
0.9412131875853214 -0.049388689251331774 -0.043891377004897474 -0.03981456435814767 -0.033256490841564575 -0.028313160222880406 -0.031066257750335433 -0.05987190805325467 -0.06042109359259728 -0.05983279612036119 -0.05832707989045824 -0.05819954215986906
0.9443148441314779 -0.049762624204165926 -0.04420775057271386 -0.040479792029968854 -0.03243411192332759 -0.027857835541806958 -0.030442227592274124 -0.05957896267601143 -0.06003203509980032 -0.05947789425664242 -0.058134983346124706 -0.05802123561165158
0.9474141144700898 -0.04934668332013857 -0.04478989768750621 -0.040047519508718175 -0.032396575228776994 -0.02734089643864603 -0.03115997226249956 -0.05955363106062336 -0.06007255942954806 -0.060155490733307254 -0.057651773143027885 -0.0574397023336955
0.950486556627698 -0.050368668313030204 -0.04445557181864697 -0.040627578545544385 -0.03228089828952817 -0.027403404862063666 -0.03038262899372076 -0.060008894459897266 -0.060063187798424365 -0.060036438622006326 -0.05801308909788444 -0.057841706601388515
0.9535277484377234 -0.04994908960440051 -0.04396854988186457 -0.04040936884612681 -0.03286502948478532 -0.02776067509994099 -0.029666345790144245 -0.05946149949025747 -0.05999347373940065 -0.059635166273251106 -0.05854290480773523 -0.05845038767485497
0.9565381919942588 -0.05063360484039884 -0.04339260306567134 -0.040418118246255595 -0.03234485749130171 -0.028111372338988642 -0.02958479140276468 -0.058924251797168065 -0.059658060815449235 -0.06019104161439556 -0.0597397716454627 -0.05970154801037281
0.9595469793998378 -0.05079738942348827 -0.044182482171765534 -0.04005860668576479 -0.03151519298637309 -0.027240171999543865 -0.029678632695248345 -0.059119507185717686 -0.059356663315547765 -0.06067763680622767 -0.05848635643143885 -0.05830074979418877
0.9625445336513263 -0.05065734047594509 -0.044416497440953176 -0.04000035395698129 -0.03140386629586733 -0.026891990148270067 -0.029231364243723596 -0.059116767147222006 -0.058727169999659094 -0.060399864849745855 -0.05905706296794508 -0.05894332446846249
0.96551213648264 -0.050477221235520134 -0.04415838069789187 -0.040559276600313846 -0.030809826930159344 -0.026088837752745984 -0.02805144389911999 -0.05887576559409079 -0.05864379093501157 -0.060377675928553726 -0.05985406866355554 -0.05980971788817592
0.9684595987605531 -0.050859248589637716 -0.04430730387544635 -0.04037594724423214 -0.03119090200504652 -0.026639367349902385 -0.028365651693952526 -0.05870025044398693 -0.05850848966951974 -0.06049242633962427 -0.060275805184770555 -0.06025745685994083
0.9713918307075229 -0.051375101502252454 -0.04441893645731337 -0.03962044654654946 -0.03086738702170993 -0.02640090959475718 -0.027609859173625757 -0.05770965181825104 -0.058963203241547614 -0.060746350713434615 -0.0603985024941907 -0.06036903892622829
0.974299790082769 -0.05127239944148481 -0.04455189164834445 -0.04043720813744138 -0.030094370471141576 -0.0258159702264846 -0.027662946453482842 -0.05759206933218046 -0.057757012294341055 -0.06098085758842178 -0.0613362749810903 -0.061366379675967496
0.9771792532987842 -0.05136576711394402 -0.04431400532011197 -0.03958875768351323 -0.030417514271599656 -0.02524081749528807 -0.027178955105464846 -0.05738592564957655 -0.05881643821098984 -0.06051836148838159 -0.06080548743893998 -0.06082980768693906
0.9800352035205308 -0.051615348331810466 -0.04461422279014304 -0.039716609640334036 -0.02949268711619403 -0.02509008895226993 -0.026168270846578506 -0.05785265234309151 -0.05832752970610576 -0.06066788180533024 -0.06115760410949813 -0.06119908474844728
0.9828860481643036 -0.05090871438260663 -0.04485897016038161 -0.0400279114900727 -0.029983301276971824 -0.02435587194451791 -0.02627334333562207 -0.05763359326592707 -0.05751513385651025 -0.06103514660886316 -0.06125948021435325 -0.06127848180201691
0.9857227890625595 -0.051365762449995155 -0.0445848069884423 -0.04016136101349751 -0.03032065974728399 -0.02425799756993554 -0.02582742738061915 -0.05732407329829117 -0.05788379595178988 -0.061602836797698124 -0.060716854018029016 -0.06064180917836001
0.9885277436278865 -0.05226024825955599 -0.044395889029646106 -0.03933932660544495 -0.029777298461228247 -0.022966054761791015 -0.025802426700917726 -0.05729074537843195 -0.05783416515441105 -0.0618456644067381 -0.06091873836920388 -0.06084022553862972
0.9913146981766108 -0.051803710991696436 -0.04438394768944215 -0.039621552355114095 -0.029710253748779277 -0.022835806399633722 -0.024487429878983703 -0.05689343367946225 -0.05741909190926581 -0.06105180480831879 -0.06137186077811723 -0.061398970276732544
0.9940926871889895 -0.05212771479791794 -0.04422662954072476 -0.03971827446102604 -0.02936189402718235 -0.023175770686959023 -0.02481159237057088 -0.05634738117908339 -0.05705076258547606 -0.061225999420964884 -0.06115215697979383 -0.061145902350149085
0.9968530195209634 -0.05213745800214708 -0.044485233555438666 -0.03928543862175215 -0.028932070792430056 -0.02283955271296943 -0.024813492653712427 -0.057024553830526965 -0.05680045675598234 -0.062066394295330854 -0.06080234581489026 -0.06069527791501082
0.9995828770463047 -0.052317231212231315 -0.04452672179318796 -0.03892090842110692 -0.0287051707902675 -0.02311510124561283 -0.02430693216430138 -0.05687287430656266 -0.05687405999190046 -0.061189155894027424 -0.06294734086811996 -0.06309626329925175
1.002295682554934 -0.051950804513398896 -0.04477414004987497 -0.038866230804739194 -0.028450575744531515 -0.022562327355995414 -0.023835624690117872 -0.05656704710390167 -0.056068846507665734 -0.06137543814446534 -0.06140949534259089 -0.06141238006792817
1.005008820672367 -0.05255430689209608 -0.04403290364573554 -0.038191120597477805 -0.028535111874140373 -0.02242474095153438 -0.023441341674759145 -0.055930746217678705 -0.056019891416219325 -0.06045953962069859 -0.06297651120352155 -0.06318970465741118
1.0077051143647802 -0.0522739231926739 -0.04450277546263147 -0.038791806584887324 -0.028264426802542538 -0.02171462663371477 -0.022576711622676788 -0.05632922359327907 -0.05589982659856212 -0.0616567360493206 -0.06156820629247268 -0.06156070761240683
1.0103847714983774 -0.05264868495762786 -0.044052005097377715 -0.038910497992989686 -0.027686770788913267 -0.021581029508680696 -0.022589907229380684 -0.056670996187366846 -0.05591294005400612 -0.061269191818728766 -0.06296941770068802 -0.06311343085945435
1.0130479961152317 -0.05288319920373673 -0.04431492231271825 -0.03867659008202824 -0.0272554516673799 -0.021819790601931333 -0.02235924027394658 -0.05589700267015645 -0.05556420262676396 -0.06137357139188805 -0.06333240770859659 -0.06349832578364104
1.015694988526518 -0.05300522055811505 -0.04433441939506311 -0.03809628784472489 -0.027057983167103738 -0.021636326303595816 -0.02271827569576951 -0.05499108905931277 -0.05580405893922111 -0.06096647976128442 -0.06269282336931843 -0.06283904876133667
1.018284308426531 -0.05309739271475974 -0.044329392259646376 -0.03819790071655306 -0.027317049699502077 -0.020757452662470713 -0.02208346157951042 -0.055115311160848786 -0.055463952217147464 -0.06069800101871515 -0.06281440289804611 -0.06299366714939973
1.0208996728625364 -0.0528484978267637 -0.044519996166104234 -0.038270411562505255 -0.02611317559081931 -0.020488458668028516 -0.02213723301147737 -0.05444672476824376 -0.05497192236144263 -0.06033190554092065 -0.06355004666717126 -0.06382263084193582
1.023499381548012 -0.05369880185854382 -0.04341668993558246 -0.03784254495949638 -0.02660976600490457 -0.02019915770700773 -0.021303233829698526 -0.054435497601061394 -0.05485380984504299 -0.06029065414517314 -0.06290021975125834 -0.06312125613820432
1.0260836208009874 -0.05241641534047395 -0.04460454595403889 -0.037735013099444284 -0.026345427624349757 -0.019782634485986654 -0.02010950838744676 -0.05445726664062329 -0.05540809830116162 -0.060525432774650195 -0.06303539042954844 -0.06324798978713209
1.0286525736331185 -0.05327664863322942 -0.044125786112887214 -0.03754250804561238 -0.026514037431195233 -0.019224909334405575 -0.020493123258094013 -0.05424948017577111 -0.05510892027008217 -0.06053243177818714 -0.06243525835526603 -0.06259643227271863
1.0312064198274622 -0.053634060232372625 -0.04335487378306348 -0.037591836745488605 -0.025120656632076986 -0.0193281495479454 -0.02054430646137784 -0.053389470677059354 -0.05396183775436128 -0.06003974854236821 -0.06272937299597733 -0.06295719055690817
1.0337051514678524 -0.05348752186787648 -0.04405218300768728 -0.03724048339348918 -0.02519173981811103 -0.018699688939905625 -0.01975453270642422 -0.0534542794607404 -0.05439462018220185 -0.06082914502256131 -0.062291275608610724 -0.062415121531943694
1.0362295440862945 -0.05350732912728819 -0.044131830766467386 -0.03732143106747598 -0.024652484138415958 -0.018338384469305868 -0.019869410564473618 -0.05253919452004232 -0.05402229441970439 -0.06101563371590125 -0.06355776392804059 -0.06377308837741531
1.0387393481047489 -0.05344203883941418 -0.04415285053077331 -0.03702133800189459 -0.02507806065883158 -0.01752076475310332 -0.019544274012703384 -0.05253199467289451 -0.05403967275480985 -0.06040134723568434 -0.06388064578297868 -0.06417535060979239
1.041234731171431 -0.05313982707075594 -0.043411932388375 -0.03671435667894976 -0.02524048802309827 -0.017404804829604974 -0.018685188949786286 -0.051816491856520916 -0.053846408955341186 -0.06031444847247047 -0.06349966495083362 -0.06376946032994822
1.0437158580612063 -0.05324286223595169 -0.04403569573034905 -0.036235168841043254 -0.02469264914737064 -0.017339503909206782 -0.018423562647496648 -0.05285039807462596 -0.053868210980345575 -0.06002546765468537 -0.06355361330328807 -0.06385245559526487
1.046143840749226 -0.05361540882224413 -0.04350114054831064 -0.03625598500477162 -0.023683724725526482 -0.01680318342861456 -0.018207173806764926 -0.051076198539747875 -0.05331884067324329 -0.06022141112525409 -0.06389704346191337 -0.0642083782256543
1.048597158401606 -0.053661461450398414 -0.043378594060911824 -0.03625867281010789 -0.02299433809750196 -0.01663900392540318 -0.017830171312232794 -0.05227035636855658 -0.054149096794279906 -0.06024663675641862 -0.0636308293305533 -0.06391747845620542
1.0510366951412131 -0.053882191755310525 -0.04319518427408491 -0.03628326366275997 -0.023162694072950258 -0.01639831709381821 -0.017501627896561282 -0.05124633138257107 -0.053998722460579456 -0.06002547212485767 -0.06431435737818775 -0.06467763611630852
1.0534626049254554 -0.05401447594802935 -0.04355150548107522 -0.03551502292386614 -0.02310845631199735 -0.01573869226652645 -0.016608819251310355 -0.05125567036776985 -0.05315926993257546 -0.05998076034285212 -0.06312907399155873 -0.06339574361360621
1.055875039146097 -0.053901922060576306 -0.043206575483973296 -0.03608963178801449 -0.022472150911193103 -0.015440680691827571 -0.016249677091185678 -0.05087811192712652 -0.05361552797765359 -0.059717948731959 -0.06369401489163977 -0.06403079711169381
1.0582741466859513 -0.05377366954251393 -0.04317576384107833 -0.03527820627699232 -0.02238539151737624 -0.014923847798279925 -0.015990171097195194 -0.05009097669656715 -0.053254759276961716 -0.05987592585031682 -0.06343402533793431 -0.06373540479101392
1.060622304309956 -0.05339081178081155 -0.04362566739004912 -0.035405606591353986 -0.022090218361662854 -0.014136060838164577 -0.015732397648312458 -0.04968232442688461 -0.0530422190781753 -0.059646561248328824 -0.06461261554196641 -0.06503325210150858
1.0629954011864673 -0.05402324722140095 -0.043263706870469834 -0.035120063303295056 -0.02163369821474973 -0.014611386490109582 -0.01568835112493739 -0.049177633600940476 -0.052796104013058 -0.06005583697951208 -0.06397575992913775 -0.06430778668633881
1.0653556012899652 -0.053833060011801166 -0.04340670542084654 -0.034915494961495645 -0.020912729465480374 -0.01416225653236088 -0.014665262239438084 -0.049843694283353925 -0.05183716200932943 -0.06040379679178935 -0.0636756328365634 -0.06395276509809002
1.0677030440400654 -0.05429453549625106 -0.042210784376913245 -0.03512223412097084 -0.02056624124126206 -0.01380759372777454 -0.014992381802181322 -0.048721114540253616 -0.052062349863031945 -0.06017492186893315 -0.06401269092520631 -0.06433775905307924
1.070037866607755 -0.05368213702228137 -0.04284748611652647 -0.034521805088085285 -0.02071371867248163 -0.012506804080421225 -0.013988509254682844 -0.048593424214464824 -0.051887600122845476 -0.06016106865775804 -0.06519202675629555 -0.06561816082182134
1.0723602039634885 -0.054409060299054506 -0.04236949316859034 -0.034462841889633396 -0.020734273529840544 -0.012769955673468225 -0.013718180145858998 -0.04764063949999784 -0.05149479039524319 -0.059974313689855153 -0.06458627532259496 -0.06497691939517822
1.074670188924007 -0.05428988273398747 -0.0419148028342689 -0.03501090124967531 -0.019846053066037574 -0.012312085711601722 -0.012591844055787076 -0.04751125415615213 -0.05185133868179866 -0.06025593889567444 -0.06480715733154488 -0.06519265631149807
1.0769315745556556 -0.05400968221579321 -0.04196072681259548 -0.03394836973550543 -0.019623614241367448 -0.012335635339743481 -0.01266518326933581 -0.04695813204894776 -0.05160850382782193 -0.06067646944347359 -0.06535231200297247 -0.06574836694133838
1.079217435746567 -0.053756405885154346 -0.04235377575331763 -0.03356473180752589 -0.018950175149932916 -0.011191172867742759 -0.012576002685693867 -0.04688622360024446 -0.051966421945228915 -0.06020091268346197 -0.06586891583071577 -0.06634900912055144
1.0814913285256988 -0.05472742540014771 -0.04155862573208182 -0.03389767195728831 -0.018404098851631436 -0.011043640910668718 -0.011225117908555174 -0.04605748228636595 -0.05130590304258532 -0.06030322914988486 -0.06537511875431919 -0.06580471981533058
1.083753377570011 -0.05419426477011863 -0.042132408531700825 -0.033263277154628325 -0.018392474509100594 -0.010411028312633762 -0.01100127049189384 -0.0459406553194517 -0.05083791513019086 -0.05919315451452023 -0.06524552859993774 -0.06575817901852335
1.086003705618382 -0.05439746848295872 -0.04143883973842535 -0.03318351975722459 -0.017579938425308275 -0.010654348687261166 -0.010701842903398274 -0.045644417233098554 -0.05064257020569128 -0.06022978122048655 -0.0646323653348295 -0.06500527463574568
1.088206988134535 -0.054290834933972354 -0.041783401055554746 -0.03263879897213207 -0.01738467028476281 -0.010595643722238047 -0.010314942916536 -0.04534077925358316 -0.05087885925677829 -0.059669546089749 -0.06561044121255392 -0.0661136490989959
1.090434416175122 -0.05385081841795888 -0.04098565118335027 -0.032712598348888504 -0.017421382766131227 -0.008756289548088231 -0.009931644064208295 -0.04493684268504829 -0.05085630416471391 -0.05894469211251608 -0.06445244199527063 -0.06491896145408299
1.0926504783567952 -0.053882396665236934 -0.04096614646135943 -0.0329419485829008 -0.017275195658730796 -0.008571778188708018 -0.009861269095715287 -0.044195125432359324 -0.05072642823035789 -0.059235186571716086 -0.06486733107793527 -0.06534438705595298
1.0948552900836803 -0.05476688416350053 -0.04147967163096751 -0.03189469829993314 -0.01709074750727872 -0.008511773269161471 -0.009005730342814622 -0.044018949930543304 -0.051200570728248226 -0.059711189942239555 -0.06477659203964665 -0.0652056435934488
1.0970489650111306 -0.05410770993054827 -0.041549309547550144 -0.0314893173063478 -0.01629649019081858 -0.007955350981220743 -0.008337119660395185 -0.043954543977698414 -0.05038619736920917 -0.05911814326585884 -0.06447408134267836 -0.06492774198199933
1.0991970553799204 -0.0542910381672028 -0.04108873433303813 -0.03115577480332565 -0.016346551836506622 -0.0073235476530624935 -0.007637682465831377 -0.04332541536608042 -0.050372051123575914 -0.05953639474968236 -0.06477151285622278 -0.06521493975792889
1.1013689632492514 -0.054554662719221346 -0.04087818190533036 -0.03142358355681473 -0.015831674868460065 -0.007135962814779317 -0.007986118555004173 -0.0429874497408951 -0.050162482198623896 -0.05884948453835297 -0.06475616166336046 -0.06525647120435213
1.1035300634283747 -0.054027986135607164 -0.040253422527575015 -0.03157486727063652 -0.015624284527274742 -0.006439597804454381 -0.007027841386037927 -0.04229070198564489 -0.049244174612003325 -0.05914814948891706 -0.06471996623493358 -0.06519191230879075
1.1056804629458088 -0.05411121320210891 -0.0400586653028125 -0.031093750309301782 -0.014820250013351022 -0.006350337321575106 -0.0068738634708917475 -0.04260827784688298 -0.050238588292926156 -0.05873046835978468 -0.06400725559934352 -0.06445421197529932
1.107820267248048 -0.054444762869900236 -0.04062844425268909 -0.030514964505107243 -0.014959565237102047 -0.005618537104471055 -0.0066116070637880844 -0.041721410439327616 -0.04889881020592278 -0.05801541733159579 -0.06505151797061444 -0.06564749235800305
1.109949580230588 -0.05437938471768648 -0.04022677736749084 -0.030406155064896925 -0.014380856414957888 -0.0051120775516103525 -0.006360927764931604 -0.04112045757413935 -0.04853439510755496 -0.05938953970396707 -0.06496491901025388 -0.06543716684140298
1.112068504268197 -0.054669467606003636 -0.039706650343874654 -0.030229916766081423 -0.014275916895965227 -0.004902947733279938 -0.006198397909352156 -0.041129651757963265 -0.048595322301906066 -0.059030899270821974 -0.06486995130212732 -0.06536453283752912
1.1141437496718798 -0.054357489518812266 -0.03991341813120577 -0.03014550857714063 -0.013077756926495938 -0.0037636885950019295 -0.004956195947307045 -0.041996809413164846 -0.048003001038097834 -0.05829942083190538 -0.06423377064229881 -0.06473642412527858
1.1162423579633352 -0.054471017316256885 -0.03967299237331258 -0.02952416377046275 -0.013592613141995284 -0.003995348105445225 -0.005105000164248365 -0.040691287923051475 -0.04820773121128423 -0.05821142234341728 -0.06492638426261721 -0.06549515743989956
1.1183308740573026 -0.05408305701927383 -0.0399953452181129 -0.029025603752740912 -0.01299267476707868 -0.003894679861028977 -0.003978926307719798 -0.04013158404639028 -0.04879066394896959 -0.058326582754346774 -0.06476204388162003 -0.0653071426798977
1.1204093945560685 -0.05384533190233756 -0.0396413611608559 -0.02856896937915758 -0.012585300125170437 -0.00401325051040301 -0.0038074671427081115 -0.039068276095020144 -0.04897739837621603 -0.05907302822071975 -0.06441435838700796 -0.0648667817017117
1.1224780146815114 -0.05404770757958757 -0.03931895473155256 -0.028969804508130328 -0.011924093743497377 -0.0026939306902862706 -0.003711425441308085 -0.039353565304664245 -0.04843825095351464 -0.058517810569320955 -0.06387491450661686 -0.06432867389708123
1.1245368283012773 -0.054450272635354326 -0.03951957999185637 -0.027995732706471106 -0.011430442098531808 -0.0031030255446181294 -0.0027355329573620774 -0.039015972043637756 -0.04755321226779447 -0.05845972039008242 -0.06299502254444414 -0.06337917337765976
1.1265534779612791 -0.054003048645003014 -0.03890238292029787 -0.028217664428233983 -0.011366739457025102 -0.002001694054153451 -0.002543196738065192 -0.038710199909043216 -0.047714892022633036 -0.058566192274310674 -0.06279343792817543 -0.06315149564624335
1.128593106918705 -0.05378482394138077 -0.039014091195977964 -0.027859305316411138 -0.011169279346816401 -0.0007567277608025644 -0.0024127739494442997 -0.03785254842509831 -0.047425718214782524 -0.058393665790416854 -0.06273189162282626 -0.06309934962484601
1.1306232016825952 -0.05375172719720296 -0.03885788071543352 -0.027476537280586914 -0.010650767491898734 -0.0018537032031440447 -0.0015897000649632922 -0.03798983986369432 -0.04718442286525906 -0.05796387599490185 -0.06202723700107196 -0.06237141330135989
1.13264385097308 -0.05350904449850998 -0.037857234247255844 -0.026742454089846473 -0.010409567703186951 -0.0004892780594176972 -0.001101506690917582 -0.03785586321384284 -0.045607965137970864 -0.058258910883963316 -0.06270096061970432 -0.06307721275221748
1.1346551422776487 -0.05340401952342475 -0.038502668712531905 -0.02647645904538523 -0.009834435537851132 -0.00018772823832955758 -0.0009289725080118677 -0.03730441839537138 -0.045630959587509776 -0.05801377718557665 -0.0629758728396431 -0.06339617409303852
1.136657161873879 -0.05391482367481834 -0.038322827456679406 -0.026312008813687008 -0.0096298431651485 -3.556336275974203e-05 0.0002836220835453364 -0.03616563148982688 -0.04595336949371239 -0.058414981674275626 -0.06236002619097682 -0.0626941808044034
1.1386184338994925 -0.05388367360965991 -0.03740176175237585 -0.026409015145901056 -0.009414166652645044 0.00011192680437664655 0.0006836077853898997 -0.03530493859506774 -0.04490724575935374 -0.05783549098584319 -0.062496789060752664 -0.06289161204682885
1.1406023080203325 -0.053283926893261446 -0.03740049824577389 -0.026120678811173144 -0.008827805233240824 0.0013664025821439215 0.0017149938094586617 -0.03597100979875903 -0.045563966232841036 -0.05818873873668006 -0.06289306037655816 -0.06329152756047786
1.1425771609205344 -0.053168618130338935 -0.037747462199175824 -0.025476614155133175 -0.008175869118060747 0.0018427581673462635 0.001872967150454571 -0.03470468390052787 -0.044638116787569654 -0.05787212745589175 -0.06305465771749402 -0.06349363030419257
1.1445430742727878 -0.053070358601400885 -0.03717202321671321 -0.025714688500897014 -0.007809033077036851 0.0019578775590834946 0.002588786146275185 -0.03491461283121786 -0.04440508327973101 -0.057647739867540036 -0.06214165814870233 -0.0625223036698505
