logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000 
2.377362863857830355e+00 2.226510192140590816e-01 1.737742579663051345e-01 1.483622748259356694e-01 1.382069391276841419e-01 1.305447148608934183e-01 1.271374315550009848e-01 1.246097056522527946e-01 1.180294343235775562e-01 1.180026031813803805e-01 1.181795668754818118e-01 1.183614859216594456e-01 1.186213148028096159e-01 1.184541679960241095e-01 1.173325243184039635e-01 1.152596733114358424e-01 1.125587878877053333e-01 1.100780176354216877e-01 1.085805292978346687e-01 1.073194428027615388e-01 1.049945747698290827e-01 1.012919301479073692e-01 9.770290652828148015e-02 9.451898887460913334e-02 9.044747828797078393e-02 8.637853318379613843e-02 8.257528322618599981e-02 7.797078483226228818e-02 7.264652851822060720e-02 6.599140455332512534e-02 5.903097278772500428e-02 5.475393461834475450e-02 5.004937706918596851e-02 4.468331743080752871e-02 3.778467849438319620e-02 2.993403556957663011e-02 2.518367034175314489e-02 2.042727059211298449e-02 1.229777624312996219e-02 6.091802372191020519e-03 -2.066819981603719436e-03 -1.014839984410561419e-02 -1.898307155829699264e-02 -2.508252575494176323e-02 -3.012749311596256419e-02 -3.750213985416696316e-02 -4.542773674022751451e-02 -5.345251324612057542e-02 -5.802664070949276054e-02 -6.702195283913485457e-02 -7.718894930909551977e-02 -8.270527088625571899e-02 -8.828917842175304509e-02 -9.836574102601283731e-02 -1.051567575750559508e-01 -1.095208395690399211e-01 -1.131770890964965831e-01 -1.206628915051669859e-01 -1.290604674998190593e-01 -1.348392865035885901e-01 -1.452692915895763548e-01 -1.459601509457196244e-01 -1.521144035545114737e-01 -1.546735187129453792e-01 -1.629939229524128841e-01 -1.625791245183021705e-01 -1.638755975904416240e-01 -1.661940669197140841e-01 -1.622401757350957208e-01
2.390968387016355834e+00 2.031323444865697214e-01 1.623353020559047399e-01 1.399111340030611550e-01 1.315637603574363879e-01 1.285869782783173321e-01 1.269979157353896548e-01 1.246784402906527672e-01 1.235972662452871490e-01 1.243086480587884540e-01 1.239173907750069914e-01 1.221906081102542979e-01 1.201410581262983002e-01 1.186860327071118382e-01 1.172713780439250397e-01 1.156217902526172070e-01 1.141318590120885823e-01 1.131390080174112661e-01 1.127906296618243903e-01 1.115906162312601396e-01 1.088774934942443040e-01 1.059176337543122487e-01 1.027112312595230559e-01 9.928960582234706844e-02 9.775556319262847238e-02 9.604056345263156658e-02 9.187249243393783016e-02 8.546308844736223709e-02 7.766498396448766328e-02 7.056503926921477154e-02 6.391492703186765767e-02 5.852984703465700239e-02 5.445628002763207992e-02 5.088237555309806093e-02 4.272017278446776228e-02 3.363205769335807921e-02 2.776537083016818175e-02 2.123675744418137765e-02 1.471656593387069001e-02 1.024523861346378871e-02 1.209618194133652681e-04 -8.358775403757600850e-03 -1.763069118112134057e-02 -2.360199051915186710e-02 -2.888622428264722361e-02 -3.739351323205244298e-02 -4.432463821954367444e-02 -4.772379569803473359e-02 -5.706334728480039892e-02 -6.541578553400606566e-02 -7.385767616311141037e-02 -7.879328155481839235e-02 -8.881254956707761161e-02 -9.622017045862170381e-02 -1.019652951643838512e-01 -1.095121637336850667e-01 -1.149169860769990864e-01 -1.169688650326460716e-01 -1.273014376992763486e-01 -1.310337228652144470e-01 -1.342103948769335642e-01 -1.443802148391882811e-01 -1.498192168285681358e-01 -1.484126665209561102e-01 -1.560431563091021767e-01 -1.600444399742896318e-01 -1.634173210551261579e-01 -1.644704897910660990e-01 -1.683423136801502351e-01
2.404391281888487164e+00 1.959551359848569485e-01 1.561518798727911106e-01 1.377386977995952444e-01 1.317164785514954584e-01 1.247694267150774167e-01 1.246764723122693597e-01 1.264720014962096850e-01 1.272103699607650962e-01 1.272722447457587391e-01 1.276315706976416942e-01 1.272895403813283643e-01 1.260090881981210109e-01 1.244348793908706258e-01 1.226860949605746709e-01 1.203279255358799260e-01 1.182140038021949890e-01 1.168578758048754995e-01 1.160362287750914129e-01 1.147923783859485652e-01 1.126208535065376243e-01 1.095745524507059782e-01 1.055357527778336413e-01 1.016773197755498487e-01 9.790349479942458966e-02 9.395512980367225209e-02 8.979031280687288508e-02 8.489581795664805086e-02 8.051119844167860251e-02 7.641762254121874098e-02 6.893551133514028151e-02 6.116358548518453092e-02 5.553949917770662631e-02 4.912772155445890854e-02 4.498810644222590860e-02 4.100243628125094242e-02 3.591883549817094512e-02 2.780823921333139270e-02 2.016532635252545405e-02 1.405175345565028676e-02 6.488250502793118865e-03 -2.529823595940148412e-03 -1.146114801194628857e-02 -2.050764363758306522e-02 -2.606132389732055202e-02 -3.174989633488334295e-02 -4.011052193777208535e-02 -4.929874179188827726e-02 -5.505669741119739724e-02 -6.103451708475005760e-02 -6.599031622485138082e-02 -7.563605003772969071e-02 -8.610059382397333705e-02 -9.375276883910467485e-02 -9.777580750318505542e-02 -1.059373251516979447e-01 -1.125118337881120256e-01 -1.174960249434038456e-01 -1.264872397063175891e-01 -1.304624067070597193e-01 -1.357777204107457614e-01 -1.408510626753638195e-01 -1.451243357464427342e-01 -1.527655085753564235e-01 -1.540156811374716606e-01 -1.551242044916411600e-01 -1.622920227162159001e-01 -1.651316597074178050e-01 -1.620839691554286088e-01
2.417636386480062960e+00 1.729058457460216636e-01 1.501960463373710197e-01 1.361521193350136161e-01 1.316642607500690398e-01 1.281281858911452187e-01 1.278623259074178620e-01 1.322324888845218815e-01 1.297545169232906248e-01 1.292812348519016274e-01 1.290784955361337916e-01 1.291023501525016548e-01 1.293504124846155678e-01 1.295599177081772357e-01 1.284853461735833979e-01 1.262202637243249048e-01 1.242940882897967253e-01 1.231484658365372825e-01 1.217583885733112964e-01 1.198046862651375999e-01 1.176079767961036582e-01 1.144146408732350101e-01 1.096800782143461800e-01 1.049503631165776829e-01 1.011121394851803440e-01 9.815400239038203634e-02 9.472080354685012693e-02 9.020995834074369002e-02 8.496660428235362772e-02 7.762243559313981855e-02 7.085169787028816613e-02 6.569530500249898264e-02 6.172797083876328805e-02 5.803974448474360365e-02 5.192627694978158015e-02 4.427669861423851744e-02 3.546855828584396381e-02 2.905087479362659236e-02 2.356070602052484295e-02 1.575360389323312085e-02 1.052829741524808141e-02 2.892279438753973895e-03 -4.728746960661781712e-03 -1.479658579541342882e-02 -2.414266320380317049e-02 -2.827326162595021966e-02 -3.562703936907837821e-02 -4.362003639277534095e-02 -5.333445097119649675e-02 -5.847583177218883266e-02 -6.541850512271589480e-02 -7.191982666376404987e-02 -7.999210451828935031e-02 -9.115969389868212869e-02 -9.766011831451928971e-02 -1.031935730874717211e-01 -1.089203969319466614e-01 -1.153092034644903757e-01 -1.215603153043049445e-01 -1.278452980707399655e-01 -1.351463706633400097e-01 -1.427746813068457021e-01 -1.426648349417218298e-01 -1.490144923543063327e-01 -1.525232126445222602e-01 -1.595549987893550570e-01 -1.610678887105712886e-01 -1.625565104994167176e-01 -1.611850739662628040e-01
2.430708349061902585e+00 1.623838470552012858e-01 1.351545080313391600e-01 1.292534068181880880e-01 1.309792726609471658e-01 1.309417825971750660e-01 1.331540290950877781e-01 1.319180572393809925e-01 1.301689359040803518e-01 1.304347114288645637e-01 1.309486992648267178e-01 1.321291604240750761e-01 1.334070771213664020e-01 1.337053632356041966e-01 1.322406347616234823e-01 1.300392080836654807e-01 1.284571231108625755e-01 1.276476880185640206e-01 1.261954106241723050e-01 1.235566380893338839e-01 1.199361273483673801e-01 1.161563498798502264e-01 1.136799639193750711e-01 1.109025688328100501e-01 1.071301427522622779e-01 1.034028721904400178e-01 9.989713953837650595e-02 9.625098009761949569e-02 9.027705450743042648e-02 8.345416923075731075e-02 7.714431734099122528e-02 7.089631732471006476e-02 6.589006831174756829e-02 6.171858643608516687e-02 5.458956363234033354e-02 4.628456463260056247e-02 4.096358151021491090e-02 3.380783139238818097e-02 2.413460414823953917e-02 1.704454997889656362e-02 1.228855456272242609e-02 5.901049109603591185e-03 -1.489718559137949601e-03 -1.206524467903369313e-02 -1.893542795342329291e-02 -2.760183806794231851e-02 -3.536285956544158587e-02 -4.112941297164872390e-02 -4.761832959268992582e-02 -5.532483599592361717e-02 -6.142979169645059606e-02 -6.898044515181930847e-02 -7.895863834437082118e-02 -8.588818344980465869e-02 -9.359230959377082271e-02 -1.017880589349709763e-01 -1.080327975799848655e-01 -1.155091811953471853e-01 -1.212439476404822553e-01 -1.240922941476720331e-01 -1.373407076336707056e-01 -1.389068708883378356e-01 -1.456698609472729944e-01 -1.507320473585121445e-01 -1.563666742353990169e-01 -1.559187304853220934e-01 -1.590172397557641226e-01 -1.606255722162504562e-01 -1.614332455778741959e-01
2.443612913243230267e+00 1.539554774139365867e-01 1.330304426327482969e-01 1.259520234830996399e-01 1.256975560710878459e-01 1.282020510946769720e-01 1.325533957959347531e-01 1.331628741499344404e-01 1.342634776244575612e-01 1.333619265819450672e-01 1.328307862935680095e-01 1.330780963173707754e-01 1.331728447395998938e-01 1.334788817702783348e-01 1.337199893795029126e-01 1.326904666402549948e-01 1.305273407072927716e-01 1.283472956531462872e-01 1.268443621451441627e-01 1.252069177247426834e-01 1.232951163154696050e-01 1.209964905313482969e-01 1.189834027578650366e-01 1.162169022630236831e-01 1.127080535991073912e-01 1.091217096583700641e-01 1.052739515951880839e-01 9.972904126468105923e-02 9.388704515473914047e-02 8.787875402139662395e-02 8.296694888677849655e-02 7.769127592422113426e-02 6.970939122068900429e-02 6.280552240721541668e-02 5.901218782171784027e-02 5.268473847372503321e-02 4.468631421479531129e-02 3.741408994586749304e-02 3.195303629030199488e-02 2.377770394086409569e-02 1.824260821321899498e-02 8.953665509856930521e-03 -5.405724302103098820e-04 -6.787017220220877348e-03 -1.437898692610960726e-02 -2.247467272737827329e-02 -3.115788543736804778e-02 -4.002706572182160999e-02 -4.666641750248554099e-02 -5.405208754999210607e-02 -6.195518310172272447e-02 -6.900456109733839327e-02 -8.144901118771329107e-02 -8.701805528097567022e-02 -8.875465300734747265e-02 -1.001137553049752799e-01 -1.050342881145030077e-01 -1.127091560428985922e-01 -1.175329810562491806e-01 -1.240797022479007694e-01 -1.315108367880798157e-01 -1.359120265747496836e-01 -1.420338942625120338e-01 -1.463373061751279680e-01 -1.508616091088833544e-01 -1.511040162268189602e-01 -1.526540974179260712e-01 -1.604225920121309656e-01 -1.661739731900527817e-01
2.456351809878452030e+00 1.397030215521019025e-01 1.266949491376503367e-01 1.225071874583297110e-01 1.259476007823370491e-01 1.293753884055637293e-01 1.313360621586475985e-01 1.365990290378836791e-01 1.399450583495577272e-01 1.407729705338382487e-01 1.412663093445529761e-01 1.410938351377041544e-01 1.404173666665378128e-01 1.396080154248537930e-01 1.386407152594573700e-01 1.370867653267077435e-01 1.360215459125380943e-01 1.351707539256601642e-01 1.341423049424754210e-01 1.328115273552041009e-01 1.304774955947532733e-01 1.267586938848334344e-01 1.220990365371673325e-01 1.170830873496481739e-01 1.125181031747109067e-01 1.100548227146586622e-01 1.080744604373297529e-01 1.042856585501050481e-01 9.896648445740965916e-02 9.355743616677557328e-02 8.615587214651274084e-02 7.996932213065384432e-02 7.373910668711808336e-02 6.780927813413591132e-02 6.064001949107829248e-02 5.447529549078447553e-02 5.202887471350275267e-02 4.661697809265187564e-02 3.721505552735510786e-02 2.537022528368632068e-02 2.003077082326984795e-02 1.138726726565485355e-02 2.561712461247965446e-03 -3.331964336387352194e-03 -1.200643268780598842e-02 -1.721547445527338641e-02 -2.811200445197459957e-02 -3.740230437353238985e-02 -4.561430949827492004e-02 -5.077938843927624207e-02 -5.635693745733694193e-02 -6.587181315737576648e-02 -7.326811416147860356e-02 -7.879552631914817085e-02 -8.854721026696697750e-02 -9.514127210042581939e-02 -1.002529499769372612e-01 -1.083043400565660147e-01 -1.192216420549788575e-01 -1.230658364143630695e-01 -1.276405611499850934e-01 -1.320655192939360068e-01 -1.415663329919093494e-01 -1.436862726274738822e-01 -1.445782960736505529e-01 -1.543174065441879628e-01 -1.584315885065882279e-01 -1.581572223351549178e-01 -1.612022005740755826e-01
2.468930466171642912e+00 1.182890540660097439e-01 1.094070856885465265e-01 1.164665310064686987e-01 1.214818603804667524e-01 1.274250985838314143e-01 1.343941094979674566e-01 1.396382559891464759e-01 1.426889997955976264e-01 1.429237655890349679e-01 1.434612974175301925e-01 1.437612560103213033e-01 1.437682049326113043e-01 1.431281708618199755e-01 1.419566141364503598e-01 1.408994778564781336e-01 1.398683561712167900e-01 1.389749279625185352e-01 1.375844640875129310e-01 1.350204277779399609e-01 1.321966774343659168e-01 1.296499654210880592e-01 1.274400641085097208e-01 1.243848352474508923e-01 1.206393054688602584e-01 1.165266848448891085e-01 1.120076614194631254e-01 1.066688336902134049e-01 1.002606623558421201e-01 9.489856307950218783e-02 9.047131802639718501e-02 8.559713051578198006e-02 7.917845641683417257e-02 6.990452786532572182e-02 6.223555811860447678e-02 5.704644252396165460e-02 5.088923100882365713e-02 4.601481548364466656e-02 3.819750871987539348e-02 3.024936452444823912e-02 2.341826373179956705e-02 1.474821374545296285e-02 6.397735553549520338e-03 -4.712284057357467396e-05 -6.700850955731503869e-03 -1.596705180714313305e-02 -2.659995648241531702e-02 -3.381823966620697841e-02 -4.212550783109050151e-02 -4.782591405640766735e-02 -5.529983309252819307e-02 -6.581270765169416892e-02 -7.177962658983293165e-02 -7.620502446775326288e-02 -8.370413337327473058e-02 -9.137200486549247602e-02 -1.000501821414609693e-01 -1.088300955326660102e-01 -1.143813439955176925e-01 -1.220388316665677042e-01 -1.263718569623042964e-01 -1.328990523212993102e-01 -1.383661953253964294e-01 -1.440212535302358710e-01 -1.483121426726211611e-01 -1.525517625429708146e-01 -1.534031317192354471e-01 -1.559462264792829123e-01 -1.621678120994172467e-01
2.481352863365495764e+00 1.199564820321436798e-01 1.153531499435687807e-01 1.194116055828357559e-01 1.208241088810574765e-01 1.320126707901716212e-01 1.386226400130712577e-01 1.414148909495849538e-01 1.423469726215703390e-01 1.429107255956538480e-01 1.439269967329387667e-01 1.454029487687243105e-01 1.465247587545477070e-01 1.466770656014425300e-01 1.465285772962285904e-01 1.459283480867535343e-01 1.451342756631264219e-01 1.436843476070033543e-01 1.417576417666261690e-01 1.392941496252912970e-01 1.365273472612162087e-01 1.336960835201145836e-01 1.320134625360354363e-01 1.299048190212623299e-01 1.254395342487729936e-01 1.193000402041253516e-01 1.143882046134845620e-01 1.099143849376936349e-01 1.032404535801498269e-01 9.772934395739212021e-02 9.221892679825466344e-02 8.528010529971230547e-02 7.969832660551762205e-02 7.420657946452439979e-02 6.936590545503795724e-02 6.287180456463752065e-02 5.628595521014172209e-02 4.891054275287175235e-02 4.164474007984268061e-02 3.340895022077362136e-02 2.558234610072103801e-02 1.872701906830874855e-02 1.074854722427691887e-02 4.366119187759733011e-03 -3.684427406171010555e-03 -1.199489020277527164e-02 -1.959133832691087318e-02 -3.088051865653073519e-02 -3.761630465700485648e-02 -4.741011027760043406e-02 -5.398162152145725978e-02 -5.907137132227843063e-02 -6.443791553773774161e-02 -7.438276305674955402e-02 -8.447382403751885205e-02 -9.002775734899491622e-02 -9.850828252133936314e-02 -1.093818840619209531e-01 -1.089599071827362931e-01 -1.167086886574187632e-01 -1.245607860336092887e-01 -1.355450878611952348e-01 -1.368708604709267806e-01 -1.407384851208799970e-01 -1.490984181698229716e-01 -1.459041674895546759e-01 -1.579130990019873559e-01 -1.578236338071885847e-01 -1.635861085116010194e-01
2.493622836147827204e+00 9.455250455568540990e-02 1.013250174664881847e-01 1.112967172152637824e-01 1.199334367656170186e-01 1.277685737490475426e-01 1.364218627043576604e-01 1.456151151659094978e-01 1.496493458727247150e-01 1.499240429687306031e-01 1.506518341216037948e-01 1.514589036108114628e-01 1.513239353458117886e-01 1.502190631437947399e-01 1.496571116616649544e-01 1.491334470791743916e-01 1.480350957735869222e-01 1.467552926364342480e-01 1.457593592458761300e-01 1.434394977403652682e-01 1.392924829661953412e-01 1.350700090871825576e-01 1.329804949857320284e-01 1.321609724561235433e-01 1.295080965007948948e-01 1.243218329576563780e-01 1.190953156548971992e-01 1.157674146985723934e-01 1.109467623977207357e-01 1.059910587012415917e-01 9.935766306938394188e-02 9.267385585217927102e-02 8.663153319305615108e-02 7.968637054084296012e-02 7.200534128936773859e-02 6.439185376482510492e-02 5.902368324003135630e-02 5.297945300288404991e-02 4.758323382072814772e-02 3.915790649838545717e-02 2.897439761745870465e-02 2.064898328471995864e-02 1.469696367177460855e-02 6.886231521766586136e-03 -7.969480265658734301e-04 -7.368227727700226229e-03 -1.522281742193663107e-02 -2.540682207475554108e-02 -3.276090009126073760e-02 -4.248052888188823956e-02 -4.860345677851866247e-02 -5.750657894414750587e-02 -6.514388498266499017e-02 -6.702919060948620000e-02 -8.567383004036469019e-02 -8.837057813684766339e-02 -9.360355252601790244e-02 -1.041062955832469661e-01 -1.116124000613205186e-01 -1.151235580402040076e-01 -1.279706856127611758e-01 -1.307502927802795811e-01 -1.327098090013912879e-01 -1.439297767637189862e-01 -1.475167251853388428e-01 -1.478211058682590284e-01 -1.584856927670199589e-01 -1.554351982393127329e-01 -1.596979762565825800e-01
2.505744079757651122e+00 8.453138071422688915e-02 1.018804026767836934e-01 1.151352472555438322e-01 1.223403099259063320e-01 1.340875944852950030e-01 1.409837119448717757e-01 1.461743847416767383e-01 1.559674753522556356e-01 1.563066052986487320e-01 1.553335906545746103e-01 1.542448201371121319e-01 1.535790936252241501e-01 1.539832324227501104e-01 1.551044610423074066e-01 1.559810617329966120e-01 1.558424034049950557e-01 1.534944567489145983e-01 1.504487415489936253e-01 1.477856168877690335e-01 1.444625486428763317e-01 1.411923808561337534e-01 1.384564097742735089e-01 1.362857948036159395e-01 1.323891880457456482e-01 1.271776492555485305e-01 1.236594468186891504e-01 1.195470855987340320e-01 1.159139787177009828e-01 1.104612604810828319e-01 1.029928281935098416e-01 9.629951745730080948e-02 9.175882471033201815e-02 8.490443871077671401e-02 7.636217920320503838e-02 7.129700535297958663e-02 6.399456820339050056e-02 5.512692324516122594e-02 4.771481055189906451e-02 3.973715338743052938e-02 3.342775228954777272e-02 2.588394236265697396e-02 1.981565973183252449e-02 1.140349165727200242e-02 6.623713782906883243e-03 -2.388691771400972257e-03 -1.468618275432386454e-02 -1.917018110974457595e-02 -2.717730963805692693e-02 -3.712620072148992145e-02 -4.605659664914018431e-02 -5.887439544675696079e-02 -6.158189623098148796e-02 -6.981066095934217175e-02 -7.746011312613657052e-02 -8.689237825581890007e-02 -9.275167314349465342e-02 -1.008172315448188361e-01 -1.120615691615802628e-01 -1.130271338319243091e-01 -1.220275155101861742e-01 -1.277268842203583554e-01 -1.340148257528251119e-01 -1.361989998703015126e-01 -1.453008528798031274e-01 -1.488481172135325548e-01 -1.556053580460845243e-01 -1.502584813320692880e-01 -1.588960865966375924e-01
2.517720156665702369e+00 7.193365692406777923e-02 8.457458642536756777e-02 1.041090035549412929e-01 1.196092755243523403e-01 1.355772046667770292e-01 1.457812761181141170e-01 1.531896663686896642e-01 1.583563337188636511e-01 1.584580376915413202e-01 1.589627565390175079e-01 1.588244079407789555e-01 1.586072546950581252e-01 1.591888635860338741e-01 1.598179171090273187e-01 1.599385526377293254e-01 1.593517142874343040e-01 1.581983907317956739e-01 1.560993796312244719e-01 1.529565471748637606e-01 1.501591814405958958e-01 1.461873220852566990e-01 1.422042281682357745e-01 1.394133923474080439e-01 1.367499298610577452e-01 1.332189699766267721e-01 1.288269698129116680e-01 1.230885771181664257e-01 1.168878933505959894e-01 1.121479834839642226e-01 1.063182884367811915e-01 9.945032062665887240e-02 9.479570729411516961e-02 8.830404023295077010e-02 7.951737742361598971e-02 7.238853438263993800e-02 6.936494164854475897e-02 6.278720253493558223e-02 5.321650053262478447e-02 4.593131954751786955e-02 3.750067117025408792e-02 2.781564839579196702e-02 1.870555026420100617e-02 1.124832208502926124e-02 2.258742537156385125e-03 -1.574533615247775608e-03 -6.028537611419464148e-03 -1.811628477400628601e-02 -2.832671177137177990e-02 -3.595453949845868469e-02 -4.475897617842402448e-02 -5.220629631586998914e-02 -6.320646983103760108e-02 -6.619655401872741318e-02 -7.539306306241508326e-02 -8.170635455681969639e-02 -9.046239569021190252e-02 -1.004663304698975579e-01 -1.039672570810729751e-01 -1.120591645882472592e-01 -1.198771120766158049e-01 -1.249063927525966150e-01 -1.323777745764980751e-01 -1.374994420517069438e-01 -1.474613299406352940e-01 -1.479998455658645407e-01 -1.519684842997455487e-01 -1.580870788077173295e-01 -1.562503562105650445e-01
2.529554502859643783e+00 6.540738258650727333e-02 8.441766188776712865e-02 9.801525487194713560e-02 1.184906280117537514e-01 1.323085181697047363e-01 1.481573745847933887e-01 1.559646827097939670e-01 1.603639866447333917e-01 1.624032949166209217e-01 1.638276423052944797e-01 1.646187616874733861e-01 1.650937715943533446e-01 1.656405830243085908e-01 1.653954814582065669e-01 1.645966846823739560e-01 1.637710703591124806e-01 1.612623932333976384e-01 1.576843465277711076e-01 1.552346040295974339e-01 1.548798289007670137e-01 1.532573189814616932e-01 1.491259414549209461e-01 1.450695990704314320e-01 1.419501614963264435e-01 1.373742274946274655e-01 1.329666613815798926e-01 1.291353943554088002e-01 1.233228669817305612e-01 1.169880918703234129e-01 1.112697837188909161e-01 1.062243781919502000e-01 9.879700286576430235e-02 9.254404089815118639e-02 8.449169835567336972e-02 7.860393097942590390e-02 7.070017796228940388e-02 6.346272565038206526e-02 5.513029865124646767e-02 4.764533571863308059e-02 4.091208909281097983e-02 3.228345822967201850e-02 2.560500605491232082e-02 1.612843413432758777e-02 6.306760197278625524e-03 2.717958178235305774e-03 -7.361102056369364481e-03 -1.903166902075623113e-02 -2.608119314993352644e-02 -3.255638408439144593e-02 -3.853885868174281720e-02 -4.514238787761554184e-02 -5.665501229876303974e-02 -6.558445867075754498e-02 -7.694476225474185249e-02 -8.270349960842063308e-02 -9.556552796211376100e-02 -9.650275019955191491e-02 -1.016612986762208681e-01 -1.114546933101885906e-01 -1.177693658553968653e-01 -1.187222213650755420e-01 -1.291335112356915560e-01 -1.315877054276022029e-01 -1.408256122377373187e-01 -1.439177562390014931e-01 -1.471979369135369975e-01 -1.516277040329096770e-01 -1.573210312210839845e-01
2.541250433761693017e+00 6.081537415354555665e-02 8.487332179443288216e-02 1.064414445206151028e-01 1.249546881278416205e-01 1.378158624429342005e-01 1.499954258469346213e-01 1.579276330595571487e-01 1.658315916222870834e-01 1.658082529698369501e-01 1.645302332690715963e-01 1.630384319578005448e-01 1.626882188858915779e-01 1.632999182692058682e-01 1.638885209887382399e-01 1.640060473127034624e-01 1.641258923748845910e-01 1.645072185730445113e-01 1.642083184906421300e-01 1.621521508048306692e-01 1.593208505496504779e-01 1.557851255164792448e-01 1.525480385816709583e-01 1.501072810754698339e-01 1.479524361955242839e-01 1.446746705664436472e-01 1.398832926365820573e-01 1.343309140316087391e-01 1.285386051371224803e-01 1.229650291959741154e-01 1.172945224500689249e-01 1.122239493199315569e-01 1.058464584073823128e-01 9.935118249473792740e-02 9.203136955570077882e-02 8.363277116406832301e-02 7.429038622200064002e-02 6.487112064714460613e-02 5.921221461454272833e-02 5.008987795584735753e-02 4.133233706838204680e-02 3.357972381878301937e-02 2.784434053568779488e-02 1.744053127583949231e-02 1.367971588859495831e-02 3.392012346325288998e-03 -6.099730011377345502e-03 -1.247949013856988927e-02 -1.950354186919249846e-02 -2.810023338368856233e-02 -3.798224898411528550e-02 -4.666275007656504187e-02 -5.374921862254614102e-02 -6.401667612005783325e-02 -7.373758283337196462e-02 -7.853896692268899637e-02 -8.312314075999954754e-02 -9.334108863565979131e-02 -1.027536601429225038e-01 -1.066673265755171962e-01 -1.156899896571545044e-01 -1.279690843706550452e-01 -1.279672484261982490e-01 -1.304772789646496678e-01 -1.328516459584604958e-01 -1.423311422999694043e-01 -1.537744257711493590e-01 -1.564281492572870691e-01 -1.579340790243937975e-01
2.552811149804171009e+00 4.408349273715134187e-02 8.411489736282282137e-02 1.059699401924298623e-01 1.251984077276660778e-01 1.406283777766853260e-01 1.519080607848174169e-01 1.660707196863598356e-01 1.662952499061941536e-01 1.690667048472190293e-01 1.705943236410019659e-01 1.706214595982343818e-01 1.706544958496276354e-01 1.709405658924603999e-01 1.714500017542202603e-01 1.718284673756737269e-01 1.721237382238884339e-01 1.709636717265154704e-01 1.683229338004754161e-01 1.658366380292814746e-01 1.635957452379943888e-01 1.598804071705029750e-01 1.552016757764022592e-01 1.525156121548866817e-01 1.508118272434443574e-01 1.474610501421167452e-01 1.414934533024252705e-01 1.343401551867017263e-01 1.281625791313596441e-01 1.227709881316479124e-01 1.186542716284226945e-01 1.130763849406734162e-01 1.058259234534140308e-01 9.847542611435562698e-02 9.041123653079261024e-02 8.439281659041010519e-02 7.646358087774289547e-02 6.968937551438969535e-02 6.464708915411152002e-02 5.656166691243875305e-02 4.618057239879331394e-02 4.020546805164984527e-02 3.293834710101403024e-02 2.416552174515033957e-02 1.863315327407210828e-02 1.031196593829707478e-02 -8.393124235328858901e-04 -9.129553483482275369e-03 -1.813977538363311173e-02 -2.348681917898079105e-02 -3.670151710104703480e-02 -4.407026024775584361e-02 -5.516416130438000359e-02 -6.346410116663667167e-02 -7.102147603335981496e-02 -7.809829308433111072e-02 -8.587264067419060620e-02 -9.235818205397962333e-02 -9.852676291977333078e-02 -1.038503770754986150e-01 -1.119127313375024441e-01 -1.194622054497662678e-01 -1.232092560377017476e-01 -1.326548264209989891e-01 -1.379632206561167418e-01 -1.422545012158111244e-01 -1.452101844563570832e-01 -1.507205693344552400e-01 -1.573279068183449647e-01
2.564239741686425322e+00 3.978338515673237458e-02 7.571084563026941883e-02 9.906097750156854509e-02 1.241340757810854983e-01 1.449410346738015942e-01 1.609112788422661089e-01 1.664684346989304675e-01 1.760792326314420397e-01 1.768065130802209117e-01 1.777582003546429035e-01 1.790196467366388100e-01 1.786098679198059869e-01 1.768564483478927696e-01 1.750964953963261295e-01 1.731279539375592258e-01 1.724937993727563013e-01 1.731482608320787930e-01 1.720762912364005859e-01 1.689961021968051924e-01 1.667706287670054077e-01 1.645085771880717140e-01 1.620727077868336086e-01 1.592834609937927581e-01 1.565623642617630928e-01 1.536140617527969043e-01 1.486492847387205773e-01 1.429109935803783427e-01 1.364746572568704686e-01 1.297924573495382317e-01 1.244434119257415011e-01 1.194164045912135402e-01 1.119861969348237840e-01 1.040353372758172495e-01 9.649602960715626676e-02 8.932950418775836843e-02 8.133476726941345214e-02 7.314750795826925611e-02 6.793111948078119078e-02 6.374053896059968249e-02 5.282105764260409952e-02 4.422870771363596187e-02 3.707624258334144690e-02 2.951562842139138915e-02 1.950698291140809740e-02 1.163194911580404077e-02 1.365829551173429208e-03 -5.471846399551992014e-03 -1.357429439410770891e-02 -2.356798536823612178e-02 -3.036328399738303166e-02 -3.991398032743205537e-02 -5.129742517341859265e-02 -5.793699304308490977e-02 -6.520588241626580628e-02 -7.399151083884036861e-02 -8.143654096852283308e-02 -8.871713139833611872e-02 -9.529931590722758028e-02 -1.018398406005226048e-01 -1.118322198901533504e-01 -1.135776951672949758e-01 -1.209972844880848608e-01 -1.220849716812838354e-01 -1.386153671893295414e-01 -1.458139746066844655e-01 -1.433815144457354918e-01 -1.481234627995115793e-01 -1.526356012852612964e-01
