logk z350 z325 z300 z275 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-0.0878767792996088 2.1049762832695162e-05 -4.023949239699472e-06 5.881388937068112e-05 9.550803627582766e-05 0.0001628301140487634 0.000219195263734574 0.00017684644310523402 0.0001126202764071188 2.6595952537746174e-05 -0.00032761429414334526 -0.0007187993351457305 -0.0013146817102792203 -0.001687321705982137 -0.002385350361550736 -0.0030002058020967073 -0.003666167260690493
-0.055692097447330974 -4.1405255300193815e-05 -6.197739619799976e-05 6.377306677980704e-06 5.1033951820938775e-05 0.000124525488224144 0.00018222050536129396 0.0001335336041078606 5.8817461219504425e-05 -8.336692877489932e-05 -0.0005096561697017001 -0.0009290780178946627 -0.0014741166286890946 -0.0017432124635714565 -0.0023933761086811773 -0.003044267070725277 -0.0037096894507207376
-0.025728870778453743 -8.011650096203733e-05 -9.650047358658846e-05 -1.4414212934469436e-05 4.38464196698121e-05 0.00013852606454135033 0.00019797537763294445 0.0001455190714515533 3.622582913058024e-05 -0.00015131267624577118 -0.0007334564686754372 -0.001398979546959615 -0.0022112111370165433 -0.0026054689199377376 -0.0034315120786012083 -0.00413760655117378 -0.0048371705719893795
0.002299829781751376 -9.168054500173268e-05 -0.00010933084064903641 -2.5410023524811885e-05 3.208589392352633e-05 0.00011515669962542596 0.00017093431496320276 9.810283985374471e-05 -1.512384027430538e-05 -0.00020526214220653903 -0.0007963298677837856 -0.001419025874125429 -0.002254811279089562 -0.0025683206372096165 -0.003320551475715255 -0.00397777086320311 -0.0046519055634831885
0.028628788833546272 -0.00010346115047520905 -0.00011136107365025693 -1.3205238084876402e-05 4.8480634406677036e-05 0.00011981028833149485 0.00014754562396452866 4.071523868558116e-05 -6.976407923340275e-05 -0.0002559921365209532 -0.0009811650318874968 -0.0016476695932122242 -0.0025592626464373018 -0.0029502820269279775 -0.003860205652556783 -0.004640059621778277 -0.00537676363624918
0.053452390629195976 -0.00014436566157060302 -0.00014240813811630147 -3.355514885792054e-05 3.805197781884914e-05 0.00011052861899107813 0.00014509436467261667 1.602417001851513e-05 -0.00016915597232053527 -0.00041940213525925484 -0.0013122481344553592 -0.002093109877482167 -0.0029053580990213317 -0.003111925702892279 -0.00398396093760263 -0.004731740010939959 -0.0055551512142631215
0.07693346626815963 -0.00015327004386878312 -0.00014421913117168678 -2.0720737545180198e-05 6.554326363850598e-05 0.00016423955396391348 0.00018925430847397987 1.1885754479033666e-05 -0.0001698664497151109 -0.00040704503395374935 -0.0013468514303113662 -0.0021624630427589846 -0.003207513756491626 -0.0035842706763077946 -0.004607026833147932 -0.005315490001906331 -0.006002938311933562
0.09920987734986494 -0.00019036066539881186 -0.00017952222537551428 -5.013210694290949e-05 3.318812283498364e-05 0.00010967490029354714 0.0001356897766555248 -7.502685108154042e-05 -0.00032804979717883744 -0.0004977948370626198 -0.0014699110176313215 -0.0022413800059544794 -0.0031388986832277736 -0.0033910170476710777 -0.00437224462098417 -0.005080533486142432 -0.0059808118593825494
0.12039915831691626 -0.0002472543397461587 -0.00023092915805324117 -8.974776900560463e-05 1.191758962414561e-06 8.477269530810171e-05 0.00011256347508161528 -0.00012334178511878976 -0.0004343521362445927 -0.000603168100767291 -0.0015346523290348721 -0.002257149315342839 -0.0033030782971892932 -0.0036486552922138323 -0.004779913638504675 -0.00544054831918766 -0.006033971739197469
0.14060255936626673 -0.0002605487358629067 -0.00023883415830105062 -8.298129388180317e-05 2.1177648693878142e-05 9.518509948393902e-05 0.00010475330999495796 -0.00016616812105294868 -0.0005850416557468733 -0.0008323536465324743 -0.001793897479245207 -0.0025324487627273002 -0.0034875897514312333 -0.0036723837389474752 -0.004695431510610645 -0.005246218878531449 -0.0056412343131310855
0.15990769816953163 -0.0002922287158213156 -0.000245391622787509 -6.187698652840956e-05 6.553609848627872e-05 0.00016630412432272772 0.0001562423764934034 -0.00015341054184487787 -0.000624982878351107 -0.0008698602101075594 -0.0018120461957236334 -0.002523361493640563 -0.003670314061626448 -0.00402499964115576 -0.005186803409406492 -0.005822219260733492 -0.00574657540229984
0.17839111763748042 -0.00032100084942926645 -0.000268036693709835 -7.058396227902443e-05 7.092533644003144e-05 0.00018891378406245157 0.0001629835115299005 -0.00013068849735573524 -0.0005792306700563119 -0.0009791174643200948 -0.0020530892743545405 -0.002864017757008546 -0.0034474926899783595 -0.0035231235929027837 -0.0048504503411141995 -0.0057286184746961205 -0.005941847283962378
0.19611986962188743 -0.0003887041556167652 -0.00032938595957502194 -0.00011436127411668908 3.7752253972700306e-05 0.00016720765650211913 0.00013455164341086601 -0.0002010034253156352 -0.0006751753159828642 -0.0009933886888641506 -0.0021508653968181197 -0.0030870270277684607 -0.003888698733609636 -0.003883428091815311 -0.004901639688232394 -0.005553863175872653 -0.0054885080422491265
0.21315322168130413 -0.00038989196137369307 -0.0003178658625356983 -9.69716943728841e-05 5.9843983207688364e-05 0.0002019377118465695 0.00016426789650272867 -0.00022908638024913321 -0.000823307269350612 -0.0011889926054734982 -0.002265203717118116 -0.003206971629783153 -0.003746280722517556 -0.0036355104108411135 -0.004786677365600176 -0.005551325907637704 -0.005805293945012433
0.22954362408483545 -0.0003968934321600108 -0.0003177012373261031 -7.915241358268964e-05 6.732357787625476e-05 0.00017949265860622398 0.00013593791745951763 -0.00028949815272067417 -0.0008181808422616257 -0.0012503724115473735 -0.0023858786912424354 -0.0033788199138263223 -0.004098678487346051 -0.003910120744327178 -0.0047475725967335595 -0.005087942624955218 -0.005542898188874166
0.2453379031538012 -0.00036704397448520515 -0.0002682108722362352 -4.549827189163749e-06 0.00015555364156224995 0.00024220406185402533 0.0001732612827443737 -0.00024694169077913965 -0.0007885478445939921 -0.0011822905793906105 -0.0023211569992541256 -0.003265899234894589 -0.003705469187203442 -0.003329374803641478 -0.004709241681004658 -0.005213212573929615 -0.005720648002486894
0.26057785694204405 -0.0004431210983318712 -0.00032085901828065113 -2.560738569457889e-05 0.0001347846832303322 0.00023189555896152694 0.00020300589122863345 -0.00030588332462618803 -0.0009684974997870073 -0.001254987375518432 -0.002462247823525487 -0.0035056199786228513 -0.004175964373870965 -0.0035721499904562207 -0.004897548664649458 -0.00507978119979333 -0.005393480400245367
0.27530112488552744 -0.0004773178269560437 -0.0003554055723880821 -4.8059910130470915e-05 0.0001443077064087726 0.00027615837788488206 0.0001855941840665879 -0.0003946389292596062 -0.0011067011492921 -0.0014319190810878125 -0.0024528905431476303 -0.0032536045044281973 -0.0036694509649527005 -0.0029919301780922756 -0.004604815051532741 -0.005014012318366594 -0.004934820672565586
0.2895415521085051 -0.00045281647857301074 -0.00032725753571236625 -9.535744868006345e-07 0.00020180384174544596 0.00023421353526994324 0.00017102540731630237 -0.0003514093634830501 -0.0009891071329036316 -0.0013407563947871268 -0.002551400232086304 -0.0033250430883775936 -0.003778532368580865 -0.0029251361951873017 -0.0044784340726392365 -0.004633282191422648 -0.0037641917577427987
0.30332984704576865 -0.00042299410182513876 -0.0002916788464505814 2.011035321165349e-05 0.00022482444514028633 0.0003003242481514344 0.00020919873654298498 -0.00034652692201215954 -0.0010912428261846676 -0.0013757337629208624 -0.002556777743782927 -0.003302365349244029 -0.0034308211020133857 -0.002187550877314015 -0.0036797030135017447 -0.004244891710021588 -0.0034200290490298117
0.31669381842194794 -0.00044541805968338914 -0.00029056851253640454 7.345400087459573e-05 0.0003160517730903611 0.0004059649387012788 0.0003030805400989545 -0.00027705822944925414 -0.0009909549871630588 -0.001293691150980701 -0.002492078100922612 -0.0030346082895147844 -0.0034960782092701404 -0.0023732816834863605 -0.0034472930465200887 -0.0034472901745081423 -0.002932407736883557
0.32965878449752745 -0.00038958941985317786 -0.00021445083996050746 0.00015979353063607358 0.00037987766197853566 0.000443496552982515 0.00037444275590030497 -0.0002726874959984281 -0.0010319889743467937 -0.0011134877115678379 -0.0023320386815254826 -0.002848554512113455 -0.0029147461520564167 -0.001805739428400457 -0.0031568110493858667 -0.0037059700063298224 -0.003284415210361085
0.34224792109900853 -0.0005111174211834535 -0.00031533107864246664 9.961779521201636e-05 0.0003769751283781185 0.0005393732109494798 0.0005006494441709881 -0.00022211211217419127 -0.0012010252617594647 -0.0012525317672324784 -0.0024524810169311993 -0.0031594250635957857 -0.003202055353488476 -0.0016516207302650812 -0.002814024720120176 -0.003218293715368031 -0.00306337848335881
0.354482367093146 -0.0004331837798200581 -0.0002366863185393704 0.00018032704526021654 0.0004624491568492215 0.0005689920533482322 0.0004954396989561628 -0.00018269016491516974 -0.001175250074094461 -0.0013475803772226692 -0.0027655850051555428 -0.003266962624131252 -0.0034224893766807594 -0.0019089016757476394 -0.0026745649129451964 -0.0027159021590029064 -0.002318579800046284
0.36638159921448976 -0.000488931054778719 -0.00027639465039215193 0.00018083733166978557 0.00048676338445766837 0.0005107813922260646 0.0004942150004810173 -0.00012017052210527916 -0.0010836469238816777 -0.0012881607640162134 -0.0024402767035587897 -0.00282549251302536 -0.0027122099929006594 -0.0012872055941569075 -0.0023085173416522585 -0.002556100593633424 -0.0021652702641714013
0.3779634619321408 -0.0004530943025414086 -0.00021594242767240704 0.0002543243498165534 0.0005762039924826703 0.0006311671210907496 0.0006448004422524047 5.022977499785479e-06 -0.0010360403123088236 -0.001065792240503573 -0.0024222913266628773 -0.002993593574216713 -0.0030936387862799514 -0.0015857060388547583 -0.0028352098704849194 -0.0025528033810727144 -0.001776800710543938
0.3892444807369854 -0.0003578811718149965 -0.00013543558842506358 0.0003348442125947031 0.0006730264755968176 0.0006703150193120044 0.0005681851746699852 -6.770248838714227e-05 -0.0010322002532977181 -0.0008228813309059009 -0.002317785811235812 -0.002875819640250748 -0.0031568337414111087 -0.001418889439612884 -0.002422879271537447 -0.002027499096247391 -0.0014732952331515821
0.4002398557338179 -0.0004160924266672624 -0.0001554805845611077 0.0003841980783884895 0.0007792221981726742 0.0007608926044749437 0.0006622954988564682 -3.75744543768164e-05 -0.001009811014252525 -0.0006911849180963931 -0.0021103846509246808 -0.002988971249899915 -0.0033825236749115703 -0.0016607800899898042 -0.003070708987365571 -0.0024644646335543197 -0.0015165470746233394
0.410963729133409 -0.00038384296025216046 -9.394583640712533e-05 0.00047751642182993674 0.0009268121329928753 0.0009268029836699198 0.0007431556086161633 7.25363534161519e-05 -0.000993261084035952 -0.0005932143246566372 -0.0017818805332895313 -0.0024750578362034807 -0.0026424203325115703 -0.0007667663559193886 -0.002445715981469809 -0.002107757948881173 -0.0010001252208993382
0.4214291539808975 -0.00039264173834835896 -0.00012107977118638448 0.0004219851901979427 0.0008444233422584851 0.0009583560174155583 0.000829146826477216 0.00016407341048993231 -0.0010250980326732884 -0.0006639417195012829 -0.0016002649985572162 -0.0024883870020348305 -0.002057000927666947 -0.0002973646596275484 -0.0022918353052476226 -0.0022329418201481933 -0.00021281920088637987
0.43164832681708115 -0.0003350454569252385 -1.9421707741215374e-05 0.0005679054023843771 0.001017138948861253 0.0011384130834161915 0.001042578369256899 0.00035820577952110094 -0.000759058540359022 -0.000524421567544575 -0.001337796012374379 -0.0018346024255483453 -0.0023800823149902864 9.414869835007065e-06 -0.0018422216951360462 -0.0016239696785568562 0.00032781441286571265
0.4416325393211312 -0.00025918180452285294 6.643868659952699e-05 0.0007022488948316909 0.001148595934102595 0.001247881486648756 0.001070138344214864 0.00037909727928854764 -0.0006788192788051324 -0.0004520161006923784 -0.0011869405587255945 -0.0018345622020983262 -0.00229243861762767 0.00015104460891072688 -0.001661383619021019 -0.0021753083212550754 0.0002845493724256577
0.4513923839412086 -0.00017573455914878043 0.0001863723319262857 0.0008325818268807432 0.001297628781974108 0.001397211229679948 0.0011688408623940628 0.0005594153767262592 -0.0003472960711146321 -2.8308050215717117e-05 -0.0010677397985255886 -0.001791797425234273 -0.0016762668856991046 0.0009223751592657853 -0.0008580285397932275 -0.0014477143473179432 0.0010870650267254412
0.4609376938335128 -0.00023635636150228206 0.00015686781156800398 0.0008733497815711889 0.0013906893267269767 0.001518371512145593 0.0013344254676441636 0.0005647164553573058 -0.0003965744083164917 1.4885932881469046e-05 -0.0011654002594018444 -0.001409296827896286 -0.0023808379409618425 0.00030569562397598886 -0.00023169389371377103 -0.0011068295354195823 0.0008608307595060914
0.47027772712115534 -0.0002115965114918184 0.00020796502851641374 0.000970520488185901 0.0015222193835784507 0.0017069037280646611 0.0015580211542405996 0.00080256950940315 -0.00022903524744622027 0.0002500446026273324 -0.0008640656225381071 -0.001254178239110351 -0.0012140831700229227 0.0008164509664787261 -0.0004495933717481455 -0.0007891238296751338 0.001345371947306059
0.47942109890143797 -4.371097423759041e-05 0.00037626176768083895 0.001115629035640595 0.001636418942511835 0.0019001018030355844 0.0017618026757545522 0.0009676213532636241 -3.935065917336882e-05 0.0007595190002051631 -8.943068521943831e-05 -0.0008611950125067557 -0.0010959040447648372 0.0008677294296444055 -0.00010933077475707163 -0.00045659532315710976 0.0012041164320931344
0.48837594831355924 -0.00012317643560356774 0.0003485744270983787 0.0011870963083583505 0.0017570431500569304 0.0019404320674581085 0.001703516312929281 0.0008244462079672375 -0.00020846817307189239 0.0007322282356035307 -0.00046205395820525877 -0.0007351404465108745 -0.0008120593843024472 0.0009821407534322305 -0.0006080437304367082 0.00023550909209434288 0.0013385264377453127
0.4971498791098913 -2.4642125536752165e-05 0.0005029060908638118 0.001385660039788928 0.0019425388342527016 0.0022426933433486894 0.002074210628126411 0.0013163735624619846 0.000248715773454196 0.0011888823908983903 -0.0003593433446637036 -0.00041932267302412566 0.00024785599688162744 0.0018980001087369864 -0.0004680674966363813 -0.00020213430257272442 0.0011143433541301617
0.5057500435532087 -2.111449257329487e-05 0.00048717806981173685 0.0013748601699630685 0.0020342778276427765 0.002438987732597004 0.002176165109665683 0.0012507668625221246 0.00022528315091784778 0.001464602724533927 0.0001726370793103965 0.00011107355854043509 -0.0007019729518924783 0.0012825277264767025 -1.3347579398479037e-05 0.0009650661859905374 0.0006442807845206454
0.5141832173452854 6.841883838737186e-05 0.0006405005337365803 0.0016088312835896156 0.0022695992755876575 0.0025721502775083076 0.0023175291974005165 0.0014441980997533504 0.0001836992205633274 0.0013170860842835563 0.0005453287590782538 0.00031573999139140034 -0.00024277570147218297 0.0022952030217537485 0.0003201456088136397 0.0006684558202805573 0.0003360905202960393
0.5224557362889125 0.00011743523740753034 0.0006393356630324611 0.0016162562066131241 0.002344286197642715 0.0028642199868188574 0.0026393392918335344 0.0017088709913598854 0.0005272132903015817 0.0017748456938965582 0.0005073428335705659 0.0012733424453618611 0.0005651098390782295 0.0026672939783187726 0.00012040620739104035 0.0009300494012963852 0.0010436644385287761
0.5305736325488377 0.0003345448500014138 0.0009048395146030784 0.0018790952645084311 0.0026242434592602727 0.0031732499418198794 0.002958290431003758 0.00211571091970984 0.0009148590663419578 0.0021569482769727725 0.0009399434304349137 0.0009428826321236194 0.0008001376302829786 0.0028533251100603604 0.00023277733985631777 0.0008553814182565843 0.0008727616286939108
0.538542555471011 0.0003563787190735552 0.0009597583567844616 0.0020241687501309567 0.0028148232323951332 0.003455383530269117 0.0032690433513871704 0.002366571764469691 0.0010674638687185123 0.002652409224035015 0.0012196793372060922 0.0008027787931334682 0.00031334813265036397 0.003109011653518315 0.0006174102743318557 0.001197187463124692 0.0015011984179243776
0.5463678988177824 0.0005159437962774015 0.0011222564711696069 0.0021738473159117096 0.0029109470026358357 0.003442710431728201 0.003393485674903739 0.002699876801076239 0.0014096006036897748 0.0027966991045136895 0.0016069888800536248 0.001073088548911117 0.0007912531338033553 0.0037188282116955847 0.0012307217456779668 0.0013070926383370487 0.001215520699528227
0.5540547209878222 0.0005553323643268607 0.0012439411065418811 0.0024479467666714124 0.0033429687674721748 0.003955164010503798 0.0037880112008913287 0.003111423024832246 0.001631293661816942 0.0035305387250649024 0.002311073572469078 0.0019619067144725022 0.001267011753090813 0.0040220731256632985 0.0013848712244992718 0.0019422023635841923 0.0015481682062570403
