logk z300 z275 z250 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-0.7246988751144725 -0.00011462089992337226 -0.00016137983107927437 -0.00020427765759554805 -0.00026747960359704425 -0.0003564639251110598 -0.00047657110105541996 -0.000631360679390847 -0.0008226481582572123 -0.0010466168823308716 -0.001283061857808078 -0.0015065483658897455 -0.0016016828906065415 -0.0016877860525876683 -0.001754186762047866 -0.001795881279470658
-0.6899367759445031 -0.00015240760931966413 -0.00020477749475869978 -0.0002558057356952383 -0.00033100246344838264 -0.0004374007266093347 -0.0005814285805016885 -0.0007646851969640943 -0.0009909167308178612 -0.0012524050027958467 -0.0015312964629319477 -0.001795715934348093 -0.001905078725490482 -0.0020005543172345935 -0.0020750904295078003 -0.002131241689483861
-0.6577520789009915 -0.0001412177975484719 -0.00020078966883437332 -0.000261810408538516 -0.00035110088422644496 -0.00047688510157173895 -0.0006473755596481803 -0.0008649085554571719 -0.0011289593039207403 -0.0014295526327338694 -0.0017462044191625193 -0.002034818362480259 -0.0021535271607099173 -0.002251711819409889 -0.0023114475790312478 -0.0023495587392990294
-0.6277888621064162 -0.0001351507834041571 -0.00020042625049080005 -0.0002703687530592531 -0.000372713201184885 -0.0005163028399773579 -0.0007094574044223127 -0.0009577706360293208 -0.0012553274486916501 -0.0015918893275628284 -0.0019503264611151446 -0.0022859157622532452 -0.002432654494629043 -0.002555707223927405 -0.002644578266009797 -0.0027194256966178968
-0.5997601442661822 -0.00017226813646520396 -0.0002461689833686136 -0.00032741285976353127 -0.0004451743321986475 -0.0006087358292172731 -0.0008269355531937067 -0.0011015585175856851 -0.0014274224166827155 -0.0017894669155760852 -0.0021741369486373376 -0.0025331668021379974 -0.002687577430301853 -0.0028234283862307525 -0.0029191306495778757 -0.002998737901292653
-0.5734311943626382 -0.00016542369481546237 -0.00024705546336367386 -0.0003388739984901738 -0.000472496546813444 -0.0006584540524685449 -0.000905271727606104 -0.0012191304025846049 -0.0015938126560705239 -0.002010960867428236 -0.00245190782037024 -0.002876914931407979 -0.0030541297338990826 -0.0032043194510536846 -0.0033172339877619484 -0.003418092000245371
-0.5486076160587913 -0.0002218784722255431 -0.00031228490185381945 -0.0004177855380996662 -0.0005714705605846014 -0.000784817654831025 -0.00106887161428741 -0.001425339942258829 -0.0018500357346517404 -0.0023243375949843423 -0.002826184863840799 -0.0032739497039168956 -0.0034463563208003544 -0.003594705913557065 -0.00369435592714252 -0.003787785830418198
-0.5251265250598027 -0.000252446264545702 -0.00034791503535799465 -0.00046066768399154347 -0.0006256111566001705 -0.000857155626404719 -0.0011682296505274375 -0.0015542715186797975 -0.002012434060565973 -0.0025195167835905447 -0.0030344250204610164 -0.0035017895571429463 -0.0036865071514289843 -0.0038510447456791322 -0.003973855703667271 -0.004101585579132268
-0.5028501208901087 -0.00021990479160837804 -0.0003297081507490484 -0.0004607851560758854 -0.0006496610072861546 -0.0009096255646995554 -0.0012551056119785393 -0.0016903640537044718 -0.0022046955729500242 -0.002772743877954899 -0.0033580931068972163 -0.003887413577622498 -0.004096577640680197 -0.004271294967752473 -0.0043817980082643294 -0.0045088040229364764
-0.4816608264281781 -0.00024410004743740743 -0.0003619271521572727 -0.0005065116196962967 -0.0007160252532194684 -0.0010068633341652647 -0.0013934539360523968 -0.001881104597329207 -0.0024587594858116266 -0.003089444443515234 -0.003719053360975669 -0.00428849114807957 -0.004510932374993837 -0.004698114065919373 -0.004816439551488883 -0.004938995427407614
-0.46145744452898896 -0.0002837780041500417 -0.00041345009848055124 -0.0005740442998773634 -0.0008051752650400472 -0.0011237576949110293 -0.0015447035278903915 -0.002067988187733392 -0.0026874625654479505 -0.0033633966824640964 -0.004051771155401214 -0.0046616125743850585 -0.0048881255713653 -0.005068348189971979 -0.005171371130759982 -0.005299221978963076
-0.44215228113754146 -0.000271046716699778 -0.00041473035738269845 -0.0005938753712326687 -0.0008500118366095944 -0.001200531936180794 -0.0016595217734975778 -0.0022300844533086036 -0.0029030641871155547 -0.0036402783105104314 -0.004372252690139798 -0.005001766448500369 -0.005225536632444562 -0.005400802015248445 -0.005496309090448965 -0.005616653964412359
-0.42366887945049136 -0.0003109459820651484 -0.0004654822195394182 -0.0006597413171649296 -0.000938833263857559 -0.001324012348690629 -0.0018305365834635926 -0.0024598977857913083 -0.003207676006678782 -0.004025612830249307 -0.004836640545383926 -0.005530562261221928 -0.0057729574113361696 -0.005950702122286836 -0.006032748359555031 -0.00614224983051266
-0.40594011617646586 -0.0003422011745196326 -0.0005076357692782435 -0.0007169492168367493 -0.001015533203193014 -0.0014269875802535661 -0.0019681471355133652 -0.0026369410203196044 -0.003427520589025231 -0.004284373042264788 -0.0051455735690249605 -0.005903951011547459 -0.006159903457617903 -0.006341183019820665 -0.00644264592475611 -0.006569894291886083
-0.38890678028052184 -0.00035148651226533446 -0.0005340077069206848 -0.0007667712819347521 -0.0010977640873423885 -0.001548826068415145 -0.0021378628760975534 -0.002866807360923713 -0.0037076284566786126 -0.004595918006301616 -0.0054779473652979485 -0.006272389409088825 -0.006557670682474489 -0.006768682138463132 -0.006865115524438676 -0.0070091575588940545
-0.37251635700311003 -0.0003605276132438336 -0.0005609735427953231 -0.0008194346689440083 -0.001184425631327674 -0.0016806689772403398 -0.002323880993226237 -0.0031144875232982715 -0.004027009447607508 -0.00500471881876038 -0.00596255312336578 -0.006788417142286359 -0.007064740505914558 -0.00727359447581439 -0.007378289078760564 -0.0075280566946548996
-0.3567220931113122 -0.0004463021441760365 -0.0006553237464024761 -0.0009258255684139498 -0.00131010873590939 -0.0018375574076471672 -0.002530188463394466 -0.0033810889052727985 -0.004366569639243733 -0.00541052490346687 -0.006422535591787301 -0.007297414114969898 -0.007581854732832734 -0.0077845947828320775 -0.007859225146320311 -0.00796365286131166
-0.3414821296190138 -0.0004464402926681442 -0.0006658749999640497 -0.0009524501313045008 -0.0013605482342405428 -0.0019160529050114784 -0.0026395770838416725 -0.0035340603018363874 -0.004571088423401021 -0.005665648565198031 -0.006755164635917504 -0.007662714582263244 -0.007965967218440399 -0.008169783308446973 -0.008237395863164299 -0.008346977645461934
-0.32675886644243496 -0.0005421688481522963 -0.0007840659917967547 -0.0011023128965264237 -0.001553395227475772 -0.0021653624974847965 -0.0029525817338925775 -0.003909679927326478 -0.004986187667754482 -0.0060850943899507254 -0.007151686033924799 -0.008084135987039522 -0.008398511613618627 -0.008627563027310227 -0.008731621951797146 -0.008886824379040063
-0.31251843030073284 -0.0005540436297993568 -0.0008176235250594252 -0.0011637196705030835 -0.0016489665373636444 -0.0022999995507359656 -0.003136511674162418 -0.004155967859209254 -0.005301306607096356 -0.006478107073006325 -0.007648076358070195 -0.008624997687678208 -0.008927961001082629 -0.009119129740019417 -0.009152190050086668 -0.009278673849886135
-0.29873014860220093 -0.00057887446941376 -0.0008586134922982407 -0.0012289344416126864 -0.0017505282105084933 -0.002454937721592563 -0.0033625066573624643 -0.004456942865549886 -0.005687865600433119 -0.006960863386243223 -0.008163625587199479 -0.00916224294099194 -0.009486727316942544 -0.009684224634852431 -0.00969563229280296 -0.009778717507701293
-0.28536618128420993 -0.0005958237489694316 -0.0008935744710118759 -0.001290800191362393 -0.0018501928590363788 -0.0026043528478031557 -0.0035754704832033756 -0.004744379764701122 -0.006049834056068068 -0.007358701958650662 -0.00859378283918887 -0.009665973021133518 -0.00999909543688571 -0.010215782475048632 -0.010250732108419104 -0.010341069951375324
-0.2724012068304349 -0.0006384166075272729 -0.0009559823278977936 -0.0013799581753579605 -0.0019771072224171776 -0.0027802330991444865 -0.0038112260165984253 -0.005052361395060195 -0.006448402912189891 -0.007861072637116547 -0.009170992842880718 -0.010221916555777415 -0.010513544217786708 -0.010676528882949128 -0.01065646088028408 -0.010750001028099976
-0.2598120820781161 -0.0006654965443115081 -0.0010076443254611537 -0.0014620304216145252 -0.0020970747835014434 -0.002948556147718231 -0.004032540512127078 -0.005330115356783234 -0.006787386021663714 -0.008268708830263228 -0.0096182790624661 -0.010691051513514824 -0.010999804388602135 -0.011179837531097593 -0.011161525252082045 -0.011258128611181778
-0.24757762039481007 -0.0006879677812277992 -0.001043530541676683 -0.0015197709989822616 -0.002190736838064269 -0.0030949708569032825 -0.004250335680895846 -0.005634710107796535 -0.007173497261851028 -0.008703953034369464 -0.01006985303568059 -0.011156068630984176 -0.011464756796568732 -0.01161187740463213 -0.01156474098462453 -0.011650310024713917
-0.2356783995859173 -0.0007219860849168556 -0.0011072467627825787 -0.001625958244502361 -0.0023519414098024135 -0.0033234718396789858 -0.004553962851145583 -0.006014028116344631 -0.007633693788834906 -0.009238607144938262 -0.01068966428407628 -0.011847530881596352 -0.012141838354404551 -0.012284067727175697 -0.012227347300150973 -0.012302652968920531
-0.22409652939582156 -0.000791308441497554 -0.0011949627674973037 -0.001738169364766095 -0.0024947774503652443 -0.003504758081075922 -0.004793209286150978 -0.006338463213796979 -0.008046812062078022 -0.009739613759496916 -0.011222394093728749 -0.012350339731332616 -0.012658395167110707 -0.01283310973583352 -0.012789201540885637 -0.012847034490592974
-0.2128155141355982 -0.0008380038163538922 -0.0012664224563894069 -0.0018437949216051246 -0.0026496833700225824 -0.003718699974401113 -0.00507296330285945 -0.006680235855032774 -0.008456037839570961 -0.010200984529667913 -0.011751819893385494 -0.012949721122586131 -0.013244649271467143 -0.013361350834193491 -0.013231105771700741 -0.013207506839522874
-0.20182013213813874 -0.0008913063697590615 -0.0013379617050944732 -0.001936938510259917 -0.002772140983650113 -0.0038894329858638315 -0.005303054572531904 -0.006990837705936054 -0.008853540314423194 -0.01066187407139699 -0.012241595041290862 -0.013419430568015188 -0.01371893132358123 -0.013844195982015518 -0.013693707739869975 -0.013655733667987174
-0.19109626893797904 -0.0009053380728802072 -0.001384850438631417 -0.002027135399673057 -0.002918016061378906 -0.004098332846328509 -0.005580990931781385 -0.007332721547208 -0.00926939972982338 -0.011171999077945166 -0.012801356192927636 -0.013983541462212116 -0.014277229209468644 -0.014374221775006562 -0.014193982195009617 -0.014129978825587834
-0.1806308307641969 -0.000982669224095723 -0.0014807654515191949 -0.0021548754875032757 -0.003096452432613578 -0.004345586117601866 -0.0059156461813239785 -0.007764227915204909 -0.009795904615813 -0.011739388119057354 -0.013408307257313049 -0.01459530622436735 -0.014862795263018713 -0.014902269436010945 -0.014597386165295696 -0.01442145802096558
-0.1704116677257702 -0.0010599258896461508 -0.0015939232534685158 -0.002306228331497656 -0.003287553636336983 -0.004582233245018481 -0.00620796685763357 -0.008115059306477603 -0.010191442974867859 -0.012215308856424332 -0.013975238453718421 -0.015107491505880234 -0.015315462263261562 -0.015353309088756227 -0.015149580403104624 -0.015064560737095384
-0.1604274488650078 -0.0010295565102929006 -0.0015804591886703209 -0.002322790787272368 -0.003353517586240381 -0.004722858799539031 -0.006432760520132283 -0.008420401247018833 -0.010581939700701405 -0.012668743029311758 -0.01440294670602887 -0.01563809475473839 -0.01591064870868635 -0.015970912887214722 -0.0157224614121259 -0.015592014535532989
-0.15066760738675375 -0.0011461978490910577 -0.0017271564002106976 -0.002510831341597382 -0.0035888132277388813 -0.00500996243093806 -0.006782584977147752 -0.008849135348337471 -0.01111014156504351 -0.013294127634410393 -0.01511115193499869 -0.016339321294125787 -0.016575569109976183 -0.016545837927705195 -0.016215776889759326 -0.016037336412001377
-0.14112229148400485 -0.0012223271932296068 -0.0018232715851680748 -0.002638123316911792 -0.003760510549352306 -0.005239046874403744 -0.0070971149898471355 -0.009273334817350865 -0.011629784950659984 -0.013838143029054534 -0.015656096260811433 -0.01682120925637565 -0.016999542000833815 -0.01691697492279316 -0.016522282730644582 -0.01631837788701937
-0.1317822671480885 -0.0012165595213635113 -0.001847994780744002 -0.002701073470091843 -0.0038735558142125918 -0.005415301967164893 -0.007332355455995369 -0.009565939895103227 -0.011999163952887028 -0.014368396817385226 -0.016326394652575717 -0.017571559978518527 -0.01772741411911883 -0.017617284579603966 -0.017200593884297743 -0.016940098249738494
-0.12263888378651014 -0.0013122131885814645 -0.0019830348816942222 -0.0028861164546310045 -0.004120922917468238 -0.005739271434316949 -0.007739058969224348 -0.010035709435070119 -0.012503724644629618 -0.014855270280917245 -0.016823449290218305 -0.017985112223095106 -0.01811964130775683 -0.018065423095247363 -0.017644706748688347 -0.017314004829441933
-0.11368404301440313 -0.0013294855047857944 -0.002017893311224771 -0.0029511354014037203 -0.004233204495703148 -0.005922225172542422 -0.008023667176835727 -0.010427053206171667 -0.012971645060472355 -0.015350990849508079 -0.017297632963088536 -0.018492560629075498 -0.01864783751005872 -0.018524882464371072 -0.0180749715790693 -0.017876795745612226
-0.10491012051248466 -0.0014209199956129453 -0.0021481340140486983 -0.0031265951720272685 -0.004459189903474425 -0.006189337385167547 -0.008312987266087389 -0.010745399805193553 -0.013357982638222153 -0.01587600169755727 -0.017969801932372863 -0.019234904046656603 -0.019265688001924304 -0.01898761958415453 -0.018421892537179508 -0.018131442987442965
-0.09630994506416105 -0.0014845985254550269 -0.0022404005543870706 -0.0032533575637713357 -0.00463378417079743 -0.006433028964237998 -0.00865692516610571 -0.011213435288894479 -0.013921632044936903 -0.01647398857433059 -0.018552683085002547 -0.019711157059599037 -0.0197849036768847 -0.019514222342217967 -0.01890072427640077 -0.018572045297269378
-0.0878767792996088 -0.0015965992337186054 -0.0024096760675765484 -0.0034979544403844695 -0.004960171132375704 -0.006834806695546371 -0.009105827690855469 -0.011680883103128877 -0.014381972072626254 -0.01692381627110238 -0.01900645409239532 -0.020268582941048333 -0.020355874948804687 -0.020066000471564656 -0.01938255121201242 -0.018949368437651312
-0.0796042550390499 -0.0016088927627312894 -0.0024359160003170253 -0.003555888811789915 -0.00507679043925996 -0.007045587902900139 -0.009450858303212373 -0.012141521523605503 -0.014937712578338832 -0.01750431358971872 -0.01959013476729365 -0.020863339733842495 -0.020959342527893814 -0.020697551454332785 -0.020072061086960413 -0.01969101123791798
-0.07148636133912886 -0.0016445702768440047 -0.002503171603046435 -0.0036644138147456434 -0.00524209542260913 -0.007278716151594941 -0.009756703818533502 -0.012540210674665505 -0.015425534987806331 -0.01805449578099231 -0.020141030133252774 -0.021354516944985066 -0.021447434542916876 -0.02116773943279818 -0.02043921760442208 -0.019941525030363394
-0.06351743334349265 -0.001752207130923758 -0.0026503904271052577 -0.0038513143331037956 -0.005472113794165445 -0.0075587676728065285 -0.010109222795906038 -0.012988475806352037 -0.015952839997810917 -0.018611750931354577 -0.02074702893860105 -0.021965213687094295 -0.02202155867821408 -0.021655973230447944 -0.020860965787113397 -0.020358251994818787
-0.055692097447330974 -0.0017500035891756041 -0.002672282740832653 -0.003923621085234688 -0.005620313832361665 -0.007805557042549589 -0.010432747496284948 -0.013376837369951246 -0.016424038380674858 -0.019186664440883048 -0.021334030292546744 -0.022552941531722527 -0.022662750552407622 -0.0223899506617513 -0.021583084513983664 -0.020965044486085674
-0.04800526548960601 -0.0018654570969852242 -0.0028147541317761686 -0.004091761756528008 -0.005818770502624842 -0.008050536262406647 -0.01076589431614864 -0.01382720814425837 -0.016998102204793933 -0.019835294336907887 -0.02203682969876923 -0.023080360244966146 -0.02299324820479978 -0.02260995179269263 -0.02177291230443545 -0.02116482463106067
-0.040452129188128204 -0.0019479700606412742 -0.002940654823128412 -0.00427338838557407 -0.006069630929677036 -0.008365959196170674 -0.01112971308621725 -0.014213856872328425 -0.01735787126146119 -0.020123937068803048 -0.022353357928596912 -0.02351884989192342 -0.023566900387108562 -0.023233121401311466 -0.02236030696548772 -0.021673225515388674
-0.03302811264402612 -0.0020377756642884276 -0.003069762093579572 -0.004451394003547261 -0.006304048545921274 -0.008678572553813406 -0.011538364055493366 -0.014737786032400127 -0.018008034082269652 -0.020909437254517316 -0.023177532561826163 -0.024286393037039406 -0.024213349833451202 -0.023729882923202144 -0.02274190497323275 -0.02198376318545826
-0.025728870778453743 -0.0021319498488525227 -0.0032182788938571465 -0.004662547399487753 -0.006595359794389807 -0.009059969622429066 -0.011995535902586648 -0.015236634266041594 -0.018500318343085416 -0.02132849375856851 -0.02358423116564263 -0.024800427721904765 -0.02474987805003427 -0.024226534958527182 -0.02320197332352279 -0.022462705561697136
-0.01855028766215251 -0.002190636592210245 -0.003297428202410288 -0.004773469374072797 -0.00674905416409728 -0.009272909416295622 -0.012302223126922007 -0.015652064832725028 -0.019059599837896856 -0.022016323552438873 -0.02432565395077013 -0.0254084171865093 -0.025165702583614707 -0.02451646623045283 -0.02347281265377139 -0.022625781534249625
-0.011488434636751641 -0.0022362424686987402 -0.0033860686723206183 -0.004926927695792508 -0.006976232982317985 -0.009577016474184203 -0.01267211308146902 -0.016094835612349253 -0.019545148534646714 -0.022549653117425295 -0.024901401848351545 -0.025950110566615517 -0.02570292744319984 -0.025104275871288294 -0.024017463650202606 -0.02322209758375519
-0.004539571708515696 -0.0023328749867474424 -0.0035288562365472743 -0.005121299802297841 -0.0072350497632023975 -0.009910006246553743 -0.01310063963302123 -0.016598323647952037 -0.02012404773665179 -0.023178848803416852 -0.025375418471948324 -0.0262979060395074 -0.026066753113656964 -0.025389687668116466 -0.024303743507862564 -0.023566789343262236
0.002299829781751376 -0.0024174315982712436 -0.0036412911561876132 -0.005277170571076382 -0.007448528851306794 -0.01019053333108078 -0.013451422149198498 -0.01701254350730703 -0.020561552935011274 -0.023569493177518313 -0.025867858281889037 -0.027026925395216676 -0.026838311296504443 -0.026131316958616067 -0.02483339139334408 -0.023849972075233455
0.015663822757966756 -0.0026184381681974133 -0.003929016360840385 -0.0056523409536568025 -0.00794501843796551 -0.010841760585781953 -0.01431838244652786 -0.018134573390535223 -0.02182473052306057 -0.024849736390272575 -0.027069616317787395 -0.02823095642021607 -0.02785066192026643 -0.026996076348477963 -0.0256136122950628 -0.02454133425819195
0.028628788833546272 -0.0027717753385304075 -0.004129746052289642 -0.005914369954272008 -0.008264606017294118 -0.011232772544296825 -0.014833536223023004 -0.018894791203574943 -0.02294740682101096 -0.026269477696996536 -0.02852950610301045 -0.029328277128208555 -0.02888495954330664 -0.027972750202898553 -0.026490060084238827 -0.02532018470341054
0.04121790568642334 -0.002972790201085973 -0.0044484387874741595 -0.0063985949561710855 -0.008963525155468777 -0.01218004058800191 -0.015970353289615286 -0.020031269066387424 -0.023969961197975405 -0.02711958291409589 -0.029431504862982773 -0.03030592669541038 -0.029709361625198435 -0.028595656219065388 -0.026921728044902844 -0.025800653323592174
0.053452390629195976 -0.003102246012774129 -0.004661019196120062 -0.006703040912598457 -0.00937038659874887 -0.012667591685391758 -0.016508956494448244 -0.020672900652422957 -0.024808382346662616 -0.028214829491718003 -0.03038800259229644 -0.031050455809077393 -0.030640948188425735 -0.02975944278862664 -0.028199378722118307 -0.02697367238028329
0.06535160355050858 -0.0032777855912947762 -0.004894802415203058 -0.007014267664599314 -0.009780232164180067 -0.01321188727993232 -0.017234483322944704 -0.02156534322696795 -0.025757585252563036 -0.029232040066473775 -0.031825670221662355 -0.032669100831648396 -0.03206336932817503 -0.030880931108955453 -0.02902382220813245 -0.02760839768681473
0.07693346626815963 -0.0035401489579715223 -0.005305244867364469 -0.0076145123096841745 -0.010588730173367594 -0.014228815428063035 -0.01837264135115638 -0.02269512692418585 -0.0268144407503427 -0.03013875806730973 -0.03241413267578584 -0.03292804209570623 -0.032358776625465324 -0.03135365099430244 -0.02965333253400452 -0.028028051068125587
0.08821446734989799 -0.003594079721104009 -0.005435205717046419 -0.00784855030780396 -0.010948692572726187 -0.014720343343352408 -0.01901777722122717 -0.023586318447705572 -0.02801270998167451 -0.03136227212238467 -0.033419283341094556 -0.03417207901760672 -0.033557235063467424 -0.032314958909780075 -0.03040776397771829 -0.028744780513473935
0.09920987734986494 -0.003739003014042851 -0.005603833925669853 -0.008064416719774719 -0.011272793947315143 -0.015220359714356941 -0.019745140334103007 -0.02449214711166287 -0.028945577105246784 -0.03236624420850285 -0.03435756680620655 -0.03517449730012366 -0.0344619382810378 -0.033175071377499386 -0.031173782535499003 -0.029599918764447668
