logk z350 z325 z300 z275 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
-1.2018201321381388 0.00023760344130470257 0.00024065014408007813 0.0002290167224774982 0.00022973817194456064 0.00023087745970604023 0.00022174173084282158 0.0001985711670457657 0.00017128385772220418 0.0001433240108687886 0.00010652183213911432 7.24925547773348e-05 3.7686434829586615e-05 2.6576702392521462e-05 1.5476424219943288e-05 -3.615568720883757e-07 0.000353330322621219
-0.900790122650135 0.00023086608973472926 0.00022889173583164263 0.00021010083442856648 0.00020034771063049848 0.0001646254481243055 0.00012395365113738614 5.702064018050099e-05 -2.623038385613517e-05 -0.00011988401494463527 -0.00022831473392079284 -0.000332988660328598 -0.0004281518412581403 -0.0004660282404032621 -0.0004967999081289506 -0.0005255834120815994 -0.00015707219322863566
-0.7246988751144725 0.0002173499550741194 0.00020555029838001463 0.00017151975232724252 0.0001401750975521559 3.218711621680449e-05 -6.666545435279635e-05 -0.0002118232166664739 -0.00039093572458179953 -0.0005978061239208354 -0.0008301779072307254 -0.0010636845608429357 -0.0012903544349003647 -0.0013781786326624666 -0.0014279648119675888 -0.0014698837878275033 -0.0012757220091042384
-0.5997601442661822 0.00015084183754496928 0.0001230604360596288 6.565701977377196e-05 3.2852039997461493e-06 -0.00020396671784536248 -0.00038314146839432293 -0.0006306373830442283 -0.0009272529346651237 -0.0012602044559010823 -0.0016162393142512346 -0.0019572717190962036 -0.0022512024189812376 -0.002355949357612845 -0.0024109892346455917 -0.0024484278859394186 -0.0021374375881957185
-0.5028501208901087 9.484060115321828e-05 4.90281126578405e-05 -3.627783504468014e-05 -0.00013779623308226134 -0.0004793395725184844 -0.0007664423164999994 -0.0011617129180577072 -0.0016492792935590584 -0.0022083462163981432 -0.002821818531666396 -0.003393870542190916 -0.003846657422913813 -0.004004276194726709 -0.004089660981886109 -0.004118116853918572 -0.003712618790267607
-0.42366887945049136 3.793454337117686e-05 -2.902700291710699e-05 -0.00015036817673145692 -0.00030742049310418745 -0.0008424839685330808 -0.001278218923813938 -0.0018499029183149508 -0.0025284729059331847 -0.003293846491530409 -0.00411319725422659 -0.0048643446316263515 -0.0054285820687180525 -0.005606951275728652 -0.005656162072334116 -0.005616514887079627 -0.005085213974824322
-0.3567220931113122 -8.471345434336756e-05 -0.00019507049293346045 -0.00037219984989517727 -0.0006019792634086773 -0.0013532358358322488 -0.0019381932750497258 -0.002694500263391894 -0.0035936680020961813 -0.004613197809015583 -0.005662351102572577 -0.00665191011076564 -0.0075852285575074615 -0.007911980041559952 -0.008070962787327092 -0.00806696380073423 -0.007440039334367336
-0.29873014860220093 -0.00023280158213883744 -0.0003800488316063204 -0.0006089052608232697 -0.0009097068806487427 -0.0018979836832681116 -0.002680889137481066 -0.003686581478258299 -0.004852883185565579 -0.006167621667275797 -0.007528092121318687 -0.008764298768551528 -0.009806878352349628 -0.010162604709252307 -0.010319048970931615 -0.01025427740661161 -0.009261335819505966
-0.24757762039481007 -0.00036930472221678425 -0.0005708746819983767 -0.0008758510100157933 -0.0012771880325356327 -0.002573125409083468 -0.003582910253446166 -0.0048543743182681105 -0.006311265645873679 -0.007907877724948368 -0.009543317589359668 -0.010978210041584604 -0.012086287821474261 -0.012464602245913774 -0.012614176076227132 -0.01253043895210252 -0.011437130366276149
-0.20182013213813874 -0.0005260266362041227 -0.0007852104874072304 -0.0011771222732831104 -0.0016968816557824768 -0.0033822037746184695 -0.004690039582393369 -0.006320124744698064 -0.008115392638067117 -0.009993452023092887 -0.011858971550835627 -0.013471176428564912 -0.014805347192142623 -0.015222989604120963 -0.01534332819050033 -0.015205754224065952 -0.014281776199854847
-0.1604274488650078 -0.0007402058203131534 -0.0010631391273413385 -0.0015439489077877459 -0.0021868085466086955 -0.004264913853270095 -0.005888182581162053 -0.007897325314250577 -0.010107152379324564 -0.012404278843097138 -0.014567664060993952 -0.016189323515607906 -0.017185958868990586 -0.017458787216574394 -0.017333565527662784 -0.017117581399368843 -0.016189609202210433
-0.12263888378651014 -0.0008914542331188481 -0.0012814531076452346 -0.0018539959810323664 -0.002615915568405201 -0.005012245461765695 -0.006831454231624132 -0.009080401078234537 -0.01158223004084153 -0.014140891296118405 -0.016520754513486134 -0.018487992443745684 -0.019955452336518444 -0.020343765206458246 -0.020205892102245528 -0.01979222470926188 -0.01821010822812739
-0.0878767792996088 -0.001119552237527784 -0.0015799515685410584 -0.002256294591645661 -0.0031676051005961377 -0.006044765926078112 -0.008235273212216286 -0.010920119765196655 -0.013823377107801377 -0.01675459156939924 -0.019402134952787132 -0.021496092349519446 -0.0229451690503805 -0.02325575478676468 -0.022876768473295808 -0.022184668807490402 -0.02039791064732441
-0.055692097447330974 -0.0012665799592442458 -0.0017861701592011934 -0.002554199802872025 -0.0035977737673955983 -0.0069324335949425935 -0.00948295414578567 -0.012568372175645548 -0.015941845323600122 -0.019321174261735564 -0.022229273209692767 -0.024304888204503168 -0.0256690931136017 -0.02597249631326054 -0.025474229921554067 -0.024649464913014126 -0.022596975111398073
-0.025728870778453743 -0.0015362907012426306 -0.002146887960490128 -0.0030305170856112034 -0.004217386085095124 -0.008004514864253754 -0.010866789781436787 -0.014314590713078649 -0.01805019955597005 -0.021855239438371463 -0.025284112385428346 -0.02776959269374936 -0.0288162169081041 -0.02882875270257275 -0.02790431167617437 -0.026474673847063 -0.024673053202855573
0.002299829781751376 -0.0018949719411871081 -0.002623590693210385 -0.0036630361058790457 -0.0050592797983223135 -0.009445514334245906 -0.012702898141696475 -0.016501852034818153 -0.02044360753607241 -0.024274058766727672 -0.027578810440277494 -0.029949744818441888 -0.031129264448040022 -0.03107894570493992 -0.029973438852445942 -0.028688089495072844 -0.026501116214167786
0.028628788833546272 -0.0021397422498980446 -0.00297270478354024 -0.004181854810588396 -0.005802585862580867 -0.010800359006968956 -0.014427641504232267 -0.01857796692060637 -0.02281924515279617 -0.027058932562762334 -0.030819558483746085 -0.03336299461170709 -0.03449701089409867 -0.034403818171241315 -0.033072972296893856 -0.03144725860020957 -0.02878864389956444
0.053452390629195976 -0.0024832231464222134 -0.0034414427959684733 -0.004793829153736892 -0.006585772932796223 -0.012146199347141397 -0.016211108285746886 -0.02092598830479148 -0.025655620443424332 -0.030129707869770695 -0.033850787359190275 -0.03616370752379899 -0.036790250658882105 -0.03648039429478841 -0.034871296391038135 -0.033364598367361366 -0.030583071337672647
0.07693346626815963 -0.002717710477277459 -0.0037682234329777077 -0.0052759337786289304 -0.007289725279670589 -0.013411407480579944 -0.017794330047758235 -0.02282166887396085 -0.02783369608116285 -0.032702365732940754 -0.03694407062572649 -0.03954595322901456 -0.04033648498862121 -0.04007026344924492 -0.03853120529497485 -0.03659807264132314 -0.033374456335743444
0.09920987734986494 -0.0031391377024645394 -0.004309640614796265 -0.005984106013764775 -0.008225422852001034 -0.014992772593247446 -0.019849772619955658 -0.025428431211451923 -0.03087353169567362 -0.0358191656057847 -0.03999446165570718 -0.04287181350714228 -0.043753444250145455 -0.04301499010740072 -0.04069432084234031 -0.03828911724864816 -0.03481114219206071
0.12039915831691626 -0.0035246051653960715 -0.004813234541851871 -0.006645206345299824 -0.009092287360917392 -0.016524402335406266 -0.02178829566242879 -0.02768799409051344 -0.03330043033094559 -0.03819171162152461 -0.0421652632317033 -0.04483341037490044 -0.04585533683133513 -0.045296741373633535 -0.04339314268559118 -0.04145550839936325 -0.03797617709381824
0.14060255936626673 -0.0038977420737488695 -0.005319800742456072 -0.007299549913334014 -0.009913141410657446 -0.017852953371649494 -0.0234173647117244 -0.029587649211504093 -0.035522871582796545 -0.04058071733218184 -0.04432577864339067 -0.04722870876717933 -0.04845899325177142 -0.047588705393585284 -0.04507992893526507 -0.042383174566865106 -0.03787756815453079
0.15990769816953163 -0.0043344268512783305 -0.005870944866830618 -0.007989375177362699 -0.010737724226468971 -0.018947429682609564 -0.02472252570638403 -0.03125265567097362 -0.03769642589719171 -0.043234326825851536 -0.04738022611617397 -0.05030960813155471 -0.05164118183269662 -0.050534060328695306 -0.04776063666755889 -0.0448999048889862 -0.03955810057557448
0.17839111763748042 -0.004618966588125913 -0.006288425047840567 -0.008611742837802841 -0.01165355547021239 -0.0209400348331148 -0.027383500056139518 -0.03425583962571762 -0.040673277586285465 -0.04622029116219024 -0.05000992522318606 -0.05216251177034014 -0.052761729082419474 -0.05145175272455093 -0.048378324949284596 -0.0455963852010309 -0.03981216239804271
0.19611986962188743 -0.004890695221030276 -0.006656672066242494 -0.009149686500283867 -0.01240829201278012 -0.022144577761771672 -0.02882245669401083 -0.03593112568705146 -0.04253877033712146 -0.04820199705942146 -0.05256244711035309 -0.05504218127859107 -0.0559794836432407 -0.05451239072349691 -0.05085966475612087 -0.047976394733345036 -0.042459034327877974
0.21315322168130413 -0.005589766225763675 -0.007511344460932384 -0.010156497557500274 -0.013566461802090977 -0.02382795066270522 -0.030882563294396675 -0.03836589274613976 -0.045217442503315074 -0.0507076892952131 -0.05463194462807994 -0.057383743554942704 -0.057652263335791126 -0.056205754603170975 -0.05264228344447369 -0.04974614819928643 -0.0438616250578032
0.22954362408483545 -0.0060742726685540545 -0.008146838539446411 -0.010985761453078655 -0.014613567161474076 -0.025402374130774022 -0.03288603378351267 -0.040855134229455456 -0.04791498052603616 -0.05364468806455464 -0.057328613051652426 -0.06016414129980953 -0.060584228410000655 -0.05907035580281075 -0.055062171316320276 -0.051983044592133945 -0.04544347763449906
0.2453379031538012 -0.0065078426064389796 -0.008718700223342746 -0.011753040677901604 -0.0156456889840408 -0.02685836567627666 -0.03434175718008715 -0.042295924493391715 -0.04955643426193962 -0.05542200353639188 -0.05888537956150615 -0.061393697506186326 -0.062472206583127125 -0.061195788551756426 -0.056940983356006634 -0.05374029226730376 -0.046991179389230454
0.26057785694204405 -0.006918131695136038 -0.009309076530089154 -0.012543304071013759 -0.01666394594520046 -0.02860946796560831 -0.03647712557042013 -0.04477816277679487 -0.05220874219521551 -0.05809177295097644 -0.06149560671866686 -0.06441335761428992 -0.06521292057323043 -0.06389092715301495 -0.0599017549077997 -0.05676462851129016 -0.04946826975909651
0.27530112488552744 -0.007474093735094411 -0.010013961310874646 -0.013407966867608657 -0.017695062828169558 -0.030174353146108165 -0.038498882600041924 -0.047145894229638934 -0.05474615371829925 -0.06070417179176545 -0.06353893196907927 -0.0660200773357029 -0.06672343780920184 -0.06510638724985403 -0.06091560496495194 -0.05839139893403782 -0.05166125943243014
0.2895415521085051 -0.007614746288818217 -0.010244057382652043 -0.013829938347257601 -0.018375274509147742 -0.03145784042563535 -0.039771637418105174 -0.04825675849118483 -0.05601928108359143 -0.06250382555307094 -0.06601262954360462 -0.06875952673285822 -0.06898355532866053 -0.06699781164144651 -0.062300558527375066 -0.06006638232344072 -0.05205800169192973
0.30332984704576865 -0.008187095969083064 -0.010932692929011717 -0.01464429758338702 -0.019308777925661002 -0.03283149801762201 -0.04140710268904196 -0.04996431405202124 -0.05754439561428675 -0.06412689666224397 -0.06774794046489974 -0.070522639219147 -0.07067565839463388 -0.06905721383271707 -0.06454164028334597 -0.06241588127639956 -0.05437605175423669
0.31669381842194794 -0.008586658960502619 -0.011448950531532017 -0.015362296446961226 -0.02029663234450732 -0.03456862086761093 -0.04350585251582065 -0.0523406344633079 -0.05982561200305438 -0.06607769781700315 -0.06905167509755812 -0.07204386593299728 -0.0728671713341168 -0.07108500942817887 -0.06578262202064344 -0.06375746672438018 -0.055925706217788654
0.32965878449752745 -0.009215685984861286 -0.012318855748376548 -0.01643404846872498 -0.02145841753267609 -0.03590021634089927 -0.044984694456378045 -0.05389542164155682 -0.06120771261459876 -0.06781986252356645 -0.0713470056524324 -0.07386437818977822 -0.07361362129837111 -0.07201759458684581 -0.06670902982243206 -0.06543522085976024 -0.05713060214221339
0.34224792109900853 -0.009668317699768489 -0.012773615085504111 -0.016906800674702942 -0.022048184669628 -0.037174945757624964 -0.0465864308462836 -0.05601832392776044 -0.06354420539750966 -0.06979278218540222 -0.073275966507559 -0.07606832766010203 -0.07580375554827255 -0.07375350082023199 -0.06793288638535037 -0.06600243063837581 -0.05813258717195596
0.354482367093146 -0.0101278110434572 -0.013419577212238258 -0.017843671121114676 -0.02332795413212335 -0.03901693048608551 -0.04834951287043094 -0.05767231411356429 -0.06548603724607159 -0.07172817740026897 -0.0754239923058856 -0.07815167273166085 -0.0772450174042238 -0.07525306352429106 -0.06971015531469384 -0.06868770962359831 -0.060338539857709615
0.36638159921448976 -0.010923633883378194 -0.014337885012315662 -0.018829944599161274 -0.0242840971617087 -0.04012709464025159 -0.049798707379065485 -0.05937565110802258 -0.06736544868839776 -0.07358321795505254 -0.07669584586862767 -0.07983720619405359 -0.0794642855160911 -0.07739791952631704 -0.07095945131080288 -0.06994592775749665 -0.06115538519433419
0.3779634619321408 -0.011031293387994528 -0.014515499721155086 -0.019107798509418315 -0.02471406525881696 -0.04122422855587066 -0.051120776132118746 -0.06081569998837368 -0.06877402347513052 -0.07503400773957983 -0.07828457091312675 -0.08189272413341835 -0.08173924490719035 -0.07971486454630758 -0.073348640263225 -0.07236422003125355 -0.06278780689664756
0.3892444807369854 -0.011912178336722827 -0.01565705360090006 -0.02047020915464875 -0.02614459577348941 -0.04254348799521701 -0.05257256893092691 -0.062438875431174386 -0.07052944836858904 -0.07680899124496791 -0.07999396892832175 -0.08315208857844801 -0.08329420506670453 -0.08154445618236862 -0.07514288547428148 -0.07380229168065847 -0.06466466986168454
0.4002398557338179 -0.012076965164449584 -0.015861146086441274 -0.020798104603886765 -0.026658366019095953 -0.04376796106306472 -0.05399705269157708 -0.06405904011113739 -0.07223723114774157 -0.07853829591785369 -0.08164451388809192 -0.08531736150831497 -0.08554787722158314 -0.08351987387789715 -0.07669388020891629 -0.07549589357755059 -0.06590527630957119
0.410963729133409 -0.01266013933593164 -0.016602661885952077 -0.021675547058816406 -0.027687092816243104 -0.045069090980636675 -0.055168572416867116 -0.06501168064715236 -0.07337007450785975 -0.0799823107551471 -0.08314545075829766 -0.08724438350219821 -0.08789401097259517 -0.08554626582242585 -0.07854001146840303 -0.07774147814953268 -0.06803570972250299
0.4214291539808975 -0.013088948921952882 -0.017083079227009627 -0.022159679019624536 -0.028145549500460332 -0.04575610828696096 -0.056205240580485934 -0.06651100672235984 -0.07485143293755886 -0.08163777981267614 -0.08427933731127694 -0.08856776967864946 -0.08898626015509016 -0.08704475509378012 -0.08024511582533811 -0.07978089231580451 -0.06971185953165977
0.43164832681708115 -0.013420326159000587 -0.017512056745589803 -0.022810325414102564 -0.0289358244279795 -0.046837294783758185 -0.05721075058796257 -0.06761460297619071 -0.07588334641387934 -0.08229299826550336 -0.08492535116267028 -0.0895002690492715 -0.09009515940804606 -0.08817430361432728 -0.08052336276702739 -0.08048834478518306 -0.06971036555455126
0.4416325393211312 -0.013962918307997547 -0.018184424130946886 -0.02368124793446749 -0.030074471790390314 -0.048347649245308835 -0.05892721350055972 -0.06931325564794795 -0.07783341335318418 -0.08459896712173674 -0.08663692021550404 -0.09122128499396086 -0.09272779120523333 -0.09023670601050623 -0.08242205799093058 -0.0825484725811115 -0.07118377891768665
0.4513923839412086 -0.014502964024648004 -0.018789791871586872 -0.024325154306143272 -0.03071479791254736 -0.049226611521062384 -0.059696078329700766 -0.07016972804506899 -0.07871496164769383 -0.08559441138176885 -0.0876815874355046 -0.09227924720455105 -0.09326452262165384 -0.09175883758661343 -0.0840846865371611 -0.08370788765513865 -0.0717573919744596
0.4609376938335128 -0.014898118151442142 -0.019359360176264804 -0.02514648861993144 -0.03181146702001359 -0.0504142355810253 -0.06075341784552035 -0.07115039585752586 -0.07962149856619788 -0.08697756676142394 -0.08924538783829888 -0.09356144241567964 -0.09511151200821322 -0.0937327873826332 -0.08464692159151359 -0.08505044765364152 -0.07243410001490513
0.47027772712115534 -0.015309732344910041 -0.019765150029191568 -0.025483080636316165 -0.03197749846075402 -0.0508157272516867 -0.06150848599628417 -0.07233274781977196 -0.08092073987833688 -0.08835763938708957 -0.0903519682478019 -0.09497561512876282 -0.09705114416822729 -0.09537190869403764 -0.08633876667010226 -0.08666975342605387 -0.07474241377438332
0.47942109890143797 -0.01571553266894604 -0.02029884867460898 -0.026224200809470032 -0.033050263330857525 -0.052240304843028385 -0.06286705235690238 -0.07385644752854499 -0.08246127060653938 -0.08970132746159501 -0.09185809618478284 -0.09673480778681762 -0.09870411757192228 -0.09816770741038322 -0.08842489673646055 -0.08879902812018557 -0.07643159602928308
0.48837594831355924 -0.01639549607828454 -0.021144544041303167 -0.02710493598118285 -0.033899098386433374 -0.05297249379272157 -0.06355057834717523 -0.07486448243089468 -0.0835877488714627 -0.09108541118411861 -0.09293278899416245 -0.09765352978451515 -0.09996687985789493 -0.09965570369554239 -0.09034352857042426 -0.08991111428872249 -0.07769011094412887
0.4971498791098913 -0.016798940755473415 -0.021592404622403357 -0.027575906888022438 -0.03449483047183531 -0.05387238734742128 -0.06442810172641075 -0.07569478391323266 -0.0843908644080992 -0.09230763556141404 -0.09489241761829563 -0.0996150704205271 -0.10118765489974074 -0.10063920036580676 -0.09134836608540944 -0.09129138393961453 -0.07840675221208536
0.5057500435532087 -0.017290268082976006 -0.022184723325151628 -0.02828934942219719 -0.035201438876507785 -0.054870459788033156 -0.06577492409526964 -0.07727293760219575 -0.08615451096930714 -0.09358111942322511 -0.09542050797702359 -0.10125528921148932 -0.10273670735203067 -0.10227369840951074 -0.09258644264393893 -0.09321648417065925 -0.08103328478108839
0.5141832173452854 -0.01753855766675742 -0.02248545757697998 -0.028655868982567542 -0.035828406134001026 -0.05599356031203117 -0.06644248869619555 -0.07784226543595384 -0.08712257666288561 -0.09422786990283447 -0.09604328077762063 -0.1015756523162118 -0.10413485907849945 -0.10364206163114426 -0.0937918250816751 -0.09420203112549398 -0.08214581958913836
0.5224557362889125 -0.01813337544263584 -0.023163247858252207 -0.029461948679331603 -0.036696681085491616 -0.056917312845906655 -0.06747983362603349 -0.07880498595159613 -0.08768843930145778 -0.09577960747460633 -0.09736845353335366 -0.10363225870316276 -0.10509191016246833 -0.10469807582399798 -0.0959521652406861 -0.09584347321191795 -0.08339031670443013
0.5305736325488377 -0.01826991462678668 -0.023414871697818158 -0.029855830775198464 -0.03709152316246487 -0.05758449340012668 -0.06835574242794913 -0.07997052134154387 -0.08915841695540792 -0.09667002521444608 -0.09791837592162153 -0.10466946473144292 -0.10606355441908605 -0.10519989521901285 -0.09784725511941877 -0.09769223999309243 -0.08548554710895616
0.538542555471011 -0.018906562024467794 -0.024109561970909126 -0.030503555771619444 -0.037754051441646244 -0.058377011509867245 -0.06910813469853683 -0.08052384948276624 -0.08951592817771507 -0.09773193187330845 -0.09908744335588184 -0.10551625062923181 -0.10719037916788461 -0.10705749648560357 -0.09840827320188728 -0.0992507632675842 -0.08577158482654126
0.5463678988177824 -0.019101889438990292 -0.02439004047789441 -0.03087549498085785 -0.03811081196891529 -0.05879511044028287 -0.06984388793809163 -0.08183148165028421 -0.09068510352316582 -0.09886001749997977 -0.1005234099052758 -0.1066204627861985 -0.10836507012401424 -0.10796002535178792 -0.09968542887586156 -0.10103286307466876 -0.08731486310414918
0.5540547209878222 -0.019661488171912725 -0.025047218138438486 -0.031570344274648623 -0.038915080699070764 -0.05976714016985192 -0.0706607760011899 -0.08267655480061463 -0.09151285133443603 -0.09962723565443495 -0.10120859954657832 -0.10755273494098895 -0.10977755601686956 -0.11001543967308686 -0.10132409915613773 -0.1018531051752315 -0.08751935021153129
0.5616078645232863 -0.020173346393104682 -0.025695994839877008 -0.032430128225880775 -0.039925979866759095 -0.06101191321263043 -0.07137613742336082 -0.08335067216742864 -0.09254500427141159 -0.10151938822541394 -0.10344461283244859 -0.10878955797594736 -0.11052655218295854 -0.11061427846809996 -0.10231806378912758 -0.1037376756730631 -0.08955515084354287
