logk z300 z275 z250 z225 z200 z175 z150 z125 z100 z075 z050 z0375 z025 z0125 z000
0.30332984704576865 -0.028103079230471704 -0.03258269628511129 -0.03837357332184988 -0.04434129128616997 -0.05157357131247207 -0.057675453586219456 -0.06349572555802886 -0.06852777883176557 -0.07133041656042488 -0.06962280052744037 -0.06688882748679569 -0.06746829316930536 -0.06374674814355293 -0.057656352090053244 -0.053319342261063614
0.31669381842194794 -0.028674725734139404 -0.0333032124745103 -0.03936096653259504 -0.04573735452734333 -0.053498021296086384 -0.05968192341316708 -0.06547408197385617 -0.07014808535044814 -0.07312134164345659 -0.07191372649715859 -0.06834296968780204 -0.06822763452065234 -0.06452933244273867 -0.05795705083088196 -0.05434952711541513
0.32965878449752745 -0.029662666435624627 -0.0344167554447445 -0.04069668447840151 -0.047236951171142766 -0.05513303787723108 -0.061226405259084224 -0.06729329074553528 -0.07252000813026617 -0.07517376286909247 -0.07330825940089279 -0.06990829446580502 -0.06969879918335598 -0.06690086930601365 -0.060109000841835944 -0.05564434845973618
0.34224792109900853 -0.030225631639441343 -0.035238255663726105 -0.041870325637478265 -0.04866308786367786 -0.057006598659220045 -0.06325624381032587 -0.06885403656534982 -0.07383273396447292 -0.07675984208202632 -0.07457536084465788 -0.07053458633989743 -0.06979796641916879 -0.06651423481515331 -0.06000911885870435 -0.055089678438030615
0.354482367093146 -0.031322048086793126 -0.03632572639455266 -0.04290164671783632 -0.04964328845535628 -0.058161258103364394 -0.06462268117933637 -0.07029393230918032 -0.0755751733546732 -0.07880831218690114 -0.0764380143265913 -0.07302144100681096 -0.07268616688394922 -0.06921678492590835 -0.06326342472133037 -0.05833372003428301
0.36638159921448976 -0.032074764003713375 -0.037225377587119184 -0.04403422162290004 -0.05090603231869738 -0.0596771460627369 -0.0662935260915631 -0.07241322421311133 -0.07710366110448225 -0.07998790110881883 -0.0783662420563068 -0.07363536541835934 -0.07296840889047364 -0.06931359819366194 -0.062462897005754844 -0.058567548193037076
0.3779634619321408 -0.032126668212410614 -0.03746823433788973 -0.04455130780202031 -0.051639686685977 -0.060746696508459944 -0.06744623511398219 -0.07373202155090762 -0.0789483409377718 -0.08205517225744947 -0.0805407241285112 -0.07697373249244731 -0.07646721582035239 -0.0725131969566442 -0.06577800992075973 -0.06058690949138665
0.3892444807369854 -0.03331916527780175 -0.03868579129463353 -0.045809812947519325 -0.0528703614579977 -0.06213076068141377 -0.06919587855018701 -0.07540162690829551 -0.08031423272083028 -0.08305326829858126 -0.08159585749391045 -0.0779718173237724 -0.07764538604464921 -0.07401634022144038 -0.0669309322233124 -0.062057974395323914
0.4002398557338179 -0.03377552371836715 -0.039351282361604296 -0.04668368302679855 -0.053862121276612836 -0.06314819578617692 -0.07011961406064716 -0.0766899427813695 -0.08206165534239405 -0.08536429531340418 -0.08381857519094002 -0.07919616001182295 -0.07832021300106298 -0.07455751755068254 -0.06797753784128223 -0.06282250737416686
0.410963729133409 -0.034514437570176595 -0.04024122616980021 -0.04791346452484321 -0.055207263238858065 -0.06458817360391025 -0.07145323556060845 -0.07782215211688931 -0.0832050071049533 -0.08671831148689946 -0.08522264162425153 -0.0809570322676928 -0.08029532882072271 -0.077567679830556 -0.0704076206425099 -0.06578589234391508
0.4214291539808975 -0.03542216676330655 -0.04123023272739498 -0.04906468933990983 -0.05633749094475032 -0.06566214370477841 -0.07281055849110578 -0.07951032186578504 -0.08448653407920591 -0.08785681470794571 -0.08558935038319025 -0.08214358474137298 -0.08201128254811027 -0.07818627651272743 -0.07268300018381972 -0.06838563888893588
0.43164832681708115 -0.036094701774252204 -0.041920112270071384 -0.049853686346588204 -0.05730237463805045 -0.06707355657171196 -0.07430209945368822 -0.0809242059508289 -0.08550334068901531 -0.08883159828779376 -0.08699015980904609 -0.08249879261535731 -0.08276132406163819 -0.07916026841659261 -0.07166184869296395 -0.06846352189282734
0.4416325393211312 -0.03684962394887972 -0.04269182208138479 -0.05103010031559332 -0.05894374860127046 -0.06854402304413783 -0.07559702365976269 -0.0822817863498393 -0.08674360917349097 -0.09052511651876653 -0.08910326088859609 -0.08435585145047718 -0.08476915840656134 -0.08147836482131303 -0.07401338075293802 -0.070745587684298
0.4513923839412086 -0.03749139415735435 -0.043345234636258494 -0.05153646080412909 -0.05928810841400495 -0.06907680148127848 -0.07602079830813854 -0.08320732977151468 -0.08800765563870262 -0.0920442552863891 -0.08991060699193199 -0.08587342665318844 -0.08579334149917942 -0.08116500635016129 -0.0744365081806624 -0.07135003749049605
0.4609376938335128 -0.038244878491919605 -0.04427761513238227 -0.05264568065862954 -0.06054755311678109 -0.0705681260823039 -0.0773366273431049 -0.08480763178060442 -0.08933876544480368 -0.09277701674201737 -0.09106324332392296 -0.08735866022240986 -0.08675745489708667 -0.08287107974725573 -0.07484408147798537 -0.07178768097301531
0.47027772712115534 -0.038413415747730384 -0.04428199515874859 -0.05268292526401477 -0.060847594827317025 -0.0715767716794654 -0.07828471934183291 -0.08579691085790393 -0.09016695979364456 -0.09352693704448478 -0.09279423571363891 -0.08927877873093548 -0.08883946872501475 -0.08427923274648903 -0.07606492835063679 -0.07300745606755482
0.47942109890143797 -0.039352945300287656 -0.04551209744714047 -0.054029205110960175 -0.06182126267595222 -0.07248025191146504 -0.07944856532119926 -0.08677849206628203 -0.09164430372501277 -0.09547034670739855 -0.09337588705014935 -0.09093560379424344 -0.08995018809703412 -0.08512317739183585 -0.07765002362322933 -0.07319574116776331
0.48837594831355924 -0.04017613103274421 -0.04631254785691202 -0.05484318283997697 -0.06254305818485882 -0.07310219872124106 -0.08016428079766409 -0.08786283637997269 -0.09302350535491379 -0.0959107866192426 -0.09431556478492278 -0.09267723763369688 -0.09098541331878372 -0.08628564707346477 -0.07946026850638103 -0.07528179129773475
0.4971498791098913 -0.040618838955665655 -0.04684533401520576 -0.055678640219743156 -0.06369223055627139 -0.07432378143723907 -0.08082069824614355 -0.08836133714049169 -0.09382552345830214 -0.09722450604349582 -0.09529221864657812 -0.09433609435064175 -0.09341661991567606 -0.08789004713095648 -0.08011121891830757 -0.07585323885106515
0.5057500435532087 -0.04106159118041378 -0.047355838992347875 -0.05641219902727535 -0.06444976835084441 -0.07548083685786575 -0.0822622799094426 -0.09009292715870885 -0.09505038928742078 -0.09870097361378326 -0.09756925127107355 -0.09482586965971497 -0.093532910768417 -0.08913905265788491 -0.08208406279547127 -0.07752383180818993
0.5141832173452854 -0.041738759166828426 -0.04832428070609558 -0.05769056258957586 -0.06584503177483496 -0.07682074600544127 -0.08350648771032482 -0.09102950856647224 -0.09598495606799033 -0.09957637126610625 -0.09886819496374591 -0.09675584842777489 -0.09497827218822612 -0.09164351204921378 -0.08360545686256937 -0.0787703360155144
0.5224557362889125 -0.04257035511525408 -0.049114634277554824 -0.05837272765453046 -0.0664886091773665 -0.07759601393123484 -0.08398440837116516 -0.09188239210269916 -0.0967366071858448 -0.10085273599489789 -0.09920841280134353 -0.09810639966179498 -0.09611580204164986 -0.09228776308164946 -0.08485695012259825 -0.07899410929415708
0.5305736325488377 -0.043102415192270975 -0.04962567184928367 -0.059021909802308904 -0.06715545445256146 -0.07854466711342974 -0.08508898167240847 -0.09264076974565878 -0.09720041186772865 -0.10197179245251656 -0.1011024581465563 -0.099368370373826 -0.09816549934771589 -0.0946746815935743 -0.0859818688221773 -0.08060718346190404
0.538542555471011 -0.04333556238625016 -0.05006649807046531 -0.05990916977942865 -0.06829814621512591 -0.07965160524246183 -0.08556754949197116 -0.09330794332452713 -0.09820382722090025 -0.10211524138709556 -0.10172046977617451 -0.10069607104618267 -0.09908013834751585 -0.09507299050985618 -0.08755304365029494 -0.08184596917514037
0.5463678988177824 -0.04371182883950999 -0.05027776770804949 -0.05990964945796462 -0.06852378186227265 -0.08056099649193715 -0.0869647900826478 -0.0949765917331467 -0.09996108398962728 -0.10397486459690526 -0.10260806653099379 -0.10091637359913709 -0.09818682193586098 -0.09627599113203805 -0.08802739623129595 -0.0814132970035831
0.5540547209878222 -0.04461158864528916 -0.051160995163995145 -0.060866304795800484 -0.06941123010729391 -0.08164958091207683 -0.08808221220796623 -0.09560259403952742 -0.10031238159277388 -0.10416671931486061 -0.10309653121923011 -0.10339177423172453 -0.10043918346210372 -0.09752188778789507 -0.08978648699334242 -0.08506583510608053
0.5616078645232863 -0.04500844259436967 -0.05147654862258342 -0.06118885874657354 -0.06960149655683762 -0.08213013667610826 -0.0883541664321127 -0.0965091987960011 -0.10166350314532145 -0.1053862719222791 -0.10379008854646687 -0.10396293748998417 -0.1015764739600439 -0.09902443057908564 -0.09107155295354237 -0.08472197669862547
0.5690318763408815 -0.04558446751274369 -0.05201179717887322 -0.06168223648832425 -0.0699224725924485 -0.08260930954270501 -0.08886659833294121 -0.09664748212682843 -0.10186163743683065 -0.10659808961113842 -0.10548625254167833 -0.10514775520450174 -0.10104665342570003 -0.09855731358579428 -0.0912389243284016 -0.08486520698688899
0.5763311205495086 -0.04644668454983843 -0.05304682189018184 -0.06292873758248632 -0.07109654426621279 -0.08394870971639373 -0.09032034266647392 -0.0981286466374866 -0.10272974428628699 -0.1078069548752763 -0.10607527064995594 -0.10620131227432753 -0.10239492914559783 -0.10062247550827462 -0.09356624710827234 -0.08624168527641138
0.5835096991333433 -0.046887019546136055 -0.053548343007596165 -0.0633581275228295 -0.07121327800859609 -0.0839065561887151 -0.09066382568799938 -0.0987805129774368 -0.10390157145537234 -0.10836189427319091 -0.10718813954747419 -0.10729313060471067 -0.1034793511965314 -0.10194890086006218 -0.0948575990708224 -0.08841377639549712
0.5905715589208919 -0.04730079900289385 -0.05415109581443851 -0.06401711652807135 -0.07202386535916924 -0.08466516361559892 -0.09192611617402481 -0.09995995211168313 -0.1042942208624179 -0.10851788631474729 -0.1077751456986419 -0.10860015008803421 -0.10405724595147532 -0.10215555545428873 -0.09551231134658818 -0.08866718426214103
0.5975204130365788 -0.047492710867307435 -0.05440035265429804 -0.06448622246681021 -0.0724576002101507 -0.08570503316930277 -0.09279456292922209 -0.10090121225119865 -0.10559196060593028 -0.1105414951803985 -0.10818290344913031 -0.1095632439173343 -0.10551538236138275 -0.10432418748203144 -0.09757751051719758 -0.08910722599505191
0.6043598427097499 -0.048041021523535524 -0.05504730464671394 -0.06528569352190955 -0.07307605124759586 -0.08600000478578716 -0.09318289118036568 -0.10175007159258316 -0.10595698983403658 -0.11101500186194167 -0.1098588528334297 -0.11057002153563211 -0.10503388222979365 -0.10456596768679542 -0.09825448080963749 -0.09001559065819624
0.6177238036131848 -0.048650742384869 -0.0553007417264775 -0.06540551124196053 -0.07314518728376869 -0.08734715335016391 -0.09447887537003676 -0.10279707800532141 -0.10803155765045759 -0.11240099320078531 -0.11151125271784623 -0.11250598107974388 -0.10675108649331243 -0.1045645596366787 -0.10106902076874907 -0.09460405775902024
0.6306887801615086 -0.049750221247196545 -0.05722998551880766 -0.06805678506334704 -0.07504678646296832 -0.08772035555836882 -0.09419085153547631 -0.10404152621378503 -0.10882568363974511 -0.11440080642346068 -0.11496638445726329 -0.1156570581546245 -0.11056262403978714 -0.10694687749963971 -0.1032376535440654 -0.09426278215820237
0.6432779068886878 -0.04972309014913141 -0.05661665353210021 -0.06828088129351187 -0.07574865163867828 -0.08962790723528918 -0.0968370647809407 -0.10621413535793113 -0.11138512887341108 -0.11622503273590248 -0.1161981662138128 -0.11632421923700934 -0.11052853858816349 -0.10856432267873133 -0.10394275125359335 -0.0953122231475093
0.6555123627571272 -0.05040127392410972 -0.057701274701653114 -0.06985591183201614 -0.07648378551590686 -0.09008901534731306 -0.09833249327624706 -0.10724800953961902 -0.11210744782878963 -0.11627494044615426 -0.115811444772766 -0.11656109873639317 -0.11327619553548923 -0.1097586587906172 -0.10652719449930448 -0.09838237541998357
0.6674115855379151 -0.05172409742648634 -0.05907294912565533 -0.0705386792853468 -0.07739092080088461 -0.08998493177565764 -0.09731344222252548 -0.10661276943800703 -0.11241334547399469 -0.11820865163938042 -0.11834149002136099 -0.1194764547117792 -0.11346219392145972 -0.11083265208244733 -0.10791903578327454 -0.10104552214932441
0.6789934575961221 -0.0522369500920164 -0.05930128592154021 -0.07139753807312348 -0.07895396312387874 -0.09173422902500987 -0.09908464970259033 -0.10866441227203108 -0.11269856592399762 -0.11944608109836613 -0.11882840781547291 -0.11949845332848288 -0.1167205560343068 -0.11406999501076803 -0.11006849965128143 -0.10026776520671304
0.6902744675394136 -0.052695843220260684 -0.059916854810296995 -0.07185368053794948 -0.07928534984840543 -0.09195315897897832 -0.09883056841647234 -0.10856168616017972 -0.11354698054601409 -0.11979819304857536 -0.12144926662806468 -0.12070756045733852 -0.11772841784384608 -0.11281319205870681 -0.10852418789723953 -0.10354978124162839
0.7012698513977991 -0.05267294617191801 -0.06035720720374808 -0.07266873977929139 -0.07991115490499603 -0.09294331758746642 -0.09929423491071031 -0.10996842264745926 -0.11579885400526622 -0.12166325273729975 -0.12267147672670248 -0.12194254294912031 -0.11857908337898163 -0.11342106581273811 -0.11404535828151298 -0.10413116273139265
0.7119937247973902 -0.053626418925882 -0.06086734715292657 -0.07343033331798086 -0.07982791278624565 -0.09226664201871802 -0.09957861180776216 -0.11108851638719966 -0.11570381643309957 -0.12307103950597624 -0.12407059096667662 -0.12171666745390197 -0.12172641504311701 -0.11582190854025638 -0.1127473566758058 -0.10574717103863142
0.7224591578734636 -0.05363033793715168 -0.059970610238718365 -0.07333759086821544 -0.08162346352209415 -0.09535371673923286 -0.10222633315227826 -0.11241454971627007 -0.11644004222549746 -0.1231419980585815 -0.12621392074001353 -0.12370690984731697 -0.12224238318371444 -0.11583570183729767 -0.11518409755210687 -0.10840943828525913
0.7326783224810623 -0.0543078322603686 -0.06112006594891757 -0.07383487149994208 -0.080823683525499 -0.09508731233878466 -0.10256579886660423 -0.11325497747357008 -0.11752277508106602 -0.12486815411206245 -0.12566429108535565 -0.12563904238377627 -0.1228608456907811 -0.1185858045012051 -0.11907900703072494 -0.110452437745282
0.7426625428396709 -0.0545802793469793 -0.06116402946375643 -0.07400690687198883 -0.08155112508842254 -0.09510461681044587 -0.10363746565802322 -0.11260260207444027 -0.11734951182513731 -0.12466181716794969 -0.12710766941802354 -0.12535924170574123 -0.1229777698863187 -0.11770264857551249 -0.12081274634674656 -0.10863655826977822
0.7524223796051899 -0.05436720958833131 -0.06152175970653085 -0.07484763529635285 -0.08165850592006468 -0.09554183511019534 -0.10365112325822688 -0.11406629506913228 -0.1184565861552221 -0.12587153478744378 -0.12829593104171727 -0.12744106665539473 -0.1269347811647925 -0.11634331725862285 -0.12305105274831868 -0.11159543883973222
