logk z350 z349 z328 z308 z290 z273 z244 z210 z200 z182 z174 z160 z141 z121 z104 z100 z079 z070 z060 z040 z035 z020 z000
1.2925689041829846 0.07425722218995012 0.07494927616582582 0.08710216754142126 0.094147497527464 0.10286400071940328 0.10952724338644146 0.11664504715295178 0.12241180468738926 0.12013611729208537 0.11690383080929083 0.11357158971713938 0.11023943688230531 0.09135969735237946 0.07565947406831065 0.06285722039365176 0.05645077909940517 0.029425761255493982 0.008114796590297464 0.007018021821100677 -0.04062086456690708 -0.05015441162983229 -0.07155955129536022 -0.09684136618154958
1.2969806782128697 0.07478051389754642 0.07548029199088839 0.08778447155329676 0.09538755247709939 0.10397178994822291 0.11088944380315512 0.11779580318847466 0.1240455185419738 0.12107645206329817 0.118432727096371 0.11519928003805191 0.1119699171587012 0.09318058755690083 0.07678532185359527 0.06463750691437113 0.05822071189592017 0.031286051195710415 0.010910073958042544 0.009074358561996445 -0.038925038933515656 -0.048858891503441346 -0.07033808293746738 -0.09605020804862785
1.3013470245195498 0.07582160752818977 0.07652024396607386 0.08881518777635214 0.09631211175515123 0.10510943075850211 0.11198605396676968 0.11935698928661087 0.125505792149486 0.12219749480993333 0.12015350127663406 0.11672747544451295 0.11421212010833702 0.09457986602287265 0.07887664024537719 0.06665230841920418 0.059577852786949805 0.033301920669928896 0.013434623346785005 0.010362048235782349 -0.03741345485662281 -0.04752151560742704 -0.06772867137725086 -0.09402861890720836
1.305668243720075 0.07640600606154599 0.077114014455533 0.08956558027108591 0.09734797285453682 0.10631136610109979 0.11346281633790468 0.1205303250584111 0.12682673097294167 0.12427523800131153 0.12133714229260187 0.11824338820416194 0.11527681325095093 0.09586793842630341 0.08038543213561553 0.06789723071080342 0.06143689282839443 0.03568818627612303 0.01446481822499669 0.010769889517893483 -0.03592464262343993 -0.04529697026886439 -0.06692248874142316 -0.09268306103613586
1.3099524868952734 0.07720721216131157 0.0779250101649469 0.0905273511259204 0.09800009948296015 0.10701051088320944 0.11465870429255506 0.12167084569137902 0.12849174103719627 0.1254717100505845 0.12358161987489558 0.11953240765748309 0.11709519296212467 0.09757008503029486 0.08284934888117092 0.07020240110049288 0.06365446352771201 0.03717246224662634 0.01668652553586591 0.012659446246458782 -0.03453156559936311 -0.043269374525946085 -0.06587195717605872 -0.09100902213584415
1.3141956275673508 0.07798325984408737 0.07869397973311652 0.09119747927584539 0.09913994975112282 0.10802731047367618 0.11575891973395773 0.12310783865409762 0.12987706081618022 0.12681194887992284 0.12466233019945651 0.12070480899028944 0.11924636762938855 0.09876722220527707 0.08440299234072432 0.07160274118493772 0.06595129398183211 0.039369482764983 0.018778548838364346 0.014898917620493687 -0.03298768013066322 -0.04209438947278189 -0.06395219363101656 -0.08917145873648741
1.3183933874243006 0.07882072581707497 0.07955424091857723 0.09246915843098295 0.10030845818360457 0.1091361143430175 0.11676607978996685 0.1246320529098682 0.13147589787109012 0.12856039671018904 0.12671206250072264 0.12293621179807024 0.12062592170586002 0.10074073903793825 0.0868842905620348 0.07449021413406008 0.0678904617712232 0.04106216589733608 0.020459727790800904 0.01757537551029201 -0.029367417387845086 -0.03983483846596402 -0.06234050663518568 -0.08823373631890256
1.3225557419413372 0.0795538045756814 0.08027913066852327 0.09301844017222946 0.10140776300718841 0.10987278231880161 0.1182425285560249 0.12560866568197596 0.13221333471379287 0.12988825607019283 0.12823342398798018 0.12428497590221 0.12211306960551324 0.1023802315819771 0.08900821044297756 0.07542568379446882 0.06934524425148499 0.04320585950003667 0.02187500609853505 0.01921622004846424 -0.027313942057227616 -0.03745295743242587 -0.06064395888058754 -0.08628789480451626
1.3266777081276655 0.08045599962440858 0.08118260676849871 0.09398210384827779 0.10206142512543649 0.11069040208773817 0.11946872409095224 0.12690660195979697 0.13416408860068932 0.13134783954265486 0.13004207039179716 0.125757136405394 0.12428109321936481 0.1045254852420824 0.09100247067320663 0.07765938056474431 0.07104274886380865 0.04569835717584874 0.02390002680272682 0.021014817224547594 -0.026393603896525217 -0.03545259475308957 -0.059568392726322465 -0.084277614866919
1.3307558152816 0.08074141021412058 0.08149965494735914 0.09482290986969183 0.10314690051806177 0.11185190778498628 0.12051496416701897 0.12790154212915833 0.13527674571103074 0.13274665394890967 0.13177810419209965 0.12741692135109475 0.12565356285738813 0.10612757502453801 0.09335624920592589 0.07941985156977403 0.07366740865179847 0.04720321322340405 0.02640627697477467 0.022886051345737173 -0.024544534043021385 -0.033731472020261874 -0.05761460378515882 -0.08452213641682808
1.3347955245459246 0.08144962987455555 0.0822028252139237 0.09546059540326589 0.10390875242928414 0.11293494727579548 0.12157455954669484 0.12943161569497177 0.13718835881910504 0.1340894726857645 0.13345836294039565 0.12894992052392584 0.12714154655192372 0.10777029339763923 0.09499670532929672 0.08077919466976072 0.07577208962592964 0.048862332273411906 0.028615834956997092 0.02530978422915642 -0.02191331783605111 -0.032254445136544845 -0.05506763177305061 -0.08195290652803212
1.338803038892453 0.08219863020815116 0.08296466178416857 0.09645746002656605 0.1047425552886668 0.11364323208232756 0.12239714567907181 0.13075114118190803 0.13821599787287744 0.13547598584895346 0.13486907356693187 0.13116930107421998 0.12829668636733535 0.10894029611839387 0.09671890457885877 0.08341734778340329 0.07737505054347289 0.05092512226901245 0.030299288257794727 0.0272701887844868 -0.020042144339757824 -0.030955398611968152 -0.0535108464196371 -0.0809023199243309
1.3427747357343378 0.08283989808441868 0.08360966318083991 0.0971605869770548 0.10549244694796117 0.11474659931308709 0.12345115007406783 0.1320080479729222 0.13952099617705155 0.1370461107747391 0.1358770694495608 0.13234425282624718 0.1301027706815848 0.11163358004185077 0.09902308062127599 0.08508131402562424 0.07915819763470827 0.053981792186511474 0.03185450441315658 0.029834860046688377 -0.018609479198977204 -0.028604683019306066 -0.0525496764202305 -0.08029021870526555
1.3467111671663186 0.08376171934864289 0.08454910759912034 0.09839841829305498 0.10653537225613618 0.11555859013305879 0.1244003811412519 0.13257654654141451 0.14066781245166268 0.1382586775011709 0.13766409686952058 0.13404249290997533 0.13155811427264028 0.11264353095905612 0.10159048068311777 0.08721169035447789 0.0808433796945562 0.055349254030388234 0.033854320535486385 0.03091323582971498 -0.017334196723116275 -0.026102834416843624 -0.0496496569885134 -0.07914964833139251
1.3506106575378425 0.08443739556702977 0.08523304351621945 0.09917844011256503 0.10734767009336395 0.1165713065024636 0.12554781711925 0.1340546099321257 0.14194703359459607 0.13958259749951446 0.1392759996162817 0.1352530599546622 0.13277357407490192 0.11530150986433246 0.10366066645389291 0.08901215157619184 0.08241468464620576 0.056884479728263916 0.036322645423621375 0.032901290642077516 -0.013834487276975635 -0.024466550522745004 -0.04798966319463507 -0.07718335512532215
1.3544757100916924 0.0850385418826655 0.08584127094213272 0.09992998444991841 0.10825790473184073 0.11731499595151401 0.12669355870534926 0.13546588006821828 0.14384503740038612 0.14093691465671646 0.14034264864261395 0.137227101710222 0.13439262354871248 0.11665316840748824 0.10554655144372184 0.09138926656041138 0.08399338159558942 0.058182940407802565 0.038437378520026565 0.03455040594492614 -0.011596582236044005 -0.021684361289309697 -0.04555088934063994 -0.07503907518877474
1.3583044103175126 0.08578846113053423 0.08659104561085079 0.10071198467584515 0.108952936926588 0.11825060775490381 0.12774018164900033 0.1361728296031702 0.1453531232519371 0.14254462158128967 0.14179095467620245 0.1384804079072284 0.1360824912526695 0.11816926196325844 0.10711152230915261 0.09335696383400352 0.08653599572101978 0.060938307423906046 0.039703088455505436 0.03621115181766353 -0.00965536618361664 -0.018934196947378034 -0.044035427754368604 -0.07377205812369494
1.3620967370516417 0.08651142200363163 0.08731855064360115 0.10153304876613886 0.10965658762261299 0.11908762387363545 0.1287070306970241 0.13714733056835451 0.14620289635028813 0.14357995711409605 0.14355056866053023 0.1396506061199638 0.1379427198170239 0.1201490762826342 0.10873708268630605 0.09547824391393567 0.08847906187378421 0.06273283729767433 0.04083877071004261 0.03790728498196036 -0.007804748510949911 -0.01787814090921277 -0.04192874599854296 -0.0734293391400561
1.365861186112566 0.08722481358635277 0.08803403921196519 0.1022902196153914 0.1108775715750545 0.12013041270954765 0.12967205199806123 0.13849731899714995 0.14767292988014175 0.14486263252529083 0.14452528856295563 0.14147121978377405 0.13894543006254997 0.12180576920700185 0.11083399715720543 0.09707237405981935 0.09045620695220037 0.0650999644010255 0.04354058007086457 0.03942037608665206 -0.00604902882683245 -0.01634378311896083 -0.04088174485096474 -0.07145466103526274
1.3695937226072779 0.08789747348862846 0.08869764107871207 0.10280324091713745 0.11151019277463749 0.1209588615127492 0.13061052755806213 0.1397466834952941 0.1491119915957575 0.14659739571239247 0.14613294473636357 0.1425493130544264 0.14045195831699092 0.12372857485645193 0.11248431754500889 0.09959789467971292 0.09165573086073947 0.0660167832996235 0.0456371501894481 0.04105118778857784 -0.004004964956906772 -0.015161574394266809 -0.039393881294337144 -0.07042455738490816
1.3732934741796714 0.08865679446583724 0.08946650609795316 0.10370716043997026 0.11236790559294309 0.12205270704033747 0.13194011601480476 0.14127115870329351 0.15097083341728915 0.14745733059129904 0.14757076978673464 0.1441897328335744 0.14200332373279953 0.12538997071934135 0.11439646462764 0.10113832192039428 0.0936712650124494 0.06850409909246423 0.04797640074726857 0.04354732991703881 -0.0015007922296354254 -0.012479984215908527 -0.038248303617899104 -0.06900258846970245
1.3769621999751722 0.08919676895780644 0.09003763385970366 0.10483262102864957 0.11336700908560639 0.12280445255998107 0.13284476253602956 0.1420131056931036 0.15194564127777113 0.1489536222029749 0.14903908998272786 0.14581595226392635 0.14397129755855284 0.12729722572256175 0.11639265019334469 0.10266857469222812 0.09559783372108102 0.07073640318365106 0.04963820990775153 0.04512974678011312 -0.0005282801769953393 -0.010938029718568613 -0.03578170358178678 -0.06801462610066304
1.3805992921581576 0.09007891343608986 0.09090790900689442 0.10547371148242234 0.1142564161017501 0.12338076899084785 0.13366926270331858 0.14324875192778988 0.1534668189419955 0.15065710798751958 0.1502352174312603 0.14730069486655437 0.14500836926129218 0.12927204439167347 0.11858951501120624 0.10460051423798322 0.0974170266410298 0.07187847363373318 0.05101038756611978 0.04752281703230544 0.0013764240616566496 -0.008092432847600332 -0.0328605911231951 -0.06658203712290346
1.384203983990467 0.09042880490514667 0.09129768094923797 0.10657058422686523 0.11508319057114395 0.12459488385109678 0.13473555767174192 0.14459808207267708 0.15481812272115647 0.15204326999122583 0.15179504241377514 0.1486647920805635 0.1471110906692193 0.1307380265054759 0.12020708829672916 0.10584084769333228 0.09929688373993983 0.07364962567166398 0.05283198050414983 0.04986546867322333 0.0031315173948666996 -0.0060784160887390635 -0.03054882373158138 -0.06543796772551867
1.3877804272911978 0.0909606412479452 0.09184440775524355 0.10740346560375919 0.11556104855135231 0.12554174563433704 0.13567984264601224 0.14563277629218796 0.15592040725289594 0.15334139250411238 0.15302414265553368 0.1502614979773474 0.14832991912064275 0.13296057393582808 0.122474971721308 0.10814435548075188 0.10072511387220465 0.0759121726315575 0.05466559546057011 0.05168465964946086 0.00594817933979095 -0.004424131578563768 -0.028743154379658558 -0.0644974731939655
1.3913285522378047 0.09178891125562276 0.09268450924750224 0.10845693815942502 0.11677360309112042 0.12647786849259587 0.13679833423676335 0.1468738518773571 0.15715690988611924 0.15453820170639923 0.1544261630593559 0.15200206734041982 0.14982336406383365 0.13423750880588506 0.12411341366160247 0.10992744381245963 0.10307490018601699 0.07806278166393171 0.05584633389929415 0.05337258548077562 0.007603996963335815 -0.0023409975329930226 -0.02751794555693707 -0.062326174878696995
1.3948502617115273 0.09235108992381429 0.09323758099998057 0.10885406981613921 0.11754754546467137 0.12710355944950022 0.13752780455585883 0.1479259324523785 0.15834593711010905 0.15560920945341816 0.15534767697440063 0.15289579710193552 0.15165673616974298 0.13609461596342612 0.1255399753735162 0.11146431437479835 0.10464683519201981 0.07962355445057644 0.0582229651534447 0.054905205412508935 0.00971247936418519 -0.0006674388584052388 -0.025872575682570672 -0.06034892144885857
1.3983438228829652 0.0929448449884111 0.09384174916781474 0.10965621088781122 0.1182607426871005 0.12795238502352677 0.13860517956538265 0.14876873649555783 0.1596162773814617 0.15679348227912826 0.1572437762193248 0.1546165535743705 0.1528644675977133 0.13766286987849402 0.12704908585878294 0.11393027017137221 0.10647815694936676 0.08124731852874832 0.06041354542073691 0.056387999038350484 0.011464294257115919 0.0013273725394928981 -0.02354896932381856 -0.058525763227215526
1.401806286171967 0.09344413864696435 0.09436487143654497 0.11056791034881525 0.11919374600787726 0.12840269741900354 0.13966256736617863 0.14970204064301054 0.161271188156237 0.15781491552906662 0.15897979449709618 0.15592561850815198 0.15446751408747253 0.13932138506556838 0.12919770528082053 0.11569820453040687 0.10837302133347189 0.08375560019793599 0.0621400238576376 0.05845460857723528 0.013791531803274443 0.0025830273808028176 -0.021403932727256107 -0.056826787113017134
1.4052402628413383 0.09407972960785022 0.09499709489855793 0.11117138452667469 0.12009914593206215 0.12932393268955295 0.14056360951498362 0.1509170307136874 0.1622975353353671 0.15973530276684453 0.16021465443038135 0.15747402959987408 0.15577560130535162 0.14034573719099902 0.13148111878049532 0.11740413079019799 0.1102388301143057 0.08509938841926588 0.06419271179651678 0.0605813672153582 0.015290873274464517 0.0038522209519732268 -0.01930187603523798 -0.054772693540817
1.4086475038584005 0.09456458993526673 0.09548194746874611 0.11165681755524567 0.12071278002119984 0.13043832040344883 0.1411717643433342 0.15201115105575363 0.1637133256653653 0.1606139577348838 0.16142424504762506 0.15876791554880731 0.15715350447098964 0.14177440612525175 0.13352985657643063 0.11926899005529984 0.11185407891618945 0.08666433035041438 0.06572942364676766 0.06145128739774587 0.017468928459430932 0.005435600348180643 -0.017775745276270283 -0.054576998466660004
1.4120290091809355 0.09541584067205316 0.09634308776356099 0.112663821262367 0.12158462775614116 0.13152548587768073 0.14226709244269536 0.15304723395331857 0.1646933174590461 0.16160187902321915 0.16279313757414052 0.159876771009231 0.15893210800145424 0.14375982259953216 0.1353056470639606 0.1210482553059371 0.11363713835135375 0.0886577939863521 0.06747285975632077 0.06236947204216323 0.018715312571896372 0.007922373636714579 -0.015519121934824211 -0.05230874654144834
1.415384559865441 0.09589731208467556 0.09683621950399779 0.1133763932498383 0.1222789357325906 0.13247101760859004 0.1429692121314847 0.15423557292554746 0.16606669958606946 0.16309259698550627 0.1641214080425179 0.1615928250004196 0.1599280161619783 0.14508230783540513 0.13728598865268232 0.12151243340860393 0.11504530826011466 0.09015188971745132 0.07000684926605626 0.06489209962480182 0.02012931990795768 0.009652630538323197 -0.013349404714792774 -0.049726168253844134
1.4187165133729214 0.09632682165926951 0.09727490668302327 0.11399851817739931 0.12326207272951764 0.13336260336660274 0.14393029526762238 0.15525349771703706 0.16720569251157044 0.16438590683656287 0.16510803684308262 0.16304289970066146 0.1612133195689375 0.14662495553475396 0.13888827630918474 0.1242173707594358 0.11649583484114219 0.09232575203323506 0.07161172362737328 0.06548285696764158 0.0222224744948582 0.010552263165503381 -0.011694071993275436 -0.047727713304969076
1.4220230976617225 0.09691457770913633 0.09787448368187948 0.11480712179684639 0.1243450527314029 0.1344855922211 0.14465731800540946 0.15665485105986507 0.16857893494449483 0.16584826127363708 0.1664706164373512 0.16418946370218246 0.16294686912994305 0.14784580125214947 0.14097492226299804 0.12549531239036701 0.11820702972085743 0.0941884171222483 0.07408648641930163 0.06649185978613753 0.024018770991110508 0.012976019520707765 -0.00994995515300772 -0.04612439526708436
1.4253020605267104 0.09793533370015317 0.09885617700016687 0.11512993458169399 0.12480001353189846 0.13511168605347135 0.14566341105344957 0.15763817033031519 0.16988026706179618 0.1669439788616804 0.1673391188943067 0.16567268919122025 0.16457008509138688 0.1493628321464949 0.14230652012359207 0.12787593227461658 0.12000177127157974 0.09611675633621335 0.07595567617155713 0.06870051163966347 0.02503663183661075 0.014938182248435804 -0.007967792268298631 -0.044361793534501946
1.4285591863078855 0.09819198780057499 0.09914315965758025 0.11593965236986524 0.1251826187072558 0.13580651866558677 0.1468822483538211 0.15834919639422368 0.170878931001368 0.1680897601587273 0.16924670255134058 0.16747588933694366 0.16654237457297175 0.15093300750452293 0.1438709919860765 0.1294562513968395 0.12178571754382392 0.09755963972223716 0.0780467688526158 0.07001130081966739 0.027723524193246467 0.016049450461539157 -0.006831882629811115 -0.04322204841116341
1.4317897264123072 0.09891189418548496 0.09985502213657063 0.11650980739529113 0.1257548842420223 0.13685586425262838 0.14778349985514522 0.15971757386220384 0.172211716596378 0.16918846560960626 0.17038819127889673 0.16845865849910752 0.16819574560963912 0.1528918496961395 0.14595187847873747 0.1312382447717757 0.12351038107186262 0.09909404121179949 0.07995335764180446 0.07203331123816908 0.029390444697212505 0.01766386629000762 -0.005441350960174438 -0.04212746610159483
1.4349948485970578 0.09960392501375992 0.10055955980513107 0.11740913046050684 0.1263884895934201 0.137333554009582 0.14867705067989614 0.16043469393575488 0.17322884034610414 0.17071061067377724 0.1716386295281151 0.1697265545530253 0.16962093898971173 0.1547133237034446 0.14758504871407313 0.13277995913441845 0.12487974299057804 0.10101679884227908 0.08152574760351003 0.07418688641426854 0.032104453229618725 0.020091593908398382 -0.002647397982675406 -0.041121708187877956
1.4381801858299395 0.10013530007606966 0.10111611227627941 0.11840422177246439 0.12715214550645348 0.13832068073822587 0.14957843569051293 0.16143528423274425 0.17412668581790297 0.171779667779814 0.17293143405481703 0.17089886648788968 0.1708332774682492 0.15612202080180976 0.14971560571763604 0.134479761787197 0.12656696731631442 0.10280085841038412 0.08324018570388995 0.0757722544331726 0.03406079409209708 0.021601931634220303 -0.0010305511390682517 -0.03947858871593499
1.4413418681151728 0.10086705027714032 0.10183274211085384 0.11884143496402404 0.12789263515819818 0.13886393176012024 0.15009010231163628 0.16224430241373222 0.1759144821218828 0.17251407381805095 0.17432439003622702 0.17236629785203575 0.17241698153094467 0.15750923486012372 0.15139548280771734 0.1359074653061332 0.12831423585464546 0.10398930662477722 0.08453697893991705 0.07778958656831715 0.03736986410344035 0.02422904091477527 0.0002657966317474178 -0.03766821497386115
1.444481399967453 0.10141895819528 0.1023952316391545 0.11957257598945381 0.12838335937295434 0.13958713170214643 0.1507155788594221 0.16321042407227307 0.17700289947434927 0.17392134424379388 0.1755200159442456 0.17386292944116574 0.1738859084154459 0.15929572941898515 0.1529955638820256 0.1378186397798293 0.13032292358034187 0.1066496380651355 0.08656097513054985 0.07975647987959737 0.03925501309525343 0.02531351763846342 0.001996887666052385 -0.03634446905821939
1.4475973864697267 0.10182287847914116 0.10281923827192574 0.12037486253100134 0.1291053320735057 0.13987837157162977 0.1513235565773156 0.16427336164424172 0.17841129056561267 0.17478371362444245 0.1768197458533799 0.17508463552307468 0.1755672190793485 0.16079674187186596 0.1547152057643172 0.14008071421308463 0.13216059325460547 0.10815550213675958 0.0878633149490109 0.08148855215573587 0.040215512960168995 0.027516225251774374 0.0030258312253597618 -0.03517037661134981
1.4506895995600195 0.10248213115415161 0.10346964254670413 0.12083854319222152 0.12958494108603935 0.14098072275710086 0.1521514417510129 0.16525164273823792 0.17933691102533258 0.17664769939642622 0.17783056995910634 0.17670581978635677 0.17671840369370945 0.16269079593655802 0.15613770646096875 0.14194289070887928 0.13384174416393438 0.1093349677225357 0.08963176436944446 0.08393904996028392 0.04192258923666624 0.029039111448444132 0.005158607030245962 -0.0326500943604888
1.4537610714058666 0.1026341550875739 0.103655373437141 0.12169148945728167 0.1305454060932976 0.14178759697027662 0.15299743966344706 0.16603285633025927 0.18046819418563984 0.1776177201943592 0.17902728330536133 0.17756242161146296 0.17808547550539558 0.16415726737303354 0.1571696134652058 0.14380499668015415 0.13554694205547607 0.11114476437447735 0.09140618969750784 0.08548963168398115 0.04302964438605466 0.0305072384120414 0.007181338276996247 -0.03278303645677899
1.456808460754759 0.10332754989237175 0.10433674251789647 0.12214153281917833 0.13146126900948815 0.1428645890652859 0.15433844972400357 0.1666317664641093 0.18192478336838688 0.1785985201486232 0.1806936224771558 0.17913860118439925 0.17878868308914067 0.16586765572903223 0.15829418947302173 0.1456082453875877 0.13705116571367065 0.11313561571483137 0.09286738232074356 0.08737928933200789 0.044407996782503706 0.032498839387173815 0.009327754244359407 -0.032459713137357044
1.459836301751219 0.1038433175444076 0.1048618960660132 0.12284135862523773 0.13224614769061085 0.1436226396895211 0.1550092482775656 0.16812114344693463 0.18340777865593536 0.17996129650378148 0.18207642760214796 0.18051353396651798 0.18064692120173742 0.16717480512573013 0.15998572414117518 0.14722406602825616 0.13947697031069115 0.1145483464604175 0.09442065192957305 0.088688663719805 0.04598350532102566 0.03428543911560266 0.010845622229788745 -0.030032135748346556
1.4628458448686055 0.10446308041722925 0.10548131271350494 0.12345158390700578 0.13303899126859417 0.14462723791172666 0.15596382646322693 0.16938344918176482 0.18435658354077653 0.18107247452439282 0.18350257597096942 0.18230354379289215 0.18206151007609497 0.16872033308243375 0.1619785913606188 0.14843250999888033 0.14105325852274364 0.1156022780998667 0.09631787912137792 0.08987463427740709 0.048637793518787525 0.03508574901735191 0.012743908027068537 -0.027776771095824715
1.465832590476134 0.10505921758195239 0.10607229056504254 0.12397753731144764 0.13396075934216387 0.14513914140249218 0.15688778642530676 0.17036541043228146 0.1854098109222664 0.1824045748357059 0.18420777002391328 0.18310598876259263 0.18338461431992056 0.17027357383612846 0.16393743618315954 0.15047963205341977 0.1421147686858329 0.11754141005469368 0.09840410079628947 0.09127269321003127 0.050504686750022634 0.037570668032537564 0.014093005679855657 -0.02725772644782729
1.4687995065409225 0.10581182969813342 0.10681380514662954 0.12453828137038817 0.13441302719962706 0.145700268965212 0.1573937181293828 0.17083881410271973 0.1867726256706448 0.18363396684968 0.1858324664743655 0.18500725492208236 0.1841800313248028 0.17175551419353843 0.16565111317401757 0.1522813006808934 0.14414011356686635 0.11953787453255037 0.10030693402978524 0.09347465782138545 0.05283571909197788 0.038426466316827446 0.016142070396530588 -0.02617695939388765
1.471744532149129 0.1063483347565839 0.1073603797381856 0.12526061706619715 0.1351567677683848 0.14640171174130137 0.15844396995321652 0.17157282026818227 0.18792520614724015 0.18483204788345323 0.186483610568617 0.1857868314466264 0.18555832198429692 0.17347328139197377 0.16653503752225715 0.1543619488080218 0.14571764770095796 0.12154192813955499 0.10181178191870457 0.09535415649916155 0.05474191311772641 0.040003864735132094 0.01865645134482241 -0.024465603107967842
1.4746701463427851 0.10680756863969677 0.10783307842943118 0.12599129006977128 0.13591899864990897 0.1475594181045672 0.15888188481054677 0.1729931406607905 0.18901773809109312 0.18646403198868164 0.18832328390393452 0.18730033194886833 0.1872093180159777 0.17455935364660902 0.16798581027047513 0.1558618512314024 0.14757662143902375 0.12378201871372521 0.10296520537584473 0.09728387899531662 0.056449711298535106 0.042411343015365026 0.020476941673969757 -0.024296929654395193
1.477575246393458 0.1074615232292175 0.10847747189918826 0.12643607909195956 0.13663466626125673 0.14849329640718567 0.16002434849157576 0.1734391886556748 0.1898684707247702 0.18764561230873902 0.1895471214486296 0.18874712737213428 0.18834232707016949 0.17578050931640057 0.16993073866464664 0.15691542264186778 0.14913335679489476 0.1253280578967872 0.10482306220148314 0.0984652311101071 0.057635051498556356 0.04445250708655299 0.02193806186337237 -0.022792289826195484
1.480461987786292 0.10814809315602054 0.10916126869352391 0.12705017996344603 0.13754700812052256 0.14932997795447658 0.16040895154197032 0.1745492155402507 0.19075591965790892 0.18884534125121222 0.19090513495114764 0.19035975432317664 0.1898347117040931 0.17689935166634765 0.17143146102083315 0.15848816234197124 0.15070546173394572 0.1263476924451607 0.10658133582418823 0.10000970640127063 0.059801136087936295 0.0462682752466935 0.0240907689632803 -0.021316149064457873
1.4833355054228612 0.10863727715565938 0.10966753317210279 0.12783225479053872 0.13810795664465234 0.14967376367488855 0.16112030331847677 0.17549860797435796 0.19220684559776025 0.19019835605788887 0.19241959128729516 0.19142588377409928 0.1917561538879955 0.1779945908800918 0.17360042864377262 0.16065539267455523 0.15205082284940624 0.12847083945554633 0.10818393866206394 0.10239185545955343 0.061553415233170435 0.04808924979490659 0.026672230093645503 -0.020255617878721672
1.4861886163097977 0.10933304215301744 0.11034801433216332 0.12825634583791237 0.13869689219177997 0.15026438038546236 0.16183387240137462 0.1767041595692032 0.1931800303835132 0.19159752469155156 0.19289363530004033 0.1931823792216217 0.19271641441961568 0.17989316467950703 0.1743366861309503 0.16280497056831977 0.15402225371810857 0.1301155679816294 0.11024578976820912 0.10408495650722187 0.06323579506479728 0.048528810672968416 0.02830245343086656 -0.018586397471503167
1.4913616938342726 0.11058668365730061 0.11165068909114145 0.13044287176722025 0.14044670089972913 0.1518243563615351 0.16476374700587237 0.17953087203022194 0.19568693636634601 0.19288318755465383 0.19560084267108271 0.19482636672218856 0.1944167533185579 0.1824856441651068 0.17879717316576296 0.16518180553066572 0.15683285011972692 0.13326276238137466 0.11310904886180162 0.10615358502012039 0.06557872494024523 0.05399533326692317 0.029222327526679016 -0.01619118223428121
1.5026686036679733 0.11283062032852992 0.11391794443853395 0.13312651411017432 0.1432775003613944 0.15479280180096885 0.16814614283341126 0.18349689051447982 0.20028440861882332 0.19748625415853796 0.20049525175981558 0.19997104696978027 0.19967961623503327 0.18834135885848177 0.1855146049543072 0.17186882557264416 0.1633648948884574 0.14007513573632702 0.12000373759277631 0.11270589193412835 0.07287775712828168 0.06117624591420311 0.03634174259169709 -0.010733648323329629
1.5139755135016741 0.1150898863225781 0.11620083005773771 0.13583110768438386 0.1461295313609704 0.15778057531542575 0.1715553858606495 0.1875011703723074 0.2049282315821183 0.2021367099873977 0.20543583638601248 0.205169801803137 0.20500064060591228 0.19427239979265928 0.19232844956793355 0.17864505880815332 0.169981762935863 0.14698901127066383 0.12700836860817932 0.11935407102756546 0.08032597256401919 0.068484330957847 0.04362133071788267 -0.005178150351156836
1.5252824233353748 0.117364481639445 0.11849934594875261 0.13855665248984872 0.14900279389845708 0.16078767690490564 0.17499147608758694 0.19154371160370443 0.20961840525623054 0.20683455504123277 0.21042259654967319 0.21042263122225843 0.21037982643119466 0.20027876696763908 0.1992387070066417 0.18551050523719292 0.1766834542619433 0.1540043889843848 0.13412294190801033 0.12609812230043138 0.08792337124745746 0.07591958839785452 0.051061091905235445 0.0004753116822369466
1.5365893331690756 0.11965440627913071 0.1208134921115787 0.14130314852656894 0.15189728797385443 0.16381410656940865 0.1784544135142237 0.19562451420867105 0.21435492964116035 0.2115797893200434 0.2154555322507979 0.21572953522714478 0.21581717371088063 0.20636046038342135 0.20624537727043188 0.19246516485976323 0.18346996886669859 0.16112126887749012 0.14134745749226957 0.13293804575272639 0.09566995317859678 0.08348201823422599 0.05866102615375571 0.006226737776851954
1.5478962430027763 0.12195966024163522 0.12314326854621602 0.14407059579454456 0.15481301358716257 0.16685986430893474 0.18194419814055973 0.19974357818720728 0.2191378047369076 0.21637241282382955 0.2205346434893865 0.221090513817796 0.22131268244497013 0.21251748004000598 0.21334846035930394 0.19950903767586403 0.1903413067501287 0.1683396509499797 0.14868191536095687 0.13987384138445028 0.10356571835743687 0.09117162046696112 0.0664211334634432 0.01207612793268793
1.559203152836477 0.12428024352695849 0.12548867525266452 0.14685899429377555 0.1577499707383814 0.16992495012348388 0.18546082996659508 0.20390090353931306 0.22396703054347228 0.22121242555259113 0.225659930265439 0.22650556699421204 0.22686635263346305 0.21874982593739295 0.22054795627325796 0.20664212368549542 0.19729746791223365 0.17565953520185354 0.1561263155140723 0.1469055091956031 0.11161066678397787 0.09898839509606001 0.07434141383429801 0.01802348214974502
