logk z350 z325 z280 z245 z210 z200 z180 z170 z160 z140 z120 z110 z100 z080 z070 z060 z040 z035 z020 z00625 z000
1.2350281603328976 -0.022852248135648963 -0.023007885769926618 -0.028707252969211793 -0.034969074748175455 -0.03726703363674727 -0.03924448003256765 -0.04386696908700612 -0.04013326485341299 -0.0389574030306717 -0.03971731702352389 -0.03579315836387822 -0.0344274752435153 -0.030749594537133804 -0.018042224749629836 -0.015443281096735506 -0.013103231846244042 0.0009093906590483995 -0.001470384024781211 0.02411308886490215 0.02939344782621903 0.031033752080976636
1.2392289766223437 -0.022442765013071825 -0.022476928552175587 -0.028264879891264548 -0.034497945807736234 -0.03686001812881288 -0.03876543419706064 -0.04341133325914811 -0.04011756652535074 -0.038683782093741806 -0.038998834989798746 -0.035788186186021816 -0.034381703593882 -0.03005608212712634 -0.018015320883974083 -0.015257881103813107 -0.013604108500857586 0.0004577133994698625 -0.0010310555130118228 0.0240411652376309 0.029511204572827552 0.031213146284707772
1.2433900827912974 -0.021940394111781874 -0.02208840527728257 -0.027703854369999552 -0.03425947756829294 -0.03635819922455975 -0.03832760726368474 -0.04289193056408579 -0.03976404771063217 -0.038006026798176454 -0.038215783370986536 -0.0354743735147457 -0.03436218852750029 -0.029450522135416008 -0.018235720796738346 -0.015175676907116822 -0.013583469041206551 0.0005918186473118814 -0.00037728394216405794 0.02367960322306052 0.029573197671538442 0.031402994846013374
1.2475103412575064 -0.02144600150476553 -0.02152645849331062 -0.027177277555423523 -0.0338119116230174 -0.03602777687628965 -0.03780095593534141 -0.04221694519360251 -0.039236128210066584 -0.038145406356058884 -0.03783345028056052 -0.035354962695419025 -0.034517066104011854 -0.02943453246940473 -0.017638498319443318 -0.015145661599008792 -0.013593258555978406 0.0006456029543334958 -0.00040615116714873045 0.023971957314316495 0.029967849224496697 0.03183095564656663
1.2515962169788457 -0.02098949637885099 -0.021271758331759674 -0.02666418663401841 -0.03316701005953788 -0.0353913140087881 -0.03743006607710646 -0.04206016546636559 -0.03858568213395531 -0.03743574263676984 -0.03761948965330174 -0.03462110753423925 -0.03439869892605597 -0.029264205209901837 -0.017902110547652134 -0.014826101072312697 -0.013323810116126674 0.0007419370244931277 -0.0007263191350015629 0.024081556886369274 0.02913747122900686 0.03070924421053114
1.2556427745364356 -0.020619284974057177 -0.02061279865796952 -0.026179553992981976 -0.032982633909648576 -0.03466589206449792 -0.036802439242458976 -0.04192843819636729 -0.038032644886111217 -0.03676445552312369 -0.037299833431406366 -0.03484169752213127 -0.03400767010584623 -0.02909162495282186 -0.017778430192378042 -0.015117264278216825 -0.01350062610314403 0.00037382140716126037 -0.00047119043694150855 0.023676176754914544 0.02974510746369466 0.03163199064477353
1.259650902505351 -0.020173367382343002 -0.02026544902287505 -0.025742081165598604 -0.03204196077826378 -0.03404064035522207 -0.036494232089253675 -0.04146359898112054 -0.037583435445688866 -0.03680976818928588 -0.03717713343175374 -0.034294625368376505 -0.03364462608424227 -0.02905617058430915 -0.01773031100772818 -0.015258925432558235 -0.013941215864697236 0.0010751539756741074 -0.00014913610230738887 0.024402064255169272 0.0305624640879744 0.03247653659392755
1.263622008532546 -0.019516049689814043 -0.01960476236814539 -0.02508449952287773 -0.0318412134210774 -0.03362026307152678 -0.03589746088241775 -0.04066676318418598 -0.037097970948991275 -0.036099805618634226 -0.03658470548711437 -0.033730065730510114 -0.03327942999841185 -0.028527030042200297 -0.017735932565458197 -0.015432628902017199 -0.013849727763794182 0.0019100302483584868 2.4387357800284774e-05 0.024933649238889154 0.030946844092443644 0.03281621297175728
1.2675551709483561 -0.019068464160004493 -0.019185697134087378 -0.024383054916728757 -0.03125659730806684 -0.03325578953196331 -0.03527559957481302 -0.04032027826805264 -0.03655387603153806 -0.03571836234547861 -0.03629340519699081 -0.03371885913741004 -0.03336865372888453 -0.028450150623669332 -0.01737538146331514 -0.015137305309788872 -0.013637830378307103 0.0017439494574909634 0.00038207715555296204 0.025233506632289602 0.030949207487191713 0.032727045427384444
1.2714536121002058 -0.018511085170483613 -0.018726831263260076 -0.023991695605456838 -0.03073498046489959 -0.032323611111539766 -0.0350423717482355 -0.03953654027927748 -0.03613588951436431 -0.03514626653753161 -0.035736848709099454 -0.03357191299708073 -0.03337126448706478 -0.028118151904800024 -0.017363113287772687 -0.015137930257204366 -0.013829924177560236 0.002297992370957701 0.0001341813521136447 0.026456186126526473 0.030991098985614623 0.032396326107773016
1.2753205819612479 -0.01804397927158226 -0.01813074965096728 -0.023628586272343415 -0.030320654329353842 -0.031760944570833484 -0.03469300236171106 -0.03923664799558234 -0.035474314835889906 -0.03467715884979704 -0.03542490548878425 -0.03306523873708698 -0.032838395494610054 -0.0280301022949426 -0.016906129171774392 -0.014980839668283787 -0.014010261614280121 0.002663563102707749 0.0005717243405170133 0.027107283357151003 0.03150551127413647 0.03286806719497018
1.2791483634171206 -0.017573845335389145 -0.017395706011812517 -0.023012604624929836 -0.02963852751474391 -0.031323796601268564 -0.03435576747274282 -0.038801203959575335 -0.03451256255526661 -0.03419387707330313 -0.03504621701533867 -0.03254076906876075 -0.03270748463701851 -0.027739357676407877 -0.01683509259481701 -0.014685614208168862 -0.013635292557214275 0.0026650379065201123 0.0009074741657084061 0.02681628053903524 0.03152720954140429 0.03298944740188676
1.2829460797055703 -0.01714264130129229 -0.017034440622053254 -0.022472261218665798 -0.029033338504558342 -0.030701438078456534 -0.033920280843437484 -0.038302771157712266 -0.03398675168974951 -0.03395230362544389 -0.03465861515486121 -0.03253367966437761 -0.032724779843378356 -0.027309128704646815 -0.017064652703828596 -0.01438354964870345 -0.013989683383357276 0.0027152089435128423 0.0006627446366166497 0.026998179030416295 0.03168407975587076 0.03314045490904956
1.2867146691012301 -0.016665961480095096 -0.016483770921412108 -0.021817404324262293 -0.028649437792004875 -0.030235525566386926 -0.033390945046350144 -0.03796589879355265 -0.0337677480202599 -0.033561937026312015 -0.03460586662727893 -0.03221184805405213 -0.03225611614627234 -0.027252982277660227 -0.016631393558561493 -0.014336677538719788 -0.01428716102300308 0.003010030926567395 0.0018717286289687452 0.027048039831076315 0.031923768470534 0.03343917170309096
1.290447763484823 -0.01615422006486783 -0.01594160301003673 -0.02120151640021113 -0.028046208272731975 -0.029731216796766477 -0.032833656741765097 -0.03713917414248288 -0.033376210327389716 -0.03349330395400669 -0.03384116565808252 -0.03221721534917742 -0.03200027580718211 -0.027069628836712174 -0.016353069385532364 -0.014140593408465366 -0.01369256864897391 0.0032904002628584847 0.001257847642463581 0.02711884275206899 0.031379688466131955 0.03270773714565082
1.294148298965268 -0.015462968322022309 -0.015440941403852057 -0.020788908693410768 -0.027419694375854613 -0.028899491451305465 -0.032241554151830144 -0.03663648703603204 -0.032820448372770386 -0.0330252180724427 -0.033450493150943054 -0.0314435739031174 -0.03135433735483284 -0.026833916971657452 -0.015721050902091294 -0.014388703752922253 -0.013994052149403309 0.0032040486525682184 0.0017797992187729389 0.02713252646484392 0.03161450051949183 0.03300960248481694
1.2978159510483698 -0.015074821466738737 -0.0150585296987301 -0.020373709488368755 -0.027168491441909963 -0.02856380795393098 -0.03180193530297248 -0.03642251645832623 -0.03228827956151637 -0.03264468419914088 -0.03273227185673615 -0.030885552550000254 -0.031192616110801562 -0.026770803237890273 -0.015219965051582149 -0.014119471077538276 -0.013975367712106229 0.0034743419824953335 0.0017314181537415945 0.027525575213681867 0.03200494493407944 0.03340227763232849
1.3014537700423618 -0.014566409505932972 -0.014463623958116527 -0.019992491642956117 -0.026512532780115148 -0.02771202688648816 -0.03091466208562625 -0.03526463773903994 -0.03143589925121241 -0.03222102200695035 -0.03253152101088085 -0.03056526695993714 -0.030983828113149797 -0.02609606804495168 -0.014906283671178246 -0.014004337138750057 -0.013271121009658127 0.0031496951778544366 0.0013007964357484836 0.027510737397517276 0.03217525537402086 0.033631589342739236
1.3050612008713838 -0.014037313497202778 -0.01385369609961386 -0.01952569150099518 -0.02595982243076933 -0.02702381903625964 -0.03038228674816465 -0.034685893899797295 -0.030901540822768858 -0.03186674954245741 -0.032127194250805735 -0.030519165495855465 -0.030260072329362356 -0.02576891411573191 -0.015060838003733916 -0.013678363015274824 -0.013591691564557824 0.002962564669313352 0.001267980565881682 0.02729760992997003 0.0323906681529155 0.033976812235919855
1.3086395472800143 -0.013313529319008874 -0.013441931769505411 -0.018923089523018854 -0.025394367375257985 -0.026584965376888568 -0.029997234507538384 -0.03432571429446664 -0.030433208905577092 -0.03141199139344407 -0.0314298393275825 -0.029872399607522557 -0.030143270158441284 -0.02554163859663256 -0.015488201397294064 -0.013340983323527324 -0.013475288062577745 0.0029266225989774235 0.001521095630984822 0.02781312344397358 0.032716025669564525 0.03424167760264236
1.3121887243754495 -0.012785577285345932 -0.012805271027449232 -0.018380447029143095 -0.024947859533661028 -0.02618191121525613 -0.029408213403380342 -0.033988786732489194 -0.02980289770244954 -0.030887289066161547 -0.03094423145923316 -0.029225576398795007 -0.03025199311990878 -0.024823202923357313 -0.015323149808952736 -0.013431571165470791 -0.01254854671375977 0.0028176026746390306 0.0018777336229329655 0.02774128425650835 0.03261313095838906 0.03412939894850247
1.3157099590022334 -0.012152458117291926 -0.01216788716446905 -0.01795602630497456 -0.024362833869030924 -0.02553331859105115 -0.029171474215503784 -0.033225316236572544 -0.02946266356275818 -0.03029733952094286 -0.030281831228846277 -0.028966331865114953 -0.029894174773127797 -0.024449952224389625 -0.014489408868457058 -0.012855420712208578 -0.012316339615975131 0.0029038756912846786 0.0017834261297274242 0.027191357668267673 0.03252923863858959 0.034187256147220874
1.3192032957359299 -0.011862548915486664 -0.01177772294513965 -0.0171311510515249 -0.02368381220047183 -0.024877550704299707 -0.028849632352680548 -0.03274973991705148 -0.029056263378786945 -0.029782395081254253 -0.02999399003184685 -0.028182942194217554 -0.029356251716908973 -0.02415326399940453 -0.014865754886016056 -0.012818190814651822 -0.012134315419616867 0.0030712423248353275 0.0022343222901310303 0.027688741686394194 0.03274898361574149 0.034321726980782896
1.3226642999947646 -0.011458087669791131 -0.011114966701796639 -0.016760271901288856 -0.022879550081541866 -0.024239508877930773 -0.028230842198862245 -0.032055671236358066 -0.028395359755877727 -0.029333937068978976 -0.029860644069556987 -0.02771050829257831 -0.029026590824976366 -0.023857482096607735 -0.01447281080579746 -0.01221846563808593 -0.01203800027320506 0.002758441570848365 0.0027429033702533745 0.027873835192941614 0.03328048346046276 0.03496102089393148
1.3261023626873232 -0.010686663725227943 -0.010504985831324636 -0.015934805094143713 -0.022433574004424757 -0.02355917985436131 -0.02757516916303031 -0.03122835055888043 -0.027470263649962016 -0.028836549706070195 -0.029074450807178614 -0.02766041039897916 -0.028785667269709762 -0.023974910080018095 -0.013965649784253478 -0.012182641071016149 -0.011517934120124487 0.002976146903962929 0.0032647607308656794 0.028460051591808196 0.032805094182775205 0.03415610960107399
1.3295127359867553 -0.010048363059407608 -0.010109186267811569 -0.015342163256401791 -0.022139004676343946 -0.023382245383702403 -0.026972280630660844 -0.030619620259655835 -0.02722968228419172 -0.028385048721193552 -0.02902101495871544 -0.027347094254318347 -0.02797080037175831 -0.023313505785532797 -0.013576329665335223 -0.011635422881053898 -0.011620090113621346 0.003584173873728828 0.0034187359616349297 0.028374596040215753 0.03315621043431197 0.03464379789449951
1.3328950687099748 -0.009564152318969859 -0.009609165261020937 -0.014583310637669026 -0.021397601158394085 -0.02277466743733541 -0.02624893137984553 -0.029850887013167446 -0.026689651130107815 -0.02808510764055003 -0.02841146007031018 -0.026612621105912313 -0.0277406656965453 -0.022842778257059333 -0.01385184738213579 -0.011676762418110465 -0.011966635999245277 0.003226472747591757 0.004098147453400443 0.027874726264566652 0.03348767237833521 0.03522610202343471
1.336253967913713 -0.008944044726965333 -0.009110407500180785 -0.014298757328807575 -0.020955200519790898 -0.022103487827122802 -0.025848099808551364 -0.029244259219433823 -0.026375750360429308 -0.02771792741602259 -0.028015195561490687 -0.02683701004881939 -0.027268279126991358 -0.02205824888080174 -0.013187745579717467 -0.011740010619319662 -0.011966878739886807 0.003311098209466993 0.0042910739257304474 0.02901902869445505 0.03359716053236807 0.035018906158823915
1.339586152458342 -0.008553913682237187 -0.0084656257480898 -0.013804388966523917 -0.020177971019518483 -0.021361513557090647 -0.025188152190003386 -0.02875783160312383 -0.02569880142365176 -0.027137741894485715 -0.02789704741511983 -0.026270572545061915 -0.026994405625262126 -0.021873681729517428 -0.013166265593513159 -0.011193607311466779 -0.011712868780442191 0.003662497031186372 0.004029688707251639 0.029211541256475092 0.03348481917522844 0.03481166549535064
1.3428938302591966 -0.00797881896814693 -0.007618039381949952 -0.013194300282541621 -0.01955182123209809 -0.020867422605219274 -0.024958564945858314 -0.027997576727251325 -0.025340031825765837 -0.026360037542564326 -0.027385544992964833 -0.025662919647217834 -0.02653090751843425 -0.021725772652180557 -0.012545751158763697 -0.011070846850552651 -0.011342706540409437 0.003483804551136008 0.004256446383820699 0.029895946481906802 0.03350749971133678 0.03462844876232091
1.3461750990096575 -0.0073729010453940065 -0.007066414384452253 -0.0125103145045864 -0.019173886267258505 -0.02036730981489032 -0.024332984515770737 -0.027279917977101473 -0.024621145606856947 -0.025843652788399937 -0.02702854816889041 -0.025239937976561596 -0.02614484330561755 -0.021556346626090246 -0.01226722639349215 -0.010737538128699963 -0.01126140786082353 0.004073544714009113 0.004792135775183255 0.029582019393113758 0.033555544129267235 0.03478889282547306
1.3494294383169896 -0.006914309950994552 -0.006441771107629614 -0.011660559971078463 -0.018551000408512944 -0.01953031032009268 -0.023749632285958014 -0.026838498361830675 -0.02390903891079607 -0.025487968095744048 -0.026501411032631497 -0.024752097132171972 -0.02572211596783672 -0.020751609766481712 -0.01139781702030616 -0.010725351623268004 -0.011243667077937324 0.004415181927318576 0.005479918949774435 0.030259238454970045 0.034043898785986605 0.035222876636012805
1.3526625982945486 -0.006409076697241804 -0.005734840276464239 -0.01101429715216698 -0.018052275663170792 -0.01922182344215995 -0.022863422239501958 -0.026440132548321355 -0.023147202674444006 -0.02474699177751546 -0.026207022640396403 -0.024169782738724593 -0.02494737600035117 -0.020180097478864283 -0.011729972233810995 -0.010297534500814444 -0.0108574046496934 0.004301058099619055 0.006206255217522761 0.03020614116247086 0.03421417114437968 0.03546139513828221
1.3558728308614791 -0.005676646593257615 -0.005424936007783389 -0.010524790315930925 -0.017363547451777258 -0.018470850518397308 -0.022268837578774087 -0.025842819122466828 -0.02234463604742224 -0.024652309704715877 -0.025478762198702706 -0.023538879292406726 -0.024595875991837185 -0.020034137621882775 -0.011325305794210417 -0.009767906699670996 -0.0104621928240115 0.004666740361124952 0.006557853435923083 0.03044891549280591 0.03503106045025903 0.03645481842578222
1.3590554320582164 -0.005081299404921471 -0.004867461449543931 -0.009651095369043777 -0.016731060954200967 -0.018029898953416414 -0.02156816063889677 -0.025120098354769325 -0.021825670685158897 -0.024209544886779257 -0.025312693921919715 -0.023131354486692714 -0.024426836078100714 -0.019430409892061653 -0.011176787283587475 -0.009880111853101337 -0.010778755705173131 0.004956835338048211 0.006212136139958518 0.030800692035086473 0.035142594152559624 0.036492901368448516
1.3622161887620086 -0.004359092477781898 -0.004164987314582767 -0.008880745243930201 -0.016139651600201876 -0.0172143195076031 -0.021280930369291358 -0.024515383694463905 -0.02163548900456491 -0.02359836490896216 -0.024537654816551027 -0.02273545853011437 -0.024071369637973804 -0.01897848220612953 -0.01094923231150366 -0.009767661503666513 -0.010464999145637567 0.005228615946250891 0.00720897319420831 0.030830492018239126 0.03559479222705386 0.037077811178100196
1.3653559684538865 -0.00353132709822487 -0.003834455888433829 -0.00829253692055452 -0.015585936895510003 -0.016407291622449225 -0.02047787991459408 -0.023569265216282498 -0.020612564679983382 -0.022948750415758563 -0.02416817768982957 -0.022508724692995398 -0.02335726776720228 -0.018531011070266404 -0.010817052790162674 -0.009413858230598447 -0.010483319406562809 0.005650432124203744 0.007489305892380862 0.030902700977483925 0.03541511872722981 0.03682064046392064
1.3684720413345093 -0.0029215408427493016 -0.003149683108840844 -0.007564664813014217 -0.014897559869048964 -0.0158218801985557 -0.019544619659872933 -0.022840518389480136 -0.02018816320108527 -0.02261510081809822 -0.023435947584853033 -0.02183958488403731 -0.023457474490749093 -0.017821571546774405 -0.010499265845213369 -0.008676553460394774 -0.010489124190153656 0.00578930990558197 0.007881524817079393 0.030560968223846127 0.03542066205788521 0.036929791774003025
1.3715658064231788 -0.0022542372504478917 -0.0024280592296271686 -0.006875297095346592 -0.014517061628245618 -0.015522474749266154 -0.019017304006376842 -0.022307065806234906 -0.019411921934652587 -0.021864113463357905 -0.022539144086723008 -0.021298370354747548 -0.023338005994515448 -0.017424413094287047 -0.010119914152941317 -0.007969178535254435 -0.009710264675377117 0.005894736370258576 0.007982781007323629 0.031374247729974644 0.035125013062983976 0.03629090847072936
1.3746378859200388 -0.001892408132979776 -0.0019678691910305704 -0.006000591265358786 -0.013639027449594771 -0.014695940244720464 -0.018281580275848117 -0.02179779473816985 -0.018446373736808665 -0.02148162514239556 -0.02248255289361693 -0.021168881284136402 -0.023104247365248763 -0.01731290520975428 -0.010095139624756739 -0.007810176466528091 -0.010043396659510286 0.006284393870672367 0.00842080257105047 0.03224879530783892 0.03534816304477539 0.0363077937566507
1.3776880879672626 -0.0012802896345170496 -0.0013692322267622019 -0.00558211173642319 -0.013394979132800439 -0.013742904246603124 -0.01770818649377013 -0.020752645300000202 -0.017912783269468022 -0.020591064623074296 -0.021909636508767545 -0.020700270342871516 -0.022128791408633254 -0.016945925565453244 -0.009977891986159995 -0.007347538147108829 -0.009719247129920366 0.005902708149085216 0.008152906840853458 0.03274267446544304 0.035349995132512885 0.036159741712291964
1.3807188362393084 -0.0006611278970183994 -0.000813789231509872 -0.004857839457544558 -0.012388955776811322 -0.013135261659111967 -0.016731109832440572 -0.020379628897951915 -0.017411769503438018 -0.019911248365108207 -0.021512555379560427 -0.019916890450301872 -0.021993113449243568 -0.016360561189374435 -0.009617491436315732 -0.006969518415724569 -0.009476153175126237 0.006300065239789842 0.008472429174007324 0.032900164944623826 0.0358487423888983 0.03676486681260875
1.3837285767551808 9.669739242855002e-05 -0.00020509328789150105 -0.004296450036799299 -0.011891322740952896 -0.012648518643940872 -0.01613493494987036 -0.019522560951566167 -0.017138831255835877 -0.019576958152266313 -0.02094520761160995 -0.019574109109637063 -0.02177116057300934 -0.015791175804888258 -0.008944813929366751 -0.006334975103992373 -0.0092383499009637 0.006431081033979805 0.008517887027677976 0.03339656854209118 0.035795333791658855 0.03654100766265141
1.3867135135312783 0.0006997095995115868 0.00030266865881607426 -0.0033743225134405296 -0.011115940051547084 -0.011904652467518087 -0.015331810774851453 -0.01929193884446866 -0.016544627981383092 -0.018833860063021284 -0.020500655022152568 -0.019426571085807625 -0.02093701204705712 -0.015518758333507727 -0.008928342130008949 -0.006181189772268972 -0.008876981934701496 0.007294404359557391 0.00936334876511386 0.03352109004223112 0.03581724632188468 0.03653067454639019
1.3896798487220527 0.0012472142385542874 0.0009812244979388422 -0.0029710091253285138 -0.010487077667252351 -0.011098322307328937 -0.01499798351822871 -0.018338646523034772 -0.01591625873420186 -0.018460522744879037 -0.02007038253678062 -0.01897465568226279 -0.020422986532612954 -0.015285340866943697 -0.008586003742221696 -0.006088432971567941 -0.008801238026986482 0.007624471348818684 0.009676496657529461 0.03429648473126242 0.035508074185799994 0.03588447528517815
1.392628156460029 0.0019994141765498825 0.0015979402075119386 -0.002208666661153114 -0.009931574946792962 -0.010662410249543014 -0.014301615044034882 -0.01820416965478469 -0.015404569068330048 -0.0178703158147112 -0.01965069717477077 -0.01835715331905896 -0.020177541596119584 -0.014270632667416296 -0.008392451947286746 -0.005924592041470842 -0.00837705096932881 0.00728070216172449 0.009957537980798696 0.03456114938437762 0.035725347869594824 0.03608734978770658
1.395556634155903 0.0028337031319618246 0.0020446815982172726 -0.0015592623504882843 -0.009190530269735818 -0.00986362882682875 -0.013344816441689649 -0.017078031865196727 -0.01486896121120687 -0.01713388240930304 -0.018940509986162143 -0.018375457554942496 -0.019535508262296893 -0.013978473692266695 -0.008158266102137223 -0.005274948481962841 -0.007778152434536407 0.007464575601240007 0.01005445622950649 0.0345130646165276 0.03550845138170742 0.0358182438606009
1.398465481487494 0.0035438651871029766 0.0028159458803757973 -0.0009664694795688747 -0.008527412249216836 -0.00900623188141487 -0.01266995689391774 -0.01647792981858322 -0.014180843983517046 -0.016443612240510472 -0.018223816495935772 -0.01754459774929729 -0.019410418975107258 -0.013325178650698646 -0.007481603599013652 -0.004730280744524242 -0.007478818566866053 0.0074694000668147275 0.00994619956907886 0.03484955478247715 0.03582678902292537 0.03613054614560211
1.4013528609661818 0.004206513264407052 0.003668271084544845 -0.00022754494659718477 -0.008063550810763691 -0.008115599339815368 -0.012154622117967924 -0.015788350875036185 -0.013736349122836423 -0.016024121301671242 -0.01731350910564519 -0.016963547425953893 -0.018619670383608164 -0.012958694797387055 -0.007700176170693814 -0.004168641175450884 -0.007015534209411133 0.007462337780403017 0.01045099199245845 0.03540225662670784 0.03579147612294868 0.03591220366388193
1.4042205602338895 0.004714409732447183 0.004145900967153059 0.0004875168946753985 -0.007173731890635524 -0.007446512274108699 -0.011676195487905008 -0.014870140193798082 -0.012875456233876908 -0.015548769536664678 -0.01707632438533289 -0.01641690712717285 -0.01783022727381912 -0.012088311466695992 -0.006964206571346528 -0.003591365046859685 -0.007050694224704875 0.007905210988303287 0.010691935052578294 0.03516641054368148 0.03599723796186364 0.036254691435303854
1.407070592863307 0.005157903129860089 0.0047212410498314655 0.0011341551593515512 -0.0062420780615174455 -0.006731291778563433 -0.010802455780553952 -0.013995334612142588 -0.012088743383258261 -0.014883546329376923 -0.016635058889180217 -0.01580709698884702 -0.017456371671513423 -0.011865771831430111 -0.006234429614177766 -0.003297634848507788 -0.006624389254498211 0.007596856018352744 0.01115977224169278 0.035570698241947495 0.0357076627993761 0.03575017867102724
1.4099031940287556 0.005948041789440357 0.005372098639748602 0.0018764040642986067 -0.005519168054371915 -0.006158874102971995 -0.009983871619737895 -0.013227127049259414 -0.011479221012919906 -0.014228593791987524 -0.01618239465781626 -0.015463096241680546 -0.016754291452918353 -0.011183354598339355 -0.00586383674360366 -0.0028965865680195455 -0.005835095138542735 0.007751859125406801 0.011749124310481284 0.03618265277142286 0.0363509609802737 0.03640321291775209
1.4127160130137728 0.006362778050887826 0.00620422035168479 0.002654098450195769 -0.004707783181469188 -0.005400769752678776 -0.008972946836483644 -0.012256277877825916 -0.010653429607359145 -0.013441721674579146 -0.015734997234610307 -0.014740825021423919 -0.015943085881515107 -0.010414914994814969 -0.005700308521343496 -0.002762074937239388 -0.005493553150673781 0.007888445203242613 0.011783249448192276 0.03652756107501678 0.03683287750714667 0.03692789693548465
1.4155114603849654 0.007116468679448072 0.006957921060945461 0.003337266305971492 -0.003990035675405944 -0.004783200886858181 -0.008256194807712062 -0.012103343759959266 -0.010080752723355436 -0.01323294373333409 -0.015205919319801753 -0.014303510545750084 -0.015415622348322845 -0.009894577355771697 -0.005448539535654985 -0.0020742089958917884 -0.00525083135127779 0.008277085998286353 0.011588283349902941 0.03690753049649126 0.036580335701908065 0.03647878471627509
1.4182895099872406 0.007760739056836337 0.007607352970666734 0.004026143747712643 -0.0034331920021068328 -0.0038851985794734686 -0.007407584082399014 -0.010978316205153075 -0.009647563980368817 -0.012653749657891209 -0.014820206782468207 -0.013725893801333357 -0.014883688310460235 -0.009319901111545547 -0.004697736974329664 -0.0013813782168050077 -0.004538366645211961 0.008929639361403565 0.012193621802199718 0.03732622827860937 0.03791258539288821 0.03809462876998441
1.4210495509080487 0.008731641487567962 0.008092797156149285 0.004853908533173852 -0.0029432576727380006 -0.0030589650157740772 -0.007044170436091837 -0.010381204636320177 -0.00891222045946113 -0.012206091390906067 -0.014048029570955432 -0.01315227978414577 -0.01416088067161266 -0.00824417078360504 -0.004122708554645513 -0.0011548412868702112 -0.004376036722443627 0.009406553576806203 0.011954936843592463 0.037966595788279996 0.03755777977949731 0.03743079560353849
1.42379285138135 0.009291349466498925 0.008763419371483467 0.0055605404183270805 -0.002259863325748947 -0.002294328778850008 -0.0061805117459140056 -0.009546868553742227 -0.008178165844869408 -0.01149148077054395 -0.013282765808086202 -0.01263868784061937 -0.013357686711397646 -0.007638983521508267 -0.003725463431807803 -7.949925183150387e-05 -0.004649117813727616 0.00992105275245929 0.012270821045933777 0.03881679916562801 0.037698286109672983 0.03734995386015116
1.4265183518927056 0.009759764864360395 0.00944830415843484 0.006307395540771806 -0.0017018547808775807 -0.0017544821921468383 -0.006182425773790883 -0.009112118466132092 -0.007832036245472504 -0.011259249266386242 -0.012433850191489279 -0.012473389182834808 -0.012894784638428325 -0.006839931012679081 -0.003024473508054888 0.00023076123187451328 -0.004318086257665371 0.009749615400128147 0.012564484712208985 0.03869397832535534 0.03769555348325013 0.037384113880846975
1.4292259169954022 0.010676619965001547 0.009936190159929161 0.006874112189915251 -0.0008548402038602106 -0.001080198129065255 -0.005288990562921552 -0.008348047916073445 -0.007180431766737961 -0.010548074198061315 -0.011888957087735132 -0.011748784916683477 -0.012438379537346432 -0.0064939333489140525 -0.0025565227778090974 0.0005187843877284401 -0.004072293120104752 0.010338966442262032 0.013070768806646739 0.03864973892059502 0.038194615739638754 0.03805279373739051
1.4319171074072605 0.011302194306118184 0.010613305336859877 0.007996717704749082 -7.157210427156538e-05 -0.0002973905500942908 -0.0042851647672372 -0.007853906568504472 -0.006437163070074956 -0.009804211419716125 -0.011022671433111397 -0.011516096857590058 -0.011673137838377834 -0.006210521831931549 -0.002173356894794854 0.0009951892910531066 -0.003552424907962045 0.010703723110185144 0.012987214617650195 0.039710379904822374 0.03761336805373884 0.036958614700114995
1.4345928326630142 0.012007770244733441 0.011238246511456813 0.008680662850626198 0.00045177945513150933 0.0002724488245252238 -0.003507666912379141 -0.006958098668520903 -0.0059716704511910395 -0.009066729691607888 -0.010608058108411719 -0.010858649418040702 -0.010898031128423694 -0.005464133973882483 -0.0020714352311314195 0.0015623914224739547 -0.003284295321084179 0.011057144722101151 0.013143831793986134 0.040045295684946004 0.038073822142009224 0.03745926148064278
1.4372513746097073 0.012750453595439602 0.011911285607596528 0.009657897934474441 0.0012425314519704624 0.0009576557091072541 -0.002857267730347484 -0.006304456696251753 -0.005204896240992863 -0.008588794511006068 -0.009888854312061516 -0.01019774158418249 -0.010418611968023088 -0.004834253691978983 -0.001358308366962676 0.0022118080913604812 -0.0033142079278920054 0.011483008631086762 0.01347247931323461 0.039799491717363834 0.03867412081487515 0.03832290893016567
1.4398929030645762 0.013279835568135006 0.012560794870479943 0.010101552399806249 0.0018645002324230073 0.0016279531410192366 -0.0020072883820210123 -0.005503140283054639 -0.0045040979849034395 -0.00785844541402232 -0.009377786822199462 -0.009897144949467081 -0.00942682254685061 -0.0040781615862760115 -0.0010264244555055562 0.0025816562587929787 -0.003041384916365123 0.012215083774435137 0.013695554742125401 0.040068820844710494 0.03838722512214805 0.037862816279705426
1.442518843437478 0.014047837891988952 0.01331117257236305 0.010617502396858797 0.002522921206986899 0.0022352495091819634 -0.001241128460069339 -0.004779840489677597 -0.003921558979017512 -0.007360746735880985 -0.008466310968235276 -0.00932825164835031 -0.009071567755995288 -0.003498264890463916 -0.0005228025974228733 0.002495919316536041 -0.002725403152700531 0.012357335383030231 0.013669330177382566 0.04014683645093608 0.03864108294310472 0.03817193292927759
